English_Term,Italian_Translation,Italian_IPA,English_Sentence,Italian_Sentence_Translation,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
foreigner,straniero,/straniɛro/,With foreigners do I say?,Con gli stranieri dico?,/kon ʎɪ straniɛrɪ diko?/,A1,Social,"A1,Social",
forget,dimenticare,/dimentikare/,You will never forget them.,Non li dimenticherete mai.,/non lɪ dimentikerete maj./,A1,Social,"A1,Social",
form,forma,/forma/,Parikissati is the passive form.,Parikissati è la forma passiva.,/parikissatɪ e la forma passiva./,A1,Social,"A1,Social",
fourth,quarto,/kwarto/,This is the fourth liberation.,Questa è la quarta liberazione.,/kwesta ɛ la kwarta liberatsione./,A1,Social,"A1,Social",
friend,amico,/amiko/,"I have no friends, girl.","Non ho amici, ragazza.","/non o amitʃɪ, raɡatsːa./",A1,Social,"A1,Social",
frog,rana,/rana/,I wish I was a frog.,Vorrei essere una rana.,/vorɾɛi ɛssere ʊna rana./,A1,Social,"A1,Social",
front,fronte,/fronte/,One of his upper front teeth was loose.,Uno dei denti anteriori superiori era allentato.,/uno deɪ dɛntɪ anteriorɪ sʊperiorɪ ɛra allentato./,A1,Social,"A1,Social",
fun,divertimento,/divertimento/,"Tom—honest injun, now—is it fun, or earnest?","Tom - ingiuntivo, ora - è divertente o serio?","/tɔm indʒʊntivo, ora e divertɛnte o sɛrio?/",A1,Social,"A1,Social",
funny,divertente,/divertɛnte/,"Yes, funny, are they not?","Sì, divertente, non è vero?","/siː, divertɛnte, non e vero?/",A1,Social,"A1,Social",
future,futuro,/fʊturo/,The future would decide that.,Il futuro lo deciderà.,/il fʊturo lo detʃideɾa./,A1,Social,"A1,Social",
garbage,rifiuti,/rifjutɪ/,"Garbage cans should be kept clean, and well covered to protect the contents from flies.",I bidoni della spazzatura devono essere tenuti puliti e ben coperti per proteggere il contenuto dalle mosche.,/i bidonɪ della spatsːatura devono ɛssere tenutɪ pʊlitɪ e bɛn kopɛrtɪ per protedʒːere il kontenuto dalle moske./,A1,Social,"A1,Social",
ghost,fantasma,/fantazma/,The ghost realm is better.,Il regno dei fantasmi è migliore.,/il reɲɲo deɪ fantazmɪ e miʎore./,A1,Social,"A1,Social",
girl,ragazza,/raɡatsːa/,Yes--she is a clever girl.,"Sì, è una ragazza intelligente.","/siː, e ʊna raɡatsːa intellidʒɛnte./",A1,Social,"A1,Social",
girlfriend,fidanzata,/fidantsata/,My girlfriend is crazy about this name.,La mia ragazza va matta per questo nome.,/la mia raɡatsːa va matːa per kwesto nome./,A1,Social,"A1,Social",
goodbye,addio,/adːio/,"I think I had better say goodbye, at once.",Credo sia meglio salutarvi subito.,/krɛdo sia mɛʎo salʊtarvɪ subito./,A1,Social,"A1,Social",
grade,grado,/ɡrado/,Why is color an index of grade?,Perché il colore è un indice di qualità?,/perke il kolore e ʊn inditʃe dɪ kwalita?/,A1,Social,"A1,Social",
grandfather,nonno,/nɔnno/,"This is my grandson, ” says Grandfather Smallweed.","Questo è mio nipote"", dice Nonno Smallweed.","/kwesto ɛ mio nipote"", ditʃe nɔnno zmalwɛed./",A1,Social,"A1,Social",
grandma,nonna,/nɔnna/,"You look a little wicked now; what is it, grandma?","Ora hai un'aria un po' malvagia; cosa c'è, nonna?","/ora aj ʊnaria ʊn po malvadʒa; kɔza tʃɛː, nɔnna?/",A1,Social,"A1,Social",
grandmother,nonna,/nɔnna/,"Why, Madame, I had a grandmother!","Ma, signora, io avevo una nonna!","/ma, siɲora, io avevo ʊna nɔnna!/",A1,Social,"A1,Social",
grandpa,nonno,/nɔnno/,"I say, Jo, how is grandpa this week; pretty amiable?","Dico, Jo, come sta il nonno questa settimana; abbastanza amichevole?","/diko, dʒo, kome sta il nɔnno kwesta setːimana; abːastantsa amikevole?/",A1,Social,"A1,Social",
grandparent,nonno,/nɔnno/,Where are your grandparents from?,Da dove vengono i tuoi nonni?,/da dove veŋɡono i tʊɔi nɔnnɪ?/,A1,Social,"A1,Social",
grass,erba,/ɛrba/,The grass was eaten by termites.,L'erba è stata mangiata dalle termiti.,/lɛrba e stata mandʒata dalle termitɪ./,A1,Social,"A1,Social",
gray,grigio,/ɡridʒo/,It was getting gray daylight now.,Ormai la luce del giorno si stava facendo grigia.,/ormaɪ la lutʃe del dʒorno sɪ stava fatʃɛndo ɡridʒa./,A1,Social,"A1,Social",
great,grande,/ɡrande/,"Indeed it is, great king.","È proprio così, grande re.","/e prɔprio kozi, ɡrande rɛ./",A1,Social,"A1,Social",
green,verde,/verde/,He is so jolly green!,È così allegro e verde!,/e kozi alleɡro e verde!/,A1,Social,"A1,Social",
greet,saluto,/saluto/,We will greet the time.,Saluteremo il tempo.,/salʊterɛmo il tɛmpo./,A1,Social,"A1,Social",
grey,grigio,/ɡridʒo/,The hedges were grey with dust.,Le siepi erano grigie di polvere.,/le sjepɪ ɛrano ɡridʒe dɪ polvere./,A1,Social,"A1,Social",
ground,terra,/tɛrɾa/,What are the five grounds?,Quali sono i cinque motivi?,/kwalɪ sono i tʃinkwe motivɪ?/,A1,Social,"A1,Social",
guess,indovinare,/indovinare/,I can--I can--guess the cause.,Posso... posso... indovinare la causa.,/pɔsso... pɔsso... indovinare la kaʊza./,A1,Social,"A1,Social",
guest,ospite,/ɔspite/,"Why did you compare them, Guest?","Perché li ha confrontati, Guest?","/perke lɪ a konfrontatɪ, ɡwɛst?/",A1,Social,"A1,Social",
guy,ragazzo,/raɡatsːo/,It was capital; but see what a guy it's made me.,"È stato un capitale, ma vedete che uomo mi ha fatto diventare.","/e stato ʊn kapitale, ma vedete ke wɔmo mɪ a fatːo diventare./",A1,Social,"A1,Social",
hall,sala,/sala/,They went into the hall.,Sono entrati nel corridoio.,/sono entratɪ nel korɾidojo./,A1,Social,"A1,Social",
hand,mano,/mano/,Will you unclasp your hand?,Vuoi sciogliere la mano?,/vʊɔi ʃɔʎere la mano?/,A1,Social,"A1,Social",
have,avere,/avere/,"I have been thinking, Mr.","Stavo pensando, signor","/stavo pensando, siɲor/",A1,Social,"A1,Social",
have,avere,/avere/,"I have been thinking, Mr.","Stavo pensando, signor","/stavo pensando, siɲor/",A1,Social,"A1,Social",
he,lui,/lui/,I should think he was.,Credo che lo fosse.,/krɛdo ke lo fosse./,A1,Social,"A1,Social",
head,testa,/tɛsta/,A whirling head has Mr.,Una testa vorticosa ha fatto sì che Mr.,/ʊna tɛsta vortikoza a fatːo siː ke ɛmmeɛrɾe./,A1,Social,"A1,Social",
heavy,pesante,/pezante/,Heavy offenses should be known.,Le offese pesanti devono essere conosciute.,/le offeze pezantɪ devono ɛssere konoʃute./,A1,Social,"A1,Social",
hello,ciao,/tʃao/,"Hello yourself, and see how you like it.","Ciao a te stesso, e vedi se ti piace.","/tʃao a te stesso, e vedɪ se tɪ pjatʃe./",A1,Social,"A1,Social",
help,Aiuto,/ajuto/,Who can help liking it?,Chi può aiutare ad apprezzarlo?,/kɪ pʊɔ ajʊtare ad apːretsːarlo?/,A1,Social,"A1,Social",
here,qui,/kwi/,How did you get here?,Come sei arrivato qui?,/kome sɛi arɾivato kwi?/,A1,Social,"A1,Social",
hi,Ciao,/tʃao/,His father was a dancer.,Suo padre era un ballerino.,/sʊo padre ɛra ʊn ballerino./,A1,Social,"A1,Social",
hill,collina,/kollina/,This hill is far enough.,Questa collina è abbastanza lontana.,/kwesta kollina e abːastantsa lontana./,A1,Social,"A1,Social",
history,storia,/stɔria/,Strange are the vicissitudes of history!,Strane sono le vicissitudini della storia!,/strane sono le vitʃissitudinɪ della stɔria!/,A1,Social,"A1,Social",
hope,speranza,/sperantsa/,"I SAID hope, I think!","Ho detto speranza, credo!","/o detːo sperantsa, krɛdo!/",A1,Social,"A1,Social",
husband,marito,/marito/,My husband was a Powler.,Mio marito era un Powler.,/mio marito ɛra ʊn powlɛr./,A1,Social,"A1,Social",
idea,idea,/idɛa/,This was a bright idea.,È stata un'idea brillante.,/e stata ʊnidɛa brillante./,A1,Social,"A1,Social",
ideal,ideale,/ideale/,The ideal of preventive medicine was attained.,L'ideale della medicina preventiva è stato raggiunto.,/lideale della meditʃina preventiva e stato radʒːunto./,A1,Social,"A1,Social",
information,informazioni,/informatsionɪ/,This was all the information Mr.,Queste erano tutte le informazioni che Mr.,/kweste ɛrano tutːe le informatsionɪ ke ɛmmeɛrɾe./,A1,Social,"A1,Social",
interview,intervista,/intervista/,How has it proved in our interview?,Come si è rivelato nel nostro colloquio?,/kome sɪ e rivelato nel nɔstro kollɔkwjo?/,A1,Social,"A1,Social",
interviewer,intervistatore,/intervistatore/,"Several points seem to make what the American interviewer calls “a story,” if one could only get them in proper order.","Diversi punti sembrano costituire ciò che l'intervistatore americano chiama ""una storia"", se solo si riuscisse a metterli in ordine.","/divɛrsɪ puntɪ sembrano kostitʊire tʃɔ ke lintervistatore amerikano kjama ""ʊna stɔria"", se solo sɪ riʊʃisse a metterlɪ in ɔrdine./",A1,Social,"A1,Social",
item,articolo,/artikolo/,↩ This item is unique.,Questo articolo è unico.,/kwesto artikolo e uniko./,A1,Social,"A1,Social",
job,lavoro,/lavɔro/,"Job you know, I think?","Un lavoro che conosci, credo?","/ʊn lavɔro ke konoʃɪ, krɛdo?/",A1,Social,"A1,Social",
judge,giudice,/dʒuditʃe/,I never could judge behaviour.,Non sono mai riuscito a giudicare il comportamento.,/non sono maj riʊʃito a dʒʊdikare il komportamento./,A1,Social,"A1,Social",
jump,salto,/salto/,But you must jump when he gives an order.,Ma dovete saltare quando vi dà un ordine.,/ma dovete saltare kwando vɪ da ʊn ɔrdine./,A1,Social,"A1,Social",
key,chiave,/kjave/,The key was in it.,La chiave era dentro.,/la kjave ɛra dentro./,A1,Social,"A1,Social",
kick,calcio,/kaltʃo/,That was my first kick.,È stato il mio primo calcio.,/e stato il mio primo kaltʃo./,A1,Social,"A1,Social",
kid,bambino,/bambino/,"I thought ‘twas six kids, But it feels like big stones.","Credevo che fossero sei bambini, ma sembrano pietre grosse.","/kredɛvo ke fɔssero sɛi bambinɪ, ma sembrano pjɛtre ɡrɔsse./",A1,Social,"A1,Social",
king,re,/rɛ/,Your children shall be kings.,I vostri figli saranno re.,/i vɔstrɪ fiʎɪ saɾanno rɛ./,A1,Social,"A1,Social",
lady,signora,/siɲora/,Do you love Lady Vāsabhā?,Amate Lady Vāsabhā?,/amate lɛːdɪ vazaba?/,A1,Social,"A1,Social",
land,terra,/tɛrɾa/,Shall these enjoy our lands?,Dovranno questi godere delle nostre terre?,/dovranno kwestɪ ɡodere delle nɔstre tɛrɾe?/,A1,Social,"A1,Social",
language,lingua,/liŋɡwa/,How are you about languages?,Che ne pensi delle lingue?,/ke ne pɛnsɪ delle liŋɡwe?/,A1,Social,"A1,Social",
last,ultimo,/ultimo/,He was here last night.,È stato qui ieri sera.,/e stato kwi jɛrɪ sera./,A1,Social,"A1,Social",
last,ultimo,/ultimo/,He was here last night.,È stato qui ieri sera.,/e stato kwi jɛrɪ sera./,A1,Social,"A1,Social",
laugh,ridere,/ridere/,To make the people laugh?,Per far ridere la gente?,/per far ridere la dʒɛnte?/,A1,Social,"A1,Social",
leader,leader,/lider/,We must follow the leaders.,Dobbiamo seguire i leader.,/dobːjamo seɡwire i lider./,A1,Social,"A1,Social",
leaf,foglia,/fɔʎa/,Leaf: Has three to seven leaflets.,Foglia: ha da tre a sette foglioline.,/fɔʎa: a da tre a sɛtːe foʎoline./,A1,Social,"A1,Social",
learn,imparare,/impaɾare/,"Live and learn, you know.","Vivere e imparare, insomma.","/vivere e impaɾare, insomma./",A1,Social,"A1,Social",
leave,congedo,/kondʒɛdo/,Do I ever leave you?,Ti lascio mai?,/tɪ laʃo maj?/,A1,Social,"A1,Social",
lesson,lezione,/letsione/,"Do you give lessons, ma’am?","Dà lezioni, signora?","/da letsionɪ, siɲora?/",A1,Social,"A1,Social",
letter,lettera,/lɛtːera/,That went round the letters.,Questo ha fatto il giro delle lettere.,/kwesto a fatːo il dʒiro delle lɛtːere./,A1,Social,"A1,Social",
lie,bugia,/bʊdʒia/,But these are all lies.,Ma sono tutte bugie.,/ma sono tutːe bʊdʒie./,A1,Social,"A1,Social",
life,vita,/vita/,The blood is the life!,Il sangue è la vita!,/il saŋɡwe e la vita!/,A1,Social,"A1,Social",
light,luce,/lutʃe/,Light offenses should be known.,Le offese leggere devono essere conosciute.,/le offeze lɛdʒːere devono ɛssere konoʃute./,A1,Social,"A1,Social",
light,luce,/lutʃe/,Light offenses should be known.,Le offese leggere devono essere conosciute.,/le offeze lɛdʒːere devono ɛssere konoʃute./,A1,Social,"A1,Social",
line,linea,/linea/,It was the magical line.,Era la linea magica.,/ɛra la linea madʒika./,A1,Social,"A1,Social",
lion,leone,/leone/,"And the Lion would answer, “No.","E il Leone rispondeva: ""No.","/e il leone rispondɛva: ""nɔ./",A1,Social,"A1,Social",
list,elenco,/elɛnko/,"Son, list to this conjunction, make this match.","Figlio, ascolta questa congiunzione, fai questa corrispondenza.","/fiʎo, askolta kwesta kondʒʊntsione, faːi kwesta korɾispondɛntsa./",A1,Social,"A1,Social",
lot,lotto,/lɔtːo/,Be content with your lot.,Accontentatevi della vostra sorte.,/akːontentatevɪ della vɔstra sɔrte./,A1,Social,"A1,Social",
love,amore,/amore/,I will requite your loves.,Ricambierò i vostri amori.,/rikambieɾɔ i vɔstrɪ amorɪ./,A1,Social,"A1,Social",
lovely,bella,/bɛlla/,This is a lovely place.,Questo è un posto incantevole.,/kwesto ɛ ʊn posto inkantevole./,A1,Social,"A1,Social",
machine,macchina,/makːina/,The Time Machine was gone!,La Macchina del Tempo era sparita!,/la makːina del tɛmpo ɛra sparita!/,A1,Social,"A1,Social",
magazine,rivista,/rivista/,"See, in the Magazine for Civil Law, by M.","Si veda, nella Rivista di Diritto Civile, di M.","/sɪ veda, nella rivista dɪ diritːo tʃivile, dɪ ɛmme./",A1,Social,"A1,Social",
mail,posta,/pɔsta/,We went down by the Mail.,Siamo andati giù alla Posta.,/sjamo andatɪ dʒu alla pɔsta./,A1,Social,"A1,Social",
man,uomo,/wɔmo/,He was a clayver man.,Era un uomo d'argilla.,/ɛra ʊn wɔmo dardʒilla./,A1,Social,"A1,Social",
map,mappa,/mapːa/,I have forgot the map.,Ho dimenticato la mappa.,/o dimentikato la mapːa./,A1,Social,"A1,Social",
married,sposato,/spozato/,Why did you get married?,Perché vi siete sposati?,/perke vɪ sjete spozatɪ?/,A1,Social,"A1,Social",
match,partita,/partita/,It was time for a match.,Era il momento della partita.,/ɛra il momento della partita./,A1,Social,"A1,Social",
match,partita,/partita/,It was time for a match.,Era il momento della partita.,/ɛra il momento della partita./,A1,Social,"A1,Social",
matter,materia,/matɛria/,What can be the matter?,Quale può essere il problema?,/kwale pʊɔ ɛssere il problɛma?/,A1,Social,"A1,Social",
meaning,significato,/siɲifikato/,The meaning is not clear.,Il significato non è chiaro.,/il siɲifikato non e kjaro./,A1,Social,"A1,Social",
member,membro,/mɛmbro/,It is full of unruly members.,È pieno di membri indisciplinati.,/e pjɛno dɪ mɛmbrɪ indiʃiplinatɪ./,A1,Social,"A1,Social",
menu,menu,/menu/,We can add the item to the menu again.,Possiamo aggiungere nuovamente la voce al menu.,/possjamo adʒːundʒere nʊovamente la votʃe al menu./,A1,Social,"A1,Social",
message,messaggio,/messadʒːo/,This was a merry message.,Questo era un messaggio allegro.,/kwesto ɛra ʊn messadʒːo alleɡro./,A1,Social,"A1,Social",
metre,metro,/mɛtro/,Metre is the source of verses.,Il metro è la fonte dei versi.,/il mɛtro e la fonte deɪ versɪ./,A1,Social,"A1,Social",
mind,mente,/mente/,"Do you mind me, Nick?","Ti dispiace, Nick?","/tɪ dispɪaːtʃe, nikː?/",A1,Social,"A1,Social",
minute,minuto,/minuto/,It won’t take a minute!,Non ci vorrà un minuto!,/non tʃɪ vorɾa ʊn minuto!/,A1,Social,"A1,Social",
miss,miss,/miss/,A--and how is Miss Nickleby?,E come sta Miss Nickleby?,/e kome sta miss nikːlebɪ?/,A1,Social,"A1,Social",
mistake,errore,/erɾore/,"I made a mistake, sir.","Ho commesso un errore, signore.","/o kommesso ʊn erɾore, siɲore./",A1,Social,"A1,Social",
model,modello,/modɛllo/,The kitchen chimney was made on an antique model.,Il camino della cucina è stato realizzato su un modello antico.,/il kamino della kʊtʃina e stato realidzːato sʊ ʊn modɛllo antiko./,A1,Social,"A1,Social",
modern,moderno,/modɛrno/,↩ This is modern Patna.,Questa è la Patna moderna.,/kwesta ɛ la patna modɛrna./,A1,Social,"A1,Social",
mom,mamma,/mamma/,"Mom, I’m not speaking, and Uttarā is silent, too.","Mamma, io non parlo e anche Uttarā tace.","/mamma, io non parlo e anke ʊtːaɾa tatʃe./",A1,Social,"A1,Social",
mommy,mamma,/mamma/,We're gonna be a mommy and a daddy.,Saremo una mamma e un papà.,/sarɛmo ʊna mamma e ʊn papa./,A1,Social,"A1,Social",
monkey,scimmia,/ʃimmia/,The female monkey saw those monks coming.,La scimmia femmina vide arrivare quei monaci.,/la ʃimmia femmina vide arɾivare kweɪ mɔnatʃɪ./,A1,Social,"A1,Social",
moon,luna,/luna/,I say it is the moon.,Io dico che è la luna.,/io diko ke e la luna./,A1,Social,"A1,Social",
more,di più,/dɪ pju/,I can scarcely say more.,Non posso dire di più.,/non pɔsso dire dɪ pju./,A1,Social,"A1,Social",
morning,mattina,/matːina/,It was all my foolish--a--a--good-morning!,È stato tutto il mio sciocco... un... buongiorno!,/e stato tutːo il mio ʃɔkːo... un... bʊondʒɔrno!/,A1,Social,"A1,Social",
mother,madre,/madre/,Has she a father--mother--any brothers--sisters?,"Ha un padre, una madre, fratelli e sorelle?","/a ʊn padre, ʊna madre, fratɛllɪ e sorɛlle?/",A1,Social,"A1,Social",
mouse,topo,/tɔpo/,And you said I was a Mouse.,E tu hai detto che sono un topo.,/e tʊ aj detːo ke sono ʊn tɔpo./,A1,Social,"A1,Social",
mouth,bocca,/bokːa/,I will stop your mouth.,Ti tappo la bocca.,/tɪ tapːo la bokːa./,A1,Social,"A1,Social",
movie,film,/film/,"Those big movies around Fiftieth Street are cool, ” suggested Jordan.","Quei grandi film intorno alla Cinquantesima Strada sono belli"", ha suggerito Jordan.","/kweɪ ɡrandɪ film intorno alla tʃinkwantɛzima strada sono bɛllɪ"", a sʊdʒːerito dʒɔrdan./",A1,Social,"A1,Social",
mum,mamma,/mamma/,"But, mum; he comes this way.","Ma, mamma, viene da questa parte.","/ma, mamma, vjɛne da kwesta parte./",A1,Social,"A1,Social",
music,musica,/muzika/,"The music is come, sir.","La musica è arrivata, signore.","/la muzika e arɾivata, siɲore./",A1,Social,"A1,Social",
musician,musicista,/mʊzitʃista/,"What, will my daughter prove a good musician?","Cosa, mia figlia si dimostrerà una brava musicista?","/kɔza, mia fiʎa sɪ dimostreɾa ʊna brava mʊzitʃista?/",A1,Social,"A1,Social",
name,nome,/nome/,"That’s the name, ’ said Newman.","Questo è il nome"", ha detto Newman.","/kwesto ɛ il nome"", a detːo newman./",A1,Social,"A1,Social",
natural,naturale,/natʊrale/,They were natural and just.,Erano naturali e giusti.,/ɛrano natʊralɪ e dʒustɪ./,A1,Social,"A1,Social",
negative,negativo,/neɡativo/,The only answer possible was a negative.,L'unica risposta possibile era negativa.,/lunika risposta possibile ɛra neɡativa./,A1,Social,"A1,Social",
neighbor,vicino,/vitʃino/,Had heard it said among the neighbors that Madame L.,Si era sentito dire tra i vicini che Madame L.,/sɪ ɛra sentito dire tra i vitʃinɪ ke (fr)madam(it) ɛlle./,A1,Social,"A1,Social",
neighbour,vicino,/vitʃino/,"What would you with me, honest neighbour?","Cosa vuoi da me, onesto vicino?","/kɔza vʊɔi da me, onɛsto vitʃino?/",A1,Social,"A1,Social",
news,notizie,/notitsje/,Then shall we be news-crammed.,Allora saremo tempestati di notizie.,/allora sarɛmo tempestatɪ dɪ notitsje./,A1,Social,"A1,Social",
newspaper,giornale,/dʒornale/,It was all in the Chicago newspaper.,Era tutto sul giornale di Chicago.,/ɛra tutːo sʊl dʒornale dɪ tʃikaɡo./,A1,Social,"A1,Social",
night,notte,/nɔtːe/,You can come at night.,Potete venire di notte.,/potete venire dɪ nɔtːe./,A1,Social,"A1,Social",
no,no,/nɔ/,"I have no friends, girl.","Non ho amici, ragazza.","/non o amitʃɪ, raɡatsːa./",A1,Social,"A1,Social",
no,no,/nɔ/,"I have no friends, girl.","Non ho amici, ragazza.","/non o amitʃɪ, raɡatsːa./",A1,Social,"A1,Social",
nobody,nessuno,/nessuno/,"Nobody that I knows, sir.","Nessuno che io conosca, signore.","/nessʊno ke io konoska, siɲore./",A1,Social,"A1,Social",
noise,rumore,/rʊmore/,Hold your noise--do--you naughty creetur!,"Non fare rumore, cretino!","/non fare rʊmore, kretino!/",A1,Social,"A1,Social",
north,nord,/nɔrd/,↩ Setavyā was north-east of Sāvatthī.,Setavyā era a nord-est di Sāvatthī.,/setavja ɛra a nɔrdest dɪ savatːɪ./,A1,Social,"A1,Social",
nose,naso,/nazo/,… The nose is impermanent.,... Il naso è impermanente.,/... il nazo e impermanɛnte./,A1,Social,"A1,Social",
note,nota,/nɔta/,The note was handed in.,Il biglietto è stato consegnato.,/il biʎetːo e stato konseɲato./,A1,Social,"A1,Social",
notebook,taccuino,/takːʊino/,This notebook is common in everyday life.,Questo taccuino è comune nella vita di tutti i giorni.,/kwesto takːʊino e komune nella vita dɪ tutːɪ i dʒornɪ./,A1,Social,"A1,Social",
number,numero,/numero/,So are a number more.,Così come molti altri.,/kozi kome moltɪ altrɪ./,A1,Social,"A1,Social",
nurse,infermiera,/infermiɛra/,Does he have a nurse?,Ha un'infermiera?,/a ʊninfermiɛra?/,A1,Social,"A1,Social",
object,oggetto,/odʒːɛtːo/,He said I should object?,Ha detto che dovrei oppormi?,/a detːo ke dovrɛi opːɔrmɪ?/,A1,Social,"A1,Social",
officer,ufficiale,/ʊffitʃale/,"Oh no, they ain’t, ” said the officer.","Oh no, non lo sono"", disse l'ufficiale.","/oː nɔ, non lo sono"", disse lʊffitʃale./",A1,Social,"A1,Social",
okay,ok,/okɛi/,Are the party preparations okay?,I preparativi per la festa sono a posto?,/i prepaɾativɪ per la fɛsta sono a posto?/,A1,Social,"A1,Social",
opera,opera,/ɔpera/,"By Damascenus is styled (Opera, tom.","Da Damasceno è definito (Opera, tom.","/da damaʃɛno e definito (ɔpera, tɔm./",A1,Social,"A1,Social",
opinion,parere,/parere/,I can hazard no opinion.,Non posso azzardare un'opinione.,/non pɔsso adzːardare ʊnopinjone./,A1,Social,"A1,Social",
opposite,di fronte,/dɪ fronte/,Of course the attitude is the exact opposite.,Naturalmente l'atteggiamento è esattamente l'opposto.,/natʊralmente latːedʒːamento e ezatːamente lopːosto./,A1,Social,"A1,Social",
order,ordine,/ɔrdine/,I shall make the order.,Eseguirò l'ordine.,/ezeɡwiɾɔ lɔrdine./,A1,Social,"A1,Social",
owner,proprietario,/proprietario/,The owners thereof were Mr.,I proprietari erano il Sig.,/i proprietarɪ ɛrano il siɡ./,A1,Social,"A1,Social",
page,pagina,/padʒina/,Absolutely real—have pages and everything.,Assolutamente reale: ha le pagine e tutto il resto.,/assolʊtamente reale: a le padʒine e tutːo il rɛsto./,A1,Social,"A1,Social",
paper,carta,/karta/,Of course you have papers?,Certo che avete i documenti?,/tʃɛrto ke avete i dokʊmentɪ?/,A1,Social,"A1,Social",
paragraph,paragrafo,/paɾaɡrafo/,"I never believed that the paragraph had any foundation, my dear--impossible.","Non ho mai creduto che il paragrafo avesse un fondamento, mia cara... impossibile.","/non o maj kreduto ke il paɾaɡrafo avesse ʊn fondamento, mia kaɾa... impossibile./",A1,Social,"A1,Social",
pardon,perdono,/perdono/,"Go to, we pardon thee.","Vai, ti perdoniamo.","/vaj, tɪ perdonjamo./",A1,Social,"A1,Social",
parent,genitore,/dʒenitore/,Do you have your parents’ permission?,Avete il permesso dei vostri genitori?,/avete il permesso deɪ vɔstrɪ dʒenitorɪ?/,A1,Social,"A1,Social",
park,parco,/parko/,It is ycleped thy park.,È il tuo parco.,/e il tʊo parko./,A1,Social,"A1,Social",
part,parte,/parte/,We may as well part.,Potremmo anche separarci.,/potrɛmmo anke sepaɾartʃɪ./,A1,Social,"A1,Social",
partner,partner,/partner/,Faith is a person’s partner.,La fede è il partner di una persona.,/la fede e il partner dɪ ʊna persona./,A1,Social,"A1,Social",
party,partito,/partito/,The party was admirably selected.,Il gruppo è stato selezionato in modo eccellente.,/il ɡrupːo e stato seletsjonato in mɔdo etʃːellɛnte./,A1,Social,"A1,Social",
passport,passaporto,/passapɔrto/,"Felix had procured passports in the name of his father, sister, and himself.","Felix si era procurato i passaporti a nome del padre, della sorella e di se stesso.","/fɛliks sɪ ɛra prokʊrato i passapɔrtɪ a nome del padre, della sorɛlla e dɪ se stesso./",A1,Social,"A1,Social",
past,passato,/passato/,It was late--past eleven o’clock.,"Era tardi, le undici passate.","/ɛra tardɪ, le unditʃɪ passate./",A1,Social,"A1,Social",
peace,pace,/patʃe/,All there was at peace.,Tutto era in pace.,/tutːo ɛra in patʃe./,A1,Social,"A1,Social",
perfect,perfetto,/perfɛtːo/,"You know, a perfect general!","Insomma, un generale perfetto!","/insomma, ʊn dʒenerale perfɛtːo!/",A1,Social,"A1,Social",
period,periodo,/periodo/,These are the three periods.,Questi sono i tre periodi.,/kwestɪ sono i tre periodɪ./,A1,Social,"A1,Social",
person,persona,/persona/,This person has six elements.,Questa persona ha sei elementi.,/kwesta persona a sɛi elementɪ./,A1,Social,"A1,Social",
personal,personale,/personale/,But this absolute authority was still personal.,Ma questa autorità assoluta era ancora personale.,/ma kwesta aʊtorita assoluta ɛra ankora personale./,A1,Social,"A1,Social",
pet,animale domestico,/animale domɛstiko/,His pets are of odd sorts.,I suoi animali domestici sono di tipo strano.,/i sʊɔi animalɪ domɛstitʃɪ sono dɪ tipo strano./,A1,Social,"A1,Social",
phone,telefono,/telɛfono/,"Then the butler, behind his shoulder: “Philadelphia wants you on the phone, sir.","Poi il maggiordomo, alle sue spalle: ""Philadelphia la vuole al telefono, signore.","/pɔi il madʒːordɔmo, alle sʊe spalle: ""filadɛlfia la vʊɔle al telɛfono, siɲore./",A1,Social,"A1,Social",
phrase,frase,/fraze/,It is an Upaniṣadic turn of phrase.,È un modo di dire Upaniṣadico.,/e ʊn mɔdo dɪ dire u pi a ɛnne i letːeːraunoeːsɛjtre a d̪iː i tʃi o./,A1,Social,"A1,Social",
picture,immagine,/immadʒine/,"Are you fond of pictures, dear?","Ti piacciono le foto, cara?","/tɪ pjatʃːono le fɔto, kaɾa?/",A1,Social,"A1,Social",
piece,pezzo,/pɛtsːo/,This is a piece of malice.,Questo è un pezzo di malizia.,/kwesto ɛ ʊn pɛtsːo dɪ malitsia./,A1,Social,"A1,Social",
pig,maiale,/majale/,"The pigs is well, ’ said Mr.","I maiali stanno bene"", ha detto Mr.","/i majalɪ stanno bɛne"", a detːo ɛmmeɛrɾe./",A1,Social,"A1,Social",
pink,rosa,/rɔza/,And how is a person a pink lotus ascetic?,E come può una persona essere un asceta del loto rosa?,/e kome pʊɔ ʊna persona ɛssere ʊn aʃɛta del lɔto rɔza?/,A1,Social,"A1,Social",
place,luogo,/lʊɔɡo/,This is a lovely place.,Questo è un posto incantevole.,/kwesto ɛ ʊn posto inkantevole./,A1,Social,"A1,Social",
plant,impianto,/impjanto/,There are two varieties of plants.,Esistono due varietà di piante.,/ezistono due varieta dɪ pjante./,A1,Social,"A1,Social",
play,gioco,/dʒɔko/,"Do you play ecarte, Sir?","Gioca a ecarte, signore?","/dʒɔka a ekarte, siɲore?/",A1,Social,"A1,Social",
