English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
inability,incapacità,/inkapatʃita/,"There was no expression of surprise, no assumption of an inability to understand his meaning.","Non c'è stata alcuna espressione di sorpresa, né l'ipotesi di un'incapacità di comprendere il suo significato.","/non tʃe stata alkʊna espressjone dɪ sorpreza, ne lipɔtezɪ dɪ ʊninkapatʃita dɪ komprɛndere il sʊo siɲifikato./",C2,Grammar,"C2,Grammar",
inappropriate,inopportuno,/inopːortuno/,And why is it inappropriate to talk to an unfaithful person about faith?,E perché è inopportuno parlare di fede a una persona infedele?,/e perke e inopːortuno parlare dɪ fede a ʊna persona infedele?/,C2,Grammar,"C2,Grammar",
inclined,inclinato,/inklinato/,I am inclined to think you are.,Sono propenso a pensare che sia così.,/sono propɛnso a pensare ke sia kozi./,C2,Grammar,"C2,Grammar",
inclusive,inclusivo,/inklʊzivo/,His retinue is inclusive and well-managed.,Il suo seguito è completo e ben gestito.,/il sʊo seɡwito e komplɛto e bɛn dʒestito./,C2,Grammar,"C2,Grammar",
indefinite,indefinito,/indefinito/,Some indefinite warning told me that it had marked me for its own.,Un avvertimento indefinito mi diceva che mi aveva segnato per sé.,/ʊn avvertimento indefinito mɪ ditʃeva ke mɪ aveva seɲato per se./,C2,Grammar,"C2,Grammar",
indefinitely,a tempo indeterminato,/a tɛmpo indeterminato/,A dry yeast will keep indefinitely.,Un lievito secco si conserva a tempo indeterminato.,/ʊn liɛvito sekːo sɪ konsɛrva a tɛmpo indeterminato./,C2,Grammar,"C2,Grammar",
indigenous,indigena,/indidʒena/,Strictly this word is not indigenous to the whale’s vocabulary.,Questa parola non fa parte del vocabolario delle balene.,/kwesta paɾɔla non fa parte del vokabolario delle balene./,C2,Grammar,"C2,Grammar",
induction,induzione,/indʊtsione/,The induction coil is used--(1.,La bobina di induzione viene utilizzata...(1.,/la bobina dɪ indʊtsione vjɛne ʊtilidzːata...(uno./,C2,Grammar,"C2,Grammar",
inexcusable,imperdonabile,/imperdonabile/,What you have done is absolutely inexcusable.,Quello che avete fatto è assolutamente imperdonabile.,/kwello ke avete fatːo e assolʊtamente imperdonabile./,C2,Grammar,"C2,Grammar",
inexcusably,imperdonabilmente,/imperdonabilmente/,"Well or ill done, excusably or inexcusably, it was done.","Bene o male, in modo giustificato o ingiustificato, è stato fatto.","/bɛne o male, in mɔdo dʒʊstifikato o indʒʊstifikato, e stato fatːo./",C2,Grammar,"C2,Grammar",
inexhaustible,inesauribile,/inezaʊribile/,"Here, consequently, was an inexhaustible subject of discourse.","Qui, di conseguenza, c'era un argomento di discorso inesauribile.","/kwi, dɪ konseɡwɛntsa, tʃɛra ʊn arɡomento dɪ diskorso inezaʊribile./",C2,Grammar,"C2,Grammar",
inexplicable,inspiegabile,/inspjeɡabile/,Both have been lost in some wholly inexplicable manner.,Entrambi sono andati perduti in modo del tutto inspiegabile.,/entrambɪ sono andatɪ perdutɪ in mɔdo del tutːo inspjeɡabile./,C2,Grammar,"C2,Grammar",
infamous,infame,/infame/,His employment was mean; he rendered it infamous.,Il suo impiego era meschino; lo ha reso infame.,/il sʊo impjɛɡo ɛra meskino; lo a rezo infame./,C2,Grammar,"C2,Grammar",
ingenious,ingegnoso,/indʒeɲozo/,"What, that an eel is ingenious?","Cosa, che un'anguilla è ingegnosa?","/kɔza, ke ʊnaŋɡwilla e indʒeɲoza?/",C2,Grammar,"C2,Grammar",
ingenuity,ingegno,/indʒeɲɲo/,On these unfortunately necessary mechanisms a great deal of ingenuity has been expended.,"Su questi meccanismi, purtroppo necessari, è stata spesa una grande quantità di ingegno.","/sʊ kwestɪ mekːanizmɪ, pʊrtrɔpːo netʃessarɪ, e stata speza ʊna ɡrande kwantita dɪ indʒeɲɲo./",C2,Grammar,"C2,Grammar",
inherent,inerente,/inerɛnte/,Inertia is inherent in any material object.,L'inerzia è insita in qualsiasi oggetto materiale.,/linɛrtsia e insita in kwalsiazɪ odʒːɛtːo materiale./,C2,Grammar,"C2,Grammar",
inherently,intrinsecamente,/intrinsekamente/,Compilations Far more common than inherently lengthy teachings are the compilations.,Compilazioni Molto più comuni degli insegnamenti intrinsecamente lunghi sono le compilazioni.,/kompilatsionɪ molto pjʊ komunɪ deʎɪ inseɲamentɪ intrinsekamente luŋɡɪ sono le kompilatsionɪ./,C2,Grammar,"C2,Grammar",
insecure,insicuro,/insikuro/,But I don’t see any reason to feel afraid or insecure.,Ma non vedo alcun motivo per sentirmi spaventato o insicuro.,/ma non vedo alkʊn motivo per sentirmɪ spaventato o insikuro./,C2,Grammar,"C2,Grammar",
insecurely,insicuramente,/insikʊramente/,They scrutinize further: ‘Is this venerable securely stilled or insecurely stilled?,"Esaminano ulteriormente: ""Questo venerabile è fermamente o insicuramente fermo?","/ezaminano ʊlteriormente: ""kwesto venerabile e fermamente o insikʊramente fermo?/",C2,Grammar,"C2,Grammar",
insensitive,insensibile,/insensibile/,The human body is quite insensitive to these etheric waves.,Il corpo umano è piuttosto insensibile a queste onde eteriche.,/il kɔrpo ʊmano e pjʊtːɔsto insensibile a kweste onde etɛrike./,C2,Grammar,"C2,Grammar",
insensitively,insensibilmente,/insensibilmente/,This insensitively is common in everyday life.,Questa insensibilità è comune nella vita di tutti i giorni.,/kwesta insensibilita e komune nella vita dɪ tutːɪ i dʒornɪ./,C2,Grammar,"C2,Grammar",
insightful,perspicace,/perspikatʃe/,The Buddha’s response is insightful and challenging.,La risposta del Buddha è perspicace e stimolante.,/la risposta del budːa e perspikatʃe e stimolante./,C2,Grammar,"C2,Grammar",
instinctive,istintivo,/istintivo/,The old instinctive dread of wild beasts came upon me.,L'antica paura istintiva delle bestie selvatiche mi assalì.,/lantika paʊra istintiva delle bestie selvatike mɪ assali./,C2,Grammar,"C2,Grammar",
instinctively,istintivamente,/istintivamente/,"I looked round instinctively, but could see nothing.","Mi guardai intorno istintivamente, ma non riuscii a vedere nulla.","/mɪ ɡwardaj intorno istintivamente, ma non rɪʊʃiːj a vedere nulla./",C2,Grammar,"C2,Grammar",
institutional,istituzionale,/istitʊtsionale/,For humanitarian as well as economic reasons institutional dietetics should more generally be placed under the supervision of skilled dietists.,"Per ragioni umanitarie ed economiche, la dietetica istituzionale dovrebbe essere posta più generalmente sotto la supervisione di dietisti qualificati.","/per radʒoːnɪ ʊmanitarie ed ekonomike, la djetɛtika istitʊtsionale dovrɛbːe ɛssere pɔsta pjʊ dʒeneralmente sotːo la sʊpervizione dɪ djetistɪ kwalifikatɪ./",C2,Grammar,"C2,Grammar",
instrumental,strumentale,/strʊmentale/,↩ Assume vāruṇī is a truncated instrumental.,Si supponga che vāruṇī sia uno strumentale troncato.,/sɪ sʊpːoŋɡa ke vu aːmakron ɛrɾe u letːeːraunoeːkwatːrosɛtːe iːmakron sia uno strʊmentale tronkato./,C2,Grammar,"C2,Grammar",
insubordinate,insubordinato,/insʊbordinato/,Why are you so insubordinate to your boss?,Perché sei così insubordinato al tuo capo?,/perke sɛi kozi insʊbordinato al tʊo kapo?/,C2,Grammar,"C2,Grammar",
intact,intatto,/intatːo/,"Suppose some seeds were intact, unspoiled, not weather-damaged, fertile, and well-kept.","Supponiamo che alcuni semi siano intatti, incontaminati, non danneggiati dalle intemperie, fertili e ben conservati.","/sʊpːonjamo ke alkʊnɪ semɪ siːano intatːɪ, inkontaminatɪ, non dannedʒːatɪ dalle intempɛrie, fɛrtilɪ e bɛn konservatɪ./",C2,Grammar,"C2,Grammar",
integral,integrale,/inteɡrale/,These qualities are said to be integral to the ascetic life.,Si dice che queste qualità siano parte integrante della vita ascetica.,/sɪ ditʃe ke kweste kwalita siːano parte inteɡrante della vita aʃɛtika./,C2,Grammar,"C2,Grammar",
integrated,integrato,/inteɡrato/,"The Buddhist path is integrated, so one part always implies the whole.","Il sentiero buddista è integrato, quindi una parte implica sempre il tutto.","/il sentiɛro bʊdːista e inteɡrato, kwindɪ ʊna parte implika sɛmpre il tutːo./",C2,Grammar,"C2,Grammar",
intriguing,intrigante,/intriɡante/,I find Bhikkhu Bodhi’s question an intriguing one: what were the redactors thinking?,Trovo intrigante la domanda di Bhikkhu Bodhi: a cosa pensavano i redattori?,/trɔvo intriɡante la domanda dɪ bikːʊ bodɪ: a kɔza pensavano i redatːorɪ?/,C2,Grammar,"C2,Grammar",
intuition,intuizione,/intʊitsione/,Then it was terrible; my intuition was right!,Poi è stato terribile: la mia intuizione era giusta!,/pɔi e stato terɾibile: la mia intʊitsione ɛra dʒusta!/,C2,Grammar,"C2,Grammar",
intuitive,intuitivo,/intʊitivo/,He had an intuitive perception of Mr.,Aveva una percezione intuitiva di Mr.,/aveva ʊna pertʃetsione intʊitiva dɪ ɛmmeɛrɾe./,C2,Grammar,"C2,Grammar",
intuitively,intuitivamente,/intʊitivamente/,"Intuitively, ’ said I, to his extreme delight.","Intuitivamente"", dissi io, con sua grande gioia.","/intʊitivamente"", dissɪ io, kon sʊa ɡrande dʒɔia./",C2,Grammar,"C2,Grammar",
irate,irato,/irato/,We talked about the irate last night.,Ieri sera abbiamo parlato dell'irato.,/jɛrɪ sera abːjamo parlato dellirato./,C2,Grammar,"C2,Grammar",
irately,iratamente,/iratamente/,I recently bought an new irately online.,Di recente ho acquistato un nuovo irately online.,/dɪ retʃɛnte o akːwistato ʊn nʊɔvo iratɛlɪ on laɪn./,C2,Grammar,"C2,Grammar",
ironic,ironico,/irɔniko/,The ironic usage is perhaps more common.,L'uso ironico è forse più comune.,/luzo irɔniko e forse pjʊ komune./,C2,Grammar,"C2,Grammar",
irrelevant,irrilevante,/irɾilevante/,An astute person evaluates both what is pertinent and what is irrelevant.,Una persona astuta valuta sia ciò che è pertinente sia ciò che è irrilevante.,/ʊna persona astuta valʊta sia tʃɔ ke e pertinɛnte sia tʃɔ ke e irɾilevante./,C2,Grammar,"C2,Grammar",
judicial,giudiziario,/dʒʊditsjario/,"That, ” said Joe, summing up with his judicial air, “were the word of Biddy.","Questo"", disse Joe, riassumendo con la sua aria da giudice, ""era la parola di Biddy.","/kwesto"", disse dʒoe, riassʊmɛndo kon la sʊa aria da dʒuditʃe, ""ɛra la paɾɔla dɪ bidːɪ./",C2,Grammar,"C2,Grammar",
justly,giustamente,/dʒʊstamente/,Titus Antoninus Pius has been justly denominated a second Numa.,Tito Antonino Pio è stato giustamente definito un secondo Numa.,/tito antonino pio e stato dʒʊstamente definito ʊn sekondo numa./,C2,Grammar,"C2,Grammar",
knowledgeable,consapevole,/konsapevole/,And how is a knowledgeable person defined?,E come si definisce una persona esperta?,/e kome sɪ definiʃe ʊna persona espɛrta?/,C2,Grammar,"C2,Grammar",
lackluster,poco brillante,/pɔko brillante/,The electorate is largely uninterested in the lackluster candidates.,L'elettorato è in gran parte disinteressato ai candidati poco brillanti.,/leletːorato e in ɡran parte dizinteressato aj kandidatɪ pɔko brillantɪ./,C2,Grammar,"C2,Grammar",
large-scale,su larga scala,/sʊ larɡa skala/,"To make changes to a file, esp. large-scale and irrevocable changes.","Apportare modifiche a un file, in particolare modifiche su larga scala e irrevocabili.","/apːortare modifike a ʊn file, in partikolare modifike sʊ larɡa skala e irɾevokabilɪ./",C2,Grammar,"C2,Grammar",
latent,latente,/latɛnte/,The latent uneasiness in Darnay’s mind was roused to vigourous life by this letter.,L'inquietudine latente nella mente di Darnay fu risvegliata da questa lettera.,/linkwjetudine latɛnte nella mente dɪ darnai fʊ rizveʎata da kwesta lɛtːera./,C2,Grammar,"C2,Grammar",
layout,layout,/(en)leɪaʊt(it)/,What keyboard layout do you have?,Quale layout di tastiera avete?,/kwale (en)leɪaʊt(it) dɪ tastiɛra avete?/,C2,Grammar,"C2,Grammar",
lesser,minore,/minore/,It was in the lesser Armenia.—M.,Era nell'Armenia minore.-M.,/ɛra nellarmenia minore.ɛmme./,C2,Grammar,"C2,Grammar",
lethal,letale,/letale/,Suppose there was a lethal viper.,Supponiamo che ci sia una vipera letale.,/sʊpːonjamo ke tʃɪ sia ʊna vipera letale./,C2,Grammar,"C2,Grammar",
lethargic,letargico,/letardʒiko/,"But the curate was lethargic, unreasonable.","Ma il curato era letargico, irragionevole.","/ma il kʊrato ɛra letardʒiko, irɾadʒonevole./",C2,Grammar,"C2,Grammar",
lethargically,letargicamente,/letardʒikamente/,"In the scorching heat, the cat is spread out lethargically on the ground.","Nel caldo torrido, il gatto è steso a terra in modo letargico.","/nel kaldo tɔrɾido, il ɡatːo e stezo a tɛrɾa in mɔdo letardʒiko./",C2,Grammar,"C2,Grammar",
liable,responsabile,/responsabile/,What is liable to impermanence?,Che cosa è passibile di impermanenza?,/ke kɔza e passibile dɪ impermanɛntsa?/,C2,Grammar,"C2,Grammar",
limitless,senza limiti,/sɛntsa limitɪ/,↩ “Limitless” is appamāṇa .,"""Limitless"" è appamāṇa .","/""limitless"" e a pi pi a ɛmme aːmakron letːeːraunoeːkwatːrosɛtːe a ./",C2,Grammar,"C2,Grammar",
linear,lineare,/lineare/,"But it is not just linear, as the factors are always interacting.","Ma non è solo lineare, perché i fattori interagiscono sempre.","/ma non e solo lineare, perke i fatːorɪ interadʒiskono sɛmpre./",C2,Grammar,"C2,Grammar",
linearly,linearmente,/linearmente/,He explained the linearly during the meeting.,Egli ha spiegato la linearità durante la riunione.,/eʎɪ a spjeɡato la linearita dʊrante la riʊnjone./,C2,Grammar,"C2,Grammar",
literacy,alfabetizzazione,/alfabetidzːatsione/,English literacy is very poor in Algeria.,L'alfabetizzazione dell'inglese è molto scarsa in Algeria.,/lalfabetidzːatsione delliŋɡleze e molto skarsa in aldʒeria./,C2,Grammar,"C2,Grammar",
ludicrous,ridicolo,/ridikolo/,"Strange to relate, this ludicrous accoutrement was far from moving me to laughter.","Strano a dirsi, ma questo ridicolo accessorio era ben lungi dal farmi ridere.","/strano a dirsɪ, ma kwesto ridikolo atʃːessɔrio ɛra bɛn lundʒɪ dal farmɪ ridere./",C2,Grammar,"C2,Grammar",
ludicrously,ridicolmente,/ridikolmente/,I forgot a ludicrously at home today.,Oggi ho dimenticato a casa una cosa ridicola.,/ɔdʒːɪ o dimentikato a kaza ʊna kɔza ridikola./,C2,Grammar,"C2,Grammar",
macabre,macabro,/makabro/,How can you watch such macabre movies without having nightmares?,Come si fa a guardare film così macabri senza avere incubi?,/kome sɪ fa a ɡwardare film kozi makabrɪ sɛntsa avere inkʊbɪ?/,C2,Grammar,"C2,Grammar",
magnetic,magnetico,/maɲɛtiko/,Hitherto we have considered the magnetic field produced by one bi-polar magnet only.,Finora abbiamo considerato il campo magnetico prodotto da un solo magnete bipolare.,/finora abːjamo konsiderato il kampo maɲɛtiko prodotːo da ʊn solo maɲɛte bipolare./,C2,Grammar,"C2,Grammar",
magnetically,magneticamente,/maɲetikamente/,Please put the magnetically on the table.,Si prega di mettere il magnete sul tavolo.,/sɪ prɛɡa dɪ metːere il maɲɛte sʊl tavolo./,C2,Grammar,"C2,Grammar",
magnetism,magnetismo,/maɲetizmo/,The most familiar form of electricity is that known as magnetism.,La forma più familiare di elettricità è quella nota come magnetismo.,/la forma pjʊ familiare dɪ eletːritʃita e kwella nɔta kome maɲetizmo./,C2,Grammar,"C2,Grammar",
mainstream,mainstream,/maɪnstrɛam/,Listening to mainstream music was not a good idea.,Ascoltare la musica tradizionale non era una buona idea.,/askoltare la muzika traditsionale non ɛra ʊna bʊɔna idɛa./,C2,Grammar,"C2,Grammar",
maneuver,manovra,/manɔvra/,It is impossible for me to say how many times this maneuver was repeated.,È impossibile per me dire quante volte questa manovra sia stata ripetuta.,/e impossibile per me dire kwante vɔlte kwesta manɔvra sia stata ripetuta./,C2,Grammar,"C2,Grammar",
marginal,marginale,/mardʒinale/,"These marginal squares here, are they the water-lots?","Questi riquadri marginali qui, sono i lotti d'acqua?","/kwestɪ rikwadrɪ mardʒinalɪ kwi, sono i lɔtːɪ dakːwa?/",C2,Grammar,"C2,Grammar",
marginally,marginalmente,/mardʒinalmente/,The other minor change is marginally more interesting.,L'altra modifica minore è marginalmente più interessante.,/laltra modifika minore e mardʒinalmente pjʊ interessante./,C2,Grammar,"C2,Grammar",
maternal,materno,/matɛrno/,Her disappointment and grief were imbittered by the anxiety of maternal tenderness.,La sua delusione e il suo dolore erano inficiati dall'ansia della tenerezza materna.,/la sʊa delʊzione e il sʊo dolore ɛrano infitʃatɪ dallansia della teneretsːa matɛrna./,C2,Grammar,"C2,Grammar",
maternalistic,materno,/matɛrno/,They wrote the maternalistic in their notes.,Hanno scritto la maternità nei loro appunti.,/anno skritːo la maternita nei lɔro apːuntɪ./,C2,Grammar,"C2,Grammar",
meaningless,insignificante,/insiɲifikante/,That of Bergerac is utterly meaningless.,Quella di Bergerac è del tutto priva di significato.,/kwella dɪ berdʒɛrak e del tutːo priva dɪ siɲifikato./,C2,Grammar,"C2,Grammar",
medieval,medievale,/medjevale/,There is much that is immortal in this medieval lady.,C'è molto di immortale in questa signora medievale.,/tʃe molto dɪ immortale in kwesta siɲora medjevale./,C2,Grammar,"C2,Grammar",
methodical,metodico,/metɔdiko/,"But your interests demand that I should be cool and methodical, Mr.","Ma i suoi interessi mi impongono di essere freddo e metodico, Mr.","/ma i sʊɔi interɛssɪ mɪ impoŋɡono dɪ ɛssere fredːo e metɔdiko, ɛmmeɛrɾe./",C2,Grammar,"C2,Grammar",
methodology,metodologia,/metodolodʒia/,The study's methodology was sound.,La metodologia dello studio era solida.,/la metodolodʒia dello studio ɛra sɔlida./,C2,Grammar,"C2,Grammar",
minimal,minimo,/minimo/,The company footprint is minimal.,L'impronta dell'azienda è minima.,/limpronta delladzjɛnda e minima./,C2,Grammar,"C2,Grammar",
minutiae,minuzie,/minutsje/,"You have an extraordinary genius for minutiae, "" I remarked.","Lei ha un genio straordinario per le minuzie"", osservai.","/lɛi a ʊn dʒɛnio straordinario per le minutsje"", osservaj./",C2,Grammar,"C2,Grammar",
module,modulo,/mɔdʊlo/,"Come, bring forth this counterfeit module has deceiv’d me like a double-meaning prophesier.","Vieni, porta fuori questo modulo falso che mi ha ingannato come un profeta a doppio senso.","/vjɛnɪ, pɔrta fʊorɪ kwesto mɔdʊlo falso ke mɪ a iŋɡannato kome ʊn profɛta a dopːio sɛnso./",C2,Grammar,"C2,Grammar",
monotonous,monotono,/monɔtono/,It was a monotonous yet ever-changing scene.,Era una scena monotona ma in continua evoluzione.,/ɛra ʊna ʃɛna monɔtona ma in kontinʊa evolʊtsione./,C2,Grammar,"C2,Grammar",
monotonously,monotonamente,/monotonamente/,"As my uncle spoke, we reached the sandy shore, and saw and heard the waves breaking monotonously on the beach.","Mentre mio zio parlava, raggiungemmo l'arenile e vedemmo e sentimmo le onde infrangersi monotonamente sulla spiaggia.","/mentre mio dzio parlava, radʒːʊndʒɛmmo larenile e vedɛmmo e sentimmo le onde infrandʒersɪ monotonamente sʊlla spjadʒːa./",C2,Grammar,"C2,Grammar",
motley,malloppo,/mallɔpːo/,"Will you be married, motley?","Ti sposerai, Motley?","/tɪ spozeraːɪ, motleɪ?/",C2,Grammar,"C2,Grammar",
municipal,comunale,/komʊnale/,I have already given an idea of this municipal code.,Ho già dato un'idea di questo codice comunale.,/o dʒa dato ʊnidɛa dɪ kwesto kɔditʃe komʊnale./,C2,Grammar,"C2,Grammar",
muscular,muscolare,/mʊskolare/,Antonio is a massive muscular man.,Antonio è un uomo massiccio e muscoloso.,/antɔnio e ʊn wɔmo massitʃːo e mʊskolozo./,C2,Grammar,"C2,Grammar",
mutually,reciprocamente,/retʃiprokamente/,Mutually agreed stealing: a number have agreed together.,Rubare di comune accordo: un certo numero di persone si è accordato insieme.,/rʊbare dɪ komune akːɔrdo: ʊn tʃɛrto numero dɪ persone sɪ e akːordato insɪɛme./,C2,Grammar,"C2,Grammar",
mythological,mitologico,/mitolɔdʒiko/,"A garuḷa, better known in its Sanskrit form garuḍa, is a mythological bird.","Il garuḷa, meglio conosciuto nella sua forma sanscrita garuḍa, è un uccello mitologico.","/il dʒi a ɛrɾe u letːeːraunoeːtresɛtːe a, mɛʎo konoʃuto nella sʊa forma sanskrita dʒi a ɛrɾe u letːeːraunoeːdzɛɾod̪iː a, e ʊn ʊtʃːɛllo mitolɔdʒiko./",C2,Grammar,"C2,Grammar",
mythology,mitologia,/mitolodʒia/,The mythology is essentially cyclic.,La mitologia è essenzialmente ciclica.,/la mitolodʒia e essentsjalmente tʃiklika./,C2,Grammar,"C2,Grammar",
naive,ingenuo,/indʒɛnʊo/,How could she be so naive?,Come ha potuto essere così ingenua?,/kome a potuto ɛssere kozi indʒɛnʊa?/,C2,Grammar,"C2,Grammar",
naively,ingenuamente,/indʒenʊamente/,She researched the naively for her project.,Ha fatto ricerche ingenue per il suo progetto.,/a fatːo ritʃɛrke indʒenʊe per il sʊo prodʒɛtːo./,C2,Grammar,"C2,Grammar",
namely,ovvero,/ovvero/,"But this is peaceful and sublime, namely equanimity.","Ma questo è pacifico e sublime, cioè l'equanimità.","/ma kwesto ɛ patʃifiko e sʊblime, tʃoɛ lekwanimita./",C2,Grammar,"C2,Grammar",
neglectful,negligente,/neɡlidʒente/,It was plain enough that Mr. Jarndyce had not been neglectful of the adjuration.,Era abbastanza chiaro che il signor Jarndyce non aveva trascurato l'incarico.,/ɛra abːastantsa kjaro ke il siɲor dʒarnditʃe non aveva traskʊrato linkariko./,C2,Grammar,"C2,Grammar",
negligent,negligente,/neɡlidʒente/,They’re incapable of being negligent.,Non sono capaci di essere negligenti.,/non sono kapatʃɪ dɪ ɛssere neɡlidʒentɪ./,C2,Grammar,"C2,Grammar",
negligently,negligentemente,/neʎidʒentemente/,Listen … And how does someone live negligently?,Ascolta... E come si fa a vivere con negligenza?,/askolta... e kome sɪ fa a vivere kon neɡlidʒɛntsa?/,C2,Grammar,"C2,Grammar",
negligible,trascurabile,/traskʊrabile/,"He said, “This is negligible, Ānanda.","Disse: ""Questo è trascurabile, Ānanda.","/disse: ""kwesto ɛ traskʊrabile, ananda./",C2,Grammar,"C2,Grammar",
nocturnal,notturno,/notːurno/,Such were the nocturnal doings on the barriers.,Tali erano le attività notturne sulle barriere.,/talɪ ɛrano le atːivita notːurne sʊlle barɾiɛre./,C2,Grammar,"C2,Grammar",
notably,in particolare,/in partikolare/,The Dhammapada is notably absent from the nine sections.,Il Dhammapada è notevolmente assente dalle nove sezioni.,/il dammapada e notevolmente assɛnte dalle nɔve setsionɪ./,C2,Grammar,"C2,Grammar",
notwithstanding,nonostante,/nonostante/,"The man is, notwithstanding, sufficient.",L'uomo è comunque sufficiente.,/lwɔmo e komunkwe sʊffitʃɛnte./,C2,Grammar,"C2,Grammar",
numb,numb,/numb/,"Now, herald, are the dead numb’red?","Ora, araldo, i morti sono intorpiditi?","/ora, aɾaldo, i mɔrtɪ sono intorpiditɪ?/",C2,Grammar,"C2,Grammar",
obscure,oscuro,/oskuro/,The sammāpāsa is especially obscure.,Il sammāpāsa è particolarmente oscuro.,/il sammapaza e partikolarmente oskuro./,C2,Grammar,"C2,Grammar",
obscurely,oscuramente,/oskʊramente/,He appeared to me to have obscurely hinted in his letter at some distant idea he had of seeing you in England here.,Mi è sembrato che nella sua lettera abbia accennato oscuramente a una lontana idea di vedervi qui in Inghilterra.,/mɪ e sembrato ke nella sʊa lɛtːera abːia atʃːennato oskʊramente a ʊna lontana idɛa dɪ vedɛrvɪ kwi in iŋɡiltɛrɾa./,C2,Grammar,"C2,Grammar",
occupational,professionale,/professjonale/,She researched the occupational for her project.,Ha fatto ricerche sull'occupazione per il suo progetto.,/a fatːo ritʃɛrke sʊllokːʊpatsione per il sʊo prodʒɛtːo./,C2,Grammar,"C2,Grammar",
operational,operativo,/operativo/,When will be the El Hamdania seaport operational?,Quando sarà operativo il porto di El Hamdania?,/kwando saɾa operativo il pɔrto dɪ el hamdania?/,C2,Grammar,"C2,Grammar",
optical,ottico,/ɔtːiko/,Another recommended fix for optical mice is to rotate your mouse pad 90 degrees.,Un'altra soluzione consigliata per i mouse ottici è quella di ruotare il tappetino del mouse di 90 gradi.,/ʊnaltra solʊtsione konsiʎata per i maʊs ɔtːitʃɪ e kwella dɪ rʊotare il tapːetino del maʊs dɪ novanta ɡradɪ./,C2,Grammar,"C2,Grammar",
ordinarily,ordinariamente,/ordinariamente/,"Ordinarily, too, Pilindavaccha was getting the five tonics.",Anche Pilindavaccha riceveva normalmente i cinque tonici.,/anke pilindavakːa ritʃevɛva normalmente i tʃinkwe tɔnitʃɪ./,C2,Grammar,"C2,Grammar",
organisational,organizzativo,/orɡanidzːativo/,I forgot an organisational at home today.,Oggi ho dimenticato a casa un'organizzazione.,/ɔdʒːɪ o dimentikato a kaza ʊnorɡanidzːatsione./,C2,Grammar,"C2,Grammar",
organizational,organizzativo,/orɡanidzːativo/,Do they assess organizational risks?,Valutano i rischi organizzativi?,/valʊtano i riskɪ orɡanidzːativɪ?/,C2,Grammar,"C2,Grammar",
ornamental,ornamentale,/ornamentale/,I saw an ornamental gem on his neck.,Ho visto una gemma ornamentale sul suo collo.,/o visto ʊna dʒɛmma ornamentale sʊl sʊo kollo./,C2,Grammar,"C2,Grammar",
panorama,panorama,/panorama/,A panorama more deplorably desolate no human imagination can conceive.,Un panorama più deplorevolmente desolato che nessuna immaginazione umana può concepire.,/ʊn panorama pjʊ deplorevolmente dezolato ke nessʊna immadʒinatsione ʊmana pʊɔ kontʃepire./,C2,Grammar,"C2,Grammar",
panoramic,panoramico,/panoramiko/,Tom's holiday bungalow has panoramic views of the ocean.,Il bungalow di Tom ha una vista panoramica sull'oceano.,/il bunɡalo dɪ tɔm a ʊna vista panoramika sʊllotʃɛano./,C2,Grammar,"C2,Grammar",
partially,parzialmente,/partsjalmente/,The breakfast-parlour door was partially open.,La porta della sala da pranzo era parzialmente aperta.,/la pɔrta della sala da praŋdzo ɛra partsjalmente apɛrta./,C2,Grammar,"C2,Grammar",
passing,passaggio,/passadʒːo/,This is merely in passing.,Questo è solo di passaggio.,/kwesto ɛ solo dɪ passadʒːo./,C2,Grammar,"C2,Grammar",
paternal,paterno,/patɛrno/,One paternal kind precaution he had taken to ensure my having a companion.,Una gentile precauzione paterna che aveva preso per assicurarmi un compagno.,/ʊna dʒentile prekaʊtsione patɛrna ke aveva prezo per assikʊrarmɪ ʊn kompaɲɲo./,C2,Grammar,"C2,Grammar",
paternalistic,paternalistico,/paternalistiko/,"As far as I'm concerned, laws that require drivers to wear seatbelts are paternalistic.","Per quanto mi riguarda, le leggi che impongono ai conducenti di indossare le cinture di sicurezza sono paternalistiche.","/per kwanto mɪ riɡwarda, le ledʒːɪ ke impoŋɡono aj kondʊtʃɛntɪ dɪ indossare le tʃinture dɪ sikʊretsːa sono paternalistike./",C2,Grammar,"C2,Grammar",
pendulous,pendulo,/pɛndʊlo/,"A wooden figure of a monkey, with pendulous testicles, is suspended.","Una figura di legno di una scimmia, con testicoli penduli, è sospesa.","/ʊna fiɡura dɪ leɲɲo dɪ ʊna ʃimmia, kon testikolɪ pɛndʊlɪ, e sospeza./",C2,Grammar,"C2,Grammar",
perceptive,percettivo,/pertʃetːivo/,Ziri's daughter is a perceptive little girl.,La figlia di Ziri è una bambina perspicace.,/la fiʎa dɪ dzirɪ e ʊna bambina perspikatʃe./,C2,Grammar,"C2,Grammar",
perceptively,percettivamente,/pertʃetːivamente/,I recently bought a new perceptively online.,Di recente ho acquistato online un nuovo percepito.,/dɪ retʃɛnte o akːwistato on laɪn ʊn nʊɔvo pertʃepito./,C2,Grammar,"C2,Grammar",
