English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
habitation,abitazione,/abitatsione/,"Neither stone, nor brick, nor tiles, were employed in these slight habitations.","In queste piccole abitazioni non venivano impiegati né pietra, né mattoni, né tegole.","/in kweste pikːole abitatsionɪ non venivano impjeɡatɪ ne pjɛtra, ne matːonɪ, ne teɡole./",C2,Shopping,"C2,Shopping",
hamper,cestino,/tʃestino/,Be mindful of picking up your dirty laundry and putting it in the hamper.,Raccogliete i panni sporchi e metteteli nel cesto della biancheria.,/rakːoʎete i pannɪ spɔrkɪ e metːetelɪ nel tʃesto della bjankeria./,C2,Shopping,"C2,Shopping",
helm,timone,/timone/,"Right the helm, go ahead, ” cried the Captain.","A destra il timone, avanti"", gridò il capitano.","/a dɛstra il timone, avantɪ"", ɡridɔ il kapitano./",C2,Shopping,"C2,Shopping",
hoist,paranco,/paɾanko/,"Will you hoist sail, sir?","Vuole issare le vele, signore?","/vʊɔle issare le vele, siɲore?/",C2,Shopping,"C2,Shopping",
homestead,casa,/kaza/,Ziri was on his homestead.,Ziri si trovava nel suo podere.,/dzirɪ sɪ trovava nel sʊo podere./,C2,Shopping,"C2,Shopping",
mangle,mangano,/maŋɡano/,"Christianity is not the answer, and it has even managed to mangle the question.","Il cristianesimo non è la risposta, ed è riuscito persino a mistificare la domanda.","/il kristjaneːzimo non e la risposta, ed e riʊʃito persino a mistifikare la domanda./",C2,Shopping,"C2,Shopping",
minster,minster,/minstɛr/,We were speaking of York Minster just now.,Poco fa abbiamo parlato della cattedrale di York.,/pɔko fa abːjamo parlato della katːedrale dɪ jɔrk./,C2,Shopping,"C2,Shopping",
modernism,modernismo,/modernizmo/,The wonder of modernism in rope-making is nowhere more striking than in the preparation room.,La meraviglia del modernismo nella produzione di corde è più evidente che nella sala di preparazione.,/la meraviʎa del modernizmo nella prodʊtsione dɪ kɔrde e pjʊ evidɛnte ke nella sala dɪ prepaɾatsione./,C2,Shopping,"C2,Shopping",
overlay,sovrapposizione,/sovrapːozitsione/,Tor is an example of an overlay network.,Tor è un esempio di rete overlay.,/tɔr e ʊn ezɛmpio dɪ rete overlai./,C2,Shopping,"C2,Shopping",
pedestal,piedistallo,/pjedistallo/,Hermione comes down from the pedestal.,Hermione scende dal piedistallo.,/ermjone ʃɛnde dal pjedistallo./,C2,Shopping,"C2,Shopping",
promenade,passeggiata,/passedʒːata/,It is a lovely riverside promenade.,È un bel lungofiume.,/e ʊn bɛl lʊŋɡofjume./,C2,Shopping,"C2,Shopping",
quiver,faretra,/farɛtra/,The wealth they prescribe for an aristocrat is the bow and quiver.,La ricchezza che prescrivono per un aristocratico è l'arco e la faretra.,/la rikːetsːa ke preskrivono per ʊn aristokratiko e larko e la farɛtra./,C2,Shopping,"C2,Shopping",
remittance,rimessa,/rimessa/,"Until the arrival of that remittance, ’ said Mrs.","Fino all'arrivo di quella rimessa"", ha detto la signora.","/fino allarɾivo dɪ kwella rimessa"", a detːo la siɲora./",C2,Shopping,"C2,Shopping",
sheaf,covone,/kovone/,"They that reap must sheaf and bind, Then to cart with Rosalind.","Coloro che mietono devono mietere e legare, e poi andare al carro con Rosalind.","/koloro ke mjetono devono mjetere e leɡare, e pɔi andare al karɾo kon rozalind./",C2,Shopping,"C2,Shopping",
slab,lastra,/lastra/,"The door was thick, solid oak slabs.","La porta era spessa, con lastre di rovere massiccio.","/la pɔrta ɛra spessa, kon lastre dɪ rɔvere massitʃːo./",C2,Shopping,"C2,Shopping",
snippet,frammento,/frammento/,She gave me a snippet of information which is top secret.,Mi ha dato un frammento di informazione che è top secret.,/mɪ a dato ʊn frammento dɪ informatsione ke e tɔp sikret./,C2,Shopping,"C2,Shopping",
spire,guglia,/ɡuʎa/,A church spire could be seen in the distance.,In lontananza si vedeva la guglia di una chiesa.,/in lontanantsa sɪ vedɛva la ɡuʎa dɪ ʊna kjɛza./,C2,Shopping,"C2,Shopping",
subsistence,sussistenza,/sʊssistɛntsa/,The seditions of Alexandria had often affected the tranquillity and subsistence of Rome itself.,Le sedizioni di Alessandria avevano spesso intaccato la tranquillità e la sussistenza della stessa Roma.,/le seditsionɪ dɪ alessandria avevano spesso intakːato la trankwillita e la sʊssistɛntsa della stessa roma./,C2,Shopping,"C2,Shopping",
swivel,girevole,/dʒirevole/,Maria went to the table and sat down on a comfortable swivel chair.,Maria si avvicinò al tavolo e si sedette su una comoda sedia girevole.,/mariːa sɪ avvitʃinɔ al tavolo e sɪ sedetːe sʊ ʊna kɔmoda sɛdia dʒirevole./,C2,Shopping,"C2,Shopping",
turret,torretta,/torɾetːa/,The stars are shining as they shone above the turret-leads at Chesney Wold.,Le stelle brillano come hanno brillato sopra le torrette di Chesney Wold.,/le stelle brillano kome anno brillato sopra le torɾetːe dɪ kezneɪ wɔld./,C2,Shopping,"C2,Shopping",
