English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
dam,diga,/diɡa/,"I say, pull like god-dam, ”—cried the Indian.","Dico, tira come Dio comanda"", gridò l'indiano.","/diko, tira kome dio komanda"", ɡridɔ lindjano./",A2,Time & Quantity,"A2,Time & Quantity",
danger,pericolo,/perikolo/,Is there danger of another?,C'è il pericolo di un altro?,/tʃe il perikolo dɪ ʊn altro?/,A2,Professional,"A2,Professional",
data,dati,/datɪ/,[Footnote: A few more recent data may be given here to facilitate comparison.,"[Nota: per facilitare il confronto, si riportano alcuni dati più recenti.","/[nɔta: per fatʃilitare il konfronto, sɪ ripɔrtano alkʊnɪ datɪ pjʊ retʃɛntɪ./",A2,Grammar,"A2,Grammar",
daylight,luce diurna,/lutʃe djurna/,It was getting gray daylight now.,Ormai la luce del giorno si stava facendo grigia.,/ormaɪ la lutʃe del dʒorno sɪ stava fatʃɛndo ɡridʒa./,A2,Time & Quantity,"A2,Time & Quantity",
dead,morto,/mɔrto/,The Brothers are now dead.,I Fratelli sono morti.,/i fratɛllɪ sono mɔrtɪ./,A2,Time & Quantity,"A2,Time & Quantity",
deal,accordo,/akːɔrdo/,You should deal with that first.,Dovresti occuparti prima di tutto di questo.,/dovrestɪ okːʊpartɪ prima dɪ tutːo dɪ kwesto./,A2,Social,"A2,Social",
death,morte,/mɔrte/,Without was the “Red Death.,"Senza la ""Morte Rossa"".","/sɛntsa la ""mɔrte rossa""./",A2,Social,"A2,Social",
debate,dibattito,/dibatːito/,Hatthaka the Sakyan was beaten in debate.,Hatthaka il Sakyan fu sconfitto in un dibattito.,/hatːaka il sakjan fʊ skonfitːo in ʊn dibatːito./,A2,Social,"A2,Social",
decision,decisione,/detʃizione/,And how is there majority decision?,E come si fa a decidere a maggioranza?,/e kome sɪ fa a detʃidere a madʒːorantsa?/,A2,Grammar,"A2,Grammar",
deep,profondo,/profondo/,It doesn’t have deep furrows.,Non ha solchi profondi.,/non a solkɪ profondɪ./,A2,Time & Quantity,"A2,Time & Quantity",
deeply,profondamente,/profondamente/,It is too deeply branded.,È un marchio troppo profondo.,/e ʊn markio trɔpːo profondo./,A2,Grammar,"A2,Grammar",
definitely,definitivamente,/definitivamente/,"I know, ” he said definitely.","Lo so"", ha detto con decisione.","/lo sɔ"", a detːo kon detʃizione./",A2,Grammar,"A2,Grammar",
degree,grado,/ɡrado/,And what is thy degree?,E qual è il tuo grado?,/e kwal e il tʊo ɡrado?/,A2,Social,"A2,Social",
delay,ritardo,/ritardo/,I would not be delay’d.,Non voglio ritardare.,/non voʎo ritardare./,A2,Time & Quantity,"A2,Time & Quantity",
dentist,dentista,/dentista/,The dentist said I had pulpitis.,Il dentista ha detto che avevo la pulpite.,/il dentista a detːo ke avevo la pulpite./,A2,Social,"A2,Social",
department,reparto,/reparto/,Geniality has invaded each department and profession.,La genialità ha invaso ogni reparto e professione.,/la dʒenjalita a invazo oɲɲɪ reparto e professjone./,A2,Grammar,"A2,Grammar",
department,reparto,/reparto/,Geniality has invaded each department and profession.,La genialità ha invaso ogni reparto e professione.,/la dʒenjalita a invazo oɲɲɪ reparto e professjone./,A2,Grammar,"A2,Grammar",
depend,dipendere,/dipɛndere/,You may depend upon me.,Potete contare su di me.,/potete kontare sʊ dɪ me./,A2,Social,"A2,Social",
desert,deserto,/dezɛrto/,Now you shall receive your deserts.,Ora riceverete i vostri meriti.,/ora ritʃeverete i vɔstrɪ mɛritɪ./,A2,Professional,"A2,Professional",
designer,designer,/dezaɪner/,"Among software designers, comes from C's and LISP's 0-based indexing of arrays.","Tra i progettisti di software, deriva dall'indicizzazione degli array basata su 0 di C e LISP.","/tra i prodʒetːistɪ dɪ sɔft̪wer, deriva dallinditʃidzːatsione deʎɪ arɾai bazata sʊ dzɛɾo dɪ tʃi e lisp./",A2,Social,"A2,Social",
dessert,dessert,/dɛsser/,Then came the dessert and some more toasts.,Poi sono arrivati il dessert e altri brindisi.,/pɔi sono arɾivatɪ il dɛsser e altrɪ brindizɪ./,A2,Food,"A2,Food",
destroy,distruggere,/distrudʒːere/,And how does a mendicant destroy?,E come distrugge un mendicante?,/e kome distrudʒːe ʊn mendikante?/,A2,Food,"A2,Food",
detective,detective,/detɛktiv/,"One of those omniscient and awe-inspiring marvels, a detective, came up from St.","Una di queste meraviglie onniscienti e stupefacenti, un detective, arrivò da St.","/ʊna dɪ kweste meraviʎe onniʃɛntɪ e stʊpefatʃɛntɪ, ʊn detɛktiv, arɾivɔ da ɛssetɪ./",A2,Social,"A2,Social",
develop,sviluppare,/zvilʊpːare/,You should develop it with rapture.,Dovreste svilupparlo con estasi.,/dovreste zvilʊpːarlo kon ɛstazɪ./,A2,Food,"A2,Food",
developed,sviluppato,/zvilʊpːato/,A developed mind is workable.,Una mente sviluppata è praticabile.,/ʊna mente zvilʊpːata e pratikabile./,A2,Food,"A2,Food",
device,dispositivo,/dispozitivo/,What says Andronicus to this device?,Cosa dice Andronico di questo dispositivo?,/kɔza ditʃe andrɔniko dɪ kwesto dispozitivo?/,A2,Social,"A2,Social",
diamond,diamante,/djamante/,And who has a mind like diamond?,E chi ha una mente come il diamante?,/e kɪ a ʊna mente kome il djamante?/,A2,Shopping,"A2,Shopping",
diary,diario,/djario/,He is now reading his wife’s typescript of my diary.,Sta leggendo il dattiloscritto di sua moglie del mio diario.,/sta ledʒːɛndo il datːiloskritːo dɪ sʊa moʎe del mio djario./,A2,Social,"A2,Social",
differently,diversamente,/diversamente/,"The commentary, however, sees most of this quite differently.","Il commento, tuttavia, vede la maggior parte di questo aspetto in modo molto diverso.","/il kommento, tʊtːavia, vede la madʒːor parte dɪ kwesto aspɛtːo in mɔdo molto divɛrso./",A2,Grammar,"A2,Grammar",
difficulty,difficoltà,/diffikolta/,That would be no difficulty.,Non sarebbe difficile.,/non sarɛbːe diffitʃile./,A2,Grammar,"A2,Grammar",
digital,digitale,/didʒitale/,Creation Process Primary source was the digital Mahāsaṅgīti edition of the Pali Tipiṭaka.,Processo di creazione La fonte primaria è stata l'edizione digitale Mahāsaṅgīti del Pali Tipiṭaka.,/protʃɛsso dɪ kreatsione la fonte primaria e stata leditsione didʒitale ɛmme a akːa aːmakron ɛsse a letːeːraunoeːkwatːrotʃinkwe dʒi iːmakron tɪ i del palɪ tɪ i pi i letːeːraunoeːsɛjd̪iː a kapːa a./,A2,Grammar,"A2,Grammar",
digital,digitale,/didʒitale/,Creation Process Primary source was the digital Mahāsaṅgīti edition of the Pali Tipiṭaka.,Processo di creazione La fonte primaria è stata l'edizione digitale Mahāsaṅgīti del Pali Tipiṭaka.,/protʃɛsso dɪ kreatsione la fonte primaria e stata leditsione didʒitale ɛmme a akːa aːmakron ɛsse a letːeːraunoeːkwatːrotʃinkwe dʒi iːmakron tɪ i del palɪ tɪ i pi i letːeːraunoeːsɛjd̪iː a kapːa a./,A2,Grammar,"A2,Grammar",
dinosaur,dinosauro,/dinozaʊro/,And the dinosaurs are gone.,E i dinosauri non ci sono più.,/e i dinozaʊrɪ non tʃɪ sono pju./,A2,Home,"A2,Home",
direct,diretto,/dirɛtːo/,"He was direct, blunt even.","Era diretto, addirittura schietto.","/ɛra dirɛtːo, adːiritːura skjetːo./",A2,Food,"A2,Food",
direction,direzione,/diretsione/,This is the first direction.,Questa è la prima direzione.,/kwesta ɛ la prima diretsione./,A2,Social,"A2,Social",
director,direttore,/diretːore/,The man bending over her is her director.,L'uomo che si china su di lei è il suo regista.,/lwɔmo ke sɪ kina sʊ dɪ lɛi e il sʊo redʒista./,A2,Social,"A2,Social",
disadvantage,svantaggio,/zvantadʒːo/,Were at a considerable disadvantage.,Erano in una posizione di notevole svantaggio.,/ɛrano in ʊna pozitsione dɪ notevole zvantadʒːo./,A2,Professional,"A2,Professional",
disagree,in disaccordo,/in dizakːɔrdo/,Did it disagree with her?,Non era d'accordo con lei?,/non ɛra dakːɔrdo kon lɛi?/,A2,Social,"A2,Social",
disappear,scomparire,/skomparire/,Had the crew seen me disappear?,L'equipaggio mi aveva visto sparire?,/lekwipadʒːo mɪ aveva visto sparire?/,A2,Time & Quantity,"A2,Time & Quantity",
disappointed,deluso,/deluzo/,His designs were disappointed by death.,I suoi progetti sono stati delusi dalla morte.,/i sʊɔi prodʒɛtːɪ sono statɪ deluzɪ dalla mɔrte./,A2,Grammar,"A2,Grammar",
disappointing,deludente,/delʊdɛnte/,"↩ After Sakka’s disappointing response, Moggallāna is trying to say something nice.","Dopo la deludente risposta di Sakka, Moggallāna cerca di dire qualcosa di carino.","/dopo la delʊdɛnte risposta dɪ sakːa, moɡːallana tʃerka dɪ dire kwalkɔza dɪ karino./",A2,Grammar,"A2,Grammar",
disaster,disastro,/dizastro/,She thought a disaster was averted.,Pensava che un disastro fosse stato evitato.,/pensava ke ʊn dizastro fosse stato evitato./,A2,Health,"A2,Health",
disco,discoteca,/diskotɛka/,You absolutely may not go to the disco.,Non potete assolutamente andare in discoteca.,/non potete assolʊtamente andare in diskotɛka./,A2,Social,"A2,Social",
discover,scoprire,/skoprire/,Did you discover this passage by chance?,Ha scoperto questo passaggio per caso?,/a skopɛrto kwesto passadʒːo per kazo?/,A2,Food,"A2,Food",
discovery,scoperta,/skopɛrta/,This is the new discovery.,Questa è la nuova scoperta.,/kwesta ɛ la nʊɔva skopɛrta./,A2,Social,"A2,Social",
discussion,discussione,/diskʊssjone/,Another point has had some discussion.,Un altro punto è stato oggetto di discussione.,/ʊn altro punto e stato odʒːɛtːo dɪ diskʊssjone./,A2,Social,"A2,Social",
disease,malattia,/malatːia/,"He has an eye-disease, sir.","Ha una malattia agli occhi, signore.","/a ʊna malatːia aʎɪ ɔkːɪ, siɲore./",A2,Health,"A2,Health",
dishonest,disonesto,/dizonɛsto/,"But know, whatever fate I am to try, By no dishonest wound shall Hector die.","Ma sappiate che, qualunque sia la sorte che mi attende, per nessuna ferita disonesta morirà Ettore.","/ma sapːjate ke, kwalunkwe sia la sɔrte ke mɪ atːɛnde, per nessʊna ferita dizonɛsta moriɾa ɛtːore./",A2,Grammar,"A2,Grammar",
dislike,antipatia,/antipatia/,It is an idiom expressing dislike.,È un idioma che esprime antipatia.,/e ʊn idjɔma ke esprime antipatia./,A2,Grammar,"A2,Grammar",
display,display,/displei/,The Huguenot army made a brave display.,L'esercito ugonotto fece un'esibizione coraggiosa.,/lezɛrtʃito ʊɡonɔtːo fetʃe ʊnezibitsione koradʒːɔza./,A2,Social,"A2,Social",
distance,distanza,/distantsa/,The distance is ten miles.,La distanza è di dieci miglia.,/la distantsa e dɪ djɛtʃɪ miʎa./,A2,Time & Quantity,"A2,Time & Quantity",
disturb,disturbare,/distʊrbare/,Do not disturb the cobra!,Non disturbate il cobra!,/non distʊrbate il kɔbra!/,A2,Emotions,"A2,Emotions",
divide,dividere,/dividere/,It is deeds that divide beings into inferior and superior.,Sono le azioni che dividono gli esseri in inferiori e superiori.,/sono le atsionɪ ke dividono ʎɪ ɛsserɪ in inferiorɪ e sʊperiorɪ./,A2,Professional,"A2,Professional",
divorced,divorziato,/divortsjato/,"He became anxious … “Were they divorced, monk?","Si preoccupò... ""Erano divorziati, monaco?","/sɪ preokːʊpɔ... ""ɛrano divortsjatɪ, mɔnako?/",A2,Grammar,"A2,Grammar",
dizzy,vertigine,/vertidʒine/,"His head was dizzy, and he staggered to and fro like a drunken man.",Gli girava la testa e barcollava come un ubriaco.,/ʎɪ dʒirava la tɛsta e barkollava kome ʊn ʊbriako./,A2,Grammar,"A2,Grammar",
document,documento,/dokʊmento/,See the documents in F.,Si vedano i documenti in F.,/sɪ vedano i dokʊmentɪ in ɛffe./,A2,Social,"A2,Social",
done,fatto,/fatːo/,Then he has done nothing.,Allora non ha fatto nulla.,/allora non a fatːo nulla./,A2,Food,"A2,Food",
double,doppio,/dopːio/,I'll be a double-distilled saint.,Sarò un santo a doppia distillazione.,/saɾɔ ʊn santo a dopːia distillatsione./,A2,Social,"A2,Social",
doubt,dubbio,/dubːio/,You may sleep without doubt.,Potete dormire senza dubbio.,/potete dormire sɛntsa dubːio./,A2,Grammar,"A2,Grammar",
download,scaricare,/skarikare/,Can you download YouTube videos?,È possibile scaricare i video di YouTube?,/e possibile skarikare i video dɪ jʊː tjuːb?/,A2,,A2,
downtown,centro città,/tʃɛntro tʃitːa/,Oh yes; I saw them downtown and follered them.,"Oh sì, li ho visti in centro e li ho seguiti.","/oː siː, lɪ o vistɪ in tʃɛntro e lɪ o seɡwitɪ./",A2,Grammar,"A2,Grammar",
drawer,cassetto,/kassetːo/,"Look in the drawer there, ” he said, pointing at the desk.","Guarda nel cassetto lì"", disse indicando la scrivania.","/ɡwarda nel kassetːo li"", disse indikando la skrivania./",A2,Social,"A2,Social",
drawing,disegno,/dizeɲɲo/,The time is drawing near.,Il momento si avvicina.,/il momento sɪ avvitʃina./,A2,Social,"A2,Social",
dressed,vestito,/vestito/,The passengers were all dressed so oddly too!,Anche i passeggeri erano tutti vestiti in modo strano!,/anke i passedʒːɛrɪ ɛrano tutːɪ vestitɪ in mɔdo strano!/,A2,Food,"A2,Food",
drill,trapano,/trapano/,A sailor takes a fancy to wear shark-bone ear-rings: the carpenter drills his ears.,Un marinaio si diverte a indossare orecchini con ossa di squalo: il falegname gli trapana le orecchie.,/ʊn marinaio sɪ divɛrte a indossare orekːinɪ kon ossa dɪ skwalo: il faleɲame ʎɪ trapana le orekːje./,A2,Shopping,"A2,Shopping",
driver's,conducente,/kondʊtʃɛnte/,Tom and Mary said they didn't have driver's licenses.,Tom e Mary hanno detto di non avere la patente.,/tɔm e mɛːɾɪ anno detːo dɪ non avere la patɛnte./,A2,,A2,
driving,guida,/ɡwida/,What is this you are driving us into?,In cosa ci state portando?,/in kɔza tʃɪ state portando?/,A2,Food,"A2,Food",
drug,farmaco,/farmako/,"This drug is wanted bitter bad, sir, whatever for.","Questa droga è ricercata amaramente, signore, per qualsiasi motivo.","/kwesta drɔɡa e ritʃerkata amaɾamente, siɲore, per kwalsiazɪ motivo./",A2,Food,"A2,Food",
drugstore,farmacia,/farmatʃiːa/,I found out what your ‘drugstores’ were.,"Ho scoperto quali sono le vostre ""farmacie"".","/o skopɛrto kwalɪ sono le vɔstre ""farmatʃie""./",A2,Shopping,"A2,Shopping",
duck,anatra,/anatra/,He was particularly fond of ducks.,Era particolarmente appassionato di anatre.,/ɛra partikolarmente apːassjonato dɪ anatre./,A2,Food,"A2,Food",
dust,polvere,/polvere/,"There was dust, I believe.","C'era polvere, credo.","/tʃɛra polvere, krɛdo./",A2,Activities,"A2,Activities",
earn,guadagnare,/ɡwadaɲare/,How do you earn wealth?,Come si guadagna la ricchezza?,/kome sɪ ɡwadaɲɲa la rikːetsːa?/,A2,Travel,"A2,Travel",
earring,orecchino,/orekːino/,My earrings have tassels hanging from them.,I miei orecchini hanno delle nappe che pendono da essi.,/i mjɛi orekːinɪ anno delle napːe ke pendono da ɛssɪ./,A2,Shopping,"A2,Shopping",
earth,terra,/tɛrɾa/,What on earth do you mean?,Che cosa mai vuoi dire?,/ke kɔza maj vʊɔi dire?/,A2,Grammar,"A2,Grammar",
earthquake,terremoto,/terɾemɔto/,That was a really big earthquake!,È stato un terremoto molto forte!,/e stato ʊn terɾemɔto molto fɔrte!/,A2,Health,"A2,Health",
easily,facilmente,/fatʃilmente/,They are more easily tended.,Sono più facili da curare.,/sono pjʊ fatʃilɪ da kʊrare./,A2,Grammar,"A2,Grammar",
editor,editore,/editore/,Editors been killed that way.,Gli editori sono stati uccisi in questo modo.,/ʎɪ editorɪ sono statɪ ʊtʃːizɪ in kwesto mɔdo./,A2,Social,"A2,Social",
education,educazione,/edʊkatsione/,"My education was neglected, yet I was passionately fond of reading.","La mia istruzione era trascurata, eppure mi appassionava la lettura.","/la mia istrʊtsione ɛra traskʊrata, epːure mɪ apːassjonava la letːura./",A2,Grammar,"A2,Grammar",
educational,educativo,/edʊkativo/,This Association is subsidized by the Bund for its educational work.,Questa Associazione è sovvenzionata dal Bund per il suo lavoro educativo.,/kwesta assotʃatsione e sovventsjonata dal bund per il sʊo lavɔro edʊkativo./,A2,Grammar,"A2,Grammar",
effect,effetto,/effɛtːo/,The effect was dazzling and brilliant.,L'effetto è stato abbagliante e brillante.,/leffɛtːo e stato abːaʎante e brillante./,A2,Social,"A2,Social",
effort,sforzo,/sfɔrtso/,These are the four efforts.,Questi sono i quattro sforzi.,/kwestɪ sono i kwatːro sfɔrtsɪ./,A2,Activities,"A2,Activities",
elderly,anziani,/antsjanɪ/,"She was old, elderly and senior.","Era anziana, anziana e anziana.","/ɛra antsjana, antsjana e antsjana./",A2,Grammar,"A2,Grammar",
electric,elettrico,/elɛtːriko/,This compound method is adapted more especially for electric traction.,Questo metodo di mescola è adatto soprattutto alla trazione elettrica.,/kwesto mɛtodo dɪ meskola e adatːo sopratːutːo alla tratsione elɛtːrika./,A2,Grammar,"A2,Grammar",
electrical,elettrico,/elɛtːriko/,That brightness is of an essentially electrical nature.,La luminosità è di natura essenzialmente elettrica.,/la lʊminozita e dɪ natura essentsjalmente elɛtːrika./,A2,Grammar,"A2,Grammar",
electricity,elettricità,/eletːritʃita/,"Even the existence of ""negative"" and ""positive"" electricity is problematical.","Anche l'esistenza di elettricità ""negativa"" e ""positiva"" è problematica.","/anke lezistɛntsa dɪ eletːritʃita ""neɡativa"" eː ""pozitiva"" e problematika./",A2,Emotions,"A2,Emotions",
electronic,elettronica,/eletːrɔnika/,This singer's genre of music is electronic.,Il genere musicale di questo cantante è l'elettronica.,/il dʒɛnere mʊzikale dɪ kwesto kantante e leletːrɔnika./,A2,Grammar,"A2,Grammar",
elevator,ascensore,/aʃensore/,What change takes place when new wheat is stored in an elevator?,Quale cambiamento avviene quando il grano nuovo viene immagazzinato in un ascensore?,/kwale kambjamento avviɛne kwando il ɡrano nʊɔvo vjɛne immaɡatsːinato in ʊn aʃensore?/,A2,Shopping,"A2,Shopping",
elsewhere,altrove,/altrove/,There is a world elsewhere.,C'è un mondo altrove.,/tʃe ʊn mondo altrove./,A2,Grammar,"A2,Grammar",
embarrassing,imbarazzante,/imbaɾatsːante/,"I couldn't, it was so embarrassing for me.","Non potevo, era così imbarazzante per me.","/non potɛvo, ɛra kozi imbaɾatsːante per me./",A2,Grammar,"A2,Grammar",
emergency,emergenza,/emerdʒɛntsa/,For emergency stops full atmospheric pressure is used.,Per gli arresti di emergenza si utilizza la piena pressione atmosferica.,/per ʎɪ arɾɛstɪ dɪ emerdʒɛntsa sɪ ʊtilidzːa la pjɛna pressjone atmosfɛrika./,A2,Shopping,"A2,Shopping",
employ,impieghi,/impjeɡɪ/,Would you employ such a man?,Assumereste un uomo del genere?,/assʊmerɛste ʊn wɔmo del dʒɛnere?/,A2,Food,"A2,Food",
employee,dipendente,/dipendɛnte/,The employee did not follow the procedure.,Il dipendente non ha seguito la procedura.,/il dipendɛnte non a seɡwito la protʃedura./,A2,Social,"A2,Social",
employer,datore di lavoro,/datore dɪ lavɔro/,"That is his employer, gentlemen.","È il suo datore di lavoro, signori.","/e il sʊo datore dɪ lavɔro, siɲorɪ./",A2,Social,"A2,Social",
empty,vuoto,/vʊɔto/,He’d see an empty village.,Vedrebbe un villaggio vuoto.,/vedrɛbːe ʊn villadʒːo vʊɔto./,A2,Grammar,"A2,Grammar",
encourage,incoraggiare,/inkoradʒːare/,It is he who encourages me.,È lui che mi incoraggia.,/e lʊi ke mɪ inkoradʒːa./,A2,Professional,"A2,Professional",
endangered,in pericolo,/in perikolo/,But Sudinna of Kalanda has produced a cancer and endangered it.,Ma Sudinna di Kalanda ha prodotto un cancro e lo ha messo in pericolo.,/ma sʊdinna dɪ kalanda a prodotːo ʊn kankro e lo a messo in perikolo./,A2,Grammar,"A2,Grammar",
ending,fine,/fine/,Youth is ending day and night.,La gioventù sta finendo giorno e notte.,/la dʒoventu sta finɛndo dʒorno e nɔtːe./,A2,Social,"A2,Social",
energetic,energetico,/enerdʒɛtiko/,"Being an energetic individual, Mr.","Essendo un individuo energico, Mr.","/essɛndo ʊn individʊo enɛrdʒiko, ɛmmeɛrɾe./",A2,Grammar,"A2,Grammar",
energy,energia,/enerdʒia/,Digging’ is a term for rousing energy.,"Scavare"" è un termine che indica il risveglio dell'energia.","/skavare"" e ʊn tɛrmine ke indika il rizveʎo dellenerdʒia./",A2,Professional,"A2,Professional",
engine,motore,/motore/,"In short, the first steam-engine was a turbine.","In breve, il primo motore a vapore era una turbina.","/in brɛve, il primo motore a vapore ɛra ʊna tʊrbina./",A2,Shopping,"A2,Shopping",
enormous,enorme,/enorme/,Some gasometers have an enormous capacity.,Alcuni gasometri hanno una capacità enorme.,/alkʊnɪ ɡazɔmetrɪ anno ʊna kapatʃita enorme./,A2,Grammar,"A2,Grammar",
enter,entrare,/entrare/,A sentient being enters transmigration.,Un essere senziente entra in trasmigrazione.,/ʊn ɛssere sentsiɛnte entra in trazmiɡratsione./,A2,Food,"A2,Food",
entertainment,intrattenimento,/intratːenimento/,Have a care of your entertainments.,Occupatevi dei vostri intrattenimenti.,/okːʊpatevɪ deɪ vɔstrɪ intratːenimentɪ./,A2,Activities,"A2,Activities",
entrance,ingresso,/iŋɡrɛsso/,The entrance cannot be easy?,L'ingresso non può essere facile?,/liŋɡrɛsso non pʊɔ ɛssere fatʃile?/,A2,Shopping,"A2,Shopping",
envelope,busta,/busta/,The envelope itself was likewise full.,Anche la busta era piena.,/anke la busta ɛra pjɛna./,A2,Shopping,"A2,Shopping",
environment,ambiente,/ambiɛnte/,An animal perfectly in harmony with its environment is a perfect mechanism.,Un animale perfettamente in armonia con il suo ambiente è un meccanismo perfetto.,/ʊn animale perfetːamente in armonia kon il sʊo ambiɛnte e ʊn mekːanizmo perfɛtːo./,A2,Professional,"A2,Professional",
envy,invidia,/invidia/,"Do you envy her, Meg?","La invidi, Meg?","/la invidɪ, mɛɡ?/",A2,Emotions,"A2,Emotions",
episode,episodio,/epizɔdjo/,The implications of this episode are complex.,Le implicazioni di questo episodio sono complesse.,/le implikatsionɪ dɪ kwesto epizɔdjo sono komplɛsse./,A2,Social,"A2,Social",
equipment,attrezzature,/atːretsːature/,"| “Prerequiste” is parikkhāra, the “equipment” or “requirement”.","| Prerequiste"" è parikkhāra, ""equipaggiamento"" o ""requisito"".","/prerekwiste"" e parikːaɾa, ""ekwipadʒːamento"" ɔː ""rekwizito""./",A2,Shopping,"A2,Shopping",
error,errore,/erɾore/,"Hume, however, is in error, p.","Hume, tuttavia, è in errore, pag.","/ume, tʊtːavia, e in erɾore, paɡ./",A2,Social,"A2,Social",
escalator,scala mobile,/skala mɔbile/,The down escalator is up. Oppose down.,La scala mobile in discesa è in salita. Opporsi alla discesa.,/la skala mɔbile in diʃeza e in salita. opːɔrsɪ alla diʃeza./,A2,Social,"A2,Social",
escape,fuga,/fuɡa/,Then why should HE escape?,Allora perché LUI dovrebbe fuggire?,/allora perke ɛlleʊːiː dovrɛbːe fʊdʒːire?/,A2,Shopping,"A2,Shopping",
especially,soprattutto,/sopratːutːo/,The sammāpāsa is especially obscure.,Il sammāpāsa è particolarmente oscuro.,/il sammapaza e partikolarmente oskuro./,A2,Grammar,"A2,Grammar",
essay,saggio,/sadʒːo/,"(See Hume’s Essay, and Malthus on population, i.","(Si veda il Saggio di Hume, e Malthus sulla popolazione, i.","/(sɪ veda il sadʒːo dɪ ume, e maltʊs sʊlla popolatsione, i./",A2,Social,"A2,Social",
establish,stabilire,/stabilire/,They can’t establish their belief on unreliable grounds.,Non possono fondare la loro convinzione su basi inaffidabili.,/non pɔssono fondare la lɔro konvintsione sʊ bazɪ inaffidabilɪ./,A2,Food,"A2,Food",
evidence,prove,/prɔve/,"Such is the evidence of Jerom, (tom.",Questa è la testimonianza di Gerolamo (tom.,/kwesta ɛ la testimonjantsa dɪ dʒerɔlamo (tɔm./,A2,Social,"A2,Social",
exact,esatto,/ezatːo/,Is that the exact substance?,È questa la sostanza esatta?,/e kwesta la sostantsa ezatːa?/,A2,Grammar,"A2,Grammar",
exactly,esattamente,/ezatːamente/,What shall we do exactly?,Cosa dobbiamo fare esattamente?,/kɔza dobːjamo fare ezatːamente?/,A2,Grammar,"A2,Grammar",
except,tranne,/tranne/,Yet I would except Vindonissa.,"Tuttavia, non vorrei che Vindonissa.","/tʊtːavia, non vorɾɛi ke vindonissa./",A2,Social,"A2,Social",
exchange,scambio,/skambio/,Carries out an exchange to get: asks for.,Effettua uno scambio per ottenere: chiede.,/effetːʊa uno skambio per otːenere: kjede./,A2,Social,"A2,Social",
exhibition,mostra,/mostra/,It came in a full tide down Exhibition Road.,È arrivata in piena marea lungo Exhibition Road.,/e arɾivata in pjɛna marɛa luŋɡo eksibitjon road./,A2,Professional,"A2,Professional",
exist,esistere,/ezistere/,All exists’: this is one extreme.,"Tutto esiste"": questo è un estremo.","/tutːo eziste"": kwesto ɛ ʊn estrɛmo./",A2,Time & Quantity,"A2,Time & Quantity",
expect,aspettarsi,/aspetːarsɪ/,Do you expect them today?,Li aspettate oggi?,/lɪ aspetːate ɔdʒːɪ?/,A2,Health,"A2,Health",
experience,esperienza,/esperiɛntsa/,I have had experience since.,Da allora ho fatto esperienza.,/da allora o fatːo esperiɛntsa./,A2,Grammar,"A2,Grammar",
experiment,esperimento,/esperimento/,How the experiment is performed.,Come viene eseguito l'esperimento.,/kome vjɛne ezeɡwito lesperimento./,A2,Grammar,"A2,Grammar",
expert,esperto,/espɛrto/,Is your Englishman so expert in his drinking?,Il vostro inglese è così esperto nel bere?,/il vɔstro iŋɡleze e kozi espɛrto nel bere?/,A2,Social,"A2,Social",
explanation,spiegazione,/spjeɡatsione/,My explanation may be absolutely wrong.,La mia spiegazione potrebbe essere assolutamente sbagliata.,/la mia spjeɡatsione potrɛbːe ɛssere assolʊtamente zbaʎata./,A2,Social,"A2,Social",
explore,esplorare,/esplorare/,Or that again our camps thou may’st explore?,O che tu possa esplorare di nuovo i nostri campi?,/o ke tʊ pɔssa esplorare dɪ nʊɔvo i nɔstrɪ kampɪ?/,A2,Social,"A2,Social",
express,espresso,/esprɛsso/,Did they really express pain?,Hanno davvero espresso dolore?,/anno davvero esprɛsso dolore?/,A2,Social,"A2,Social",
expression,espressione,/espressjone/,This expression was invisible in Mr.,Questa espressione era invisibile in Mr.,/kwesta espressjone ɛra invizibile in ɛmmeɛrɾe./,A2,Social,"A2,Social",
extreme,estremo,/estrɛmo/,All exists’: this is one extreme.,"Tutto esiste"": questo è un estremo.","/tutːo eziste"": kwesto ɛ ʊn estrɛmo./",A2,Grammar,"A2,Grammar",
extremely,estremamente,/estremamente/,The twigs are extremely coarse.,I rametti sono estremamente grossolani.,/i rametːɪ sono estremamente ɡrossolanɪ./,A2,Grammar,"A2,Grammar",
factor,fattore,/fatːore/,This is its first factor.,Questo è il suo primo fattore.,/kwesto ɛ il sʊo primo fatːore./,A2,Social,"A2,Social",
fail,fallire,/fallire/,I never knew it fail.,Non ho mai saputo che fallisse.,/non o maj saputo ke fallisse./,A2,Professional,"A2,Professional",
fairly,equamente,/ekwamente/,Would I were fairly out on’t!,Vorrei essere abbastanza fuori!,/vorɾɛi ɛssere abːastantsa fʊorɪ!/,A2,Grammar,"A2,Grammar",
familiar,familiare,/familiare/,The name was not familiar.,Il nome non mi era familiare.,/il nome non mɪ ɛra familiare./,A2,Social,"A2,Social",
fancy,fantasia,/fantazia/,You are never to fancy.,Non siete mai troppo fantasiosi.,/non sjete maj trɔpːo fantaziozɪ./,A2,Food,"A2,Food",
fare,tariffa,/tariffa/,Have with you.—Fare you well.,Abbiate con voi... Abbiate cura di voi.,/abːjate kon voi... abːjate kura dɪ voi./,A2,Social,"A2,Social",
