English_Term,Italian_Translation,Italian_IPA,English_Sentence,Italian_Sentence_Translation,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
expert,esperto,/espɛrto/,Is your Englishman so expert in his drinking?,Il vostro inglese è così esperto nel bere?,/il vɔstro iŋɡleze e kozi espɛrto nel bere?/,A2,Social,"A2,Social",
explanation,spiegazione,/spjeɡatsione/,My explanation may be absolutely wrong.,La mia spiegazione potrebbe essere assolutamente sbagliata.,/la mia spjeɡatsione potrɛbːe ɛssere assolʊtamente zbaʎata./,A2,Social,"A2,Social",
explore,esplorare,/esplorare/,Or that again our camps thou may’st explore?,O che tu possa esplorare di nuovo i nostri campi?,/o ke tʊ pɔssa esplorare dɪ nʊɔvo i nɔstrɪ kampɪ?/,A2,Social,"A2,Social",
express,espresso,/esprɛsso/,Did they really express pain?,Hanno davvero espresso dolore?,/anno davvero esprɛsso dolore?/,A2,Social,"A2,Social",
expression,espressione,/espressjone/,This expression was invisible in Mr.,Questa espressione era invisibile in Mr.,/kwesta espressjone ɛra invizibile in ɛmmeɛrɾe./,A2,Social,"A2,Social",
factor,fattore,/fatːore/,This is its first factor.,Questo è il suo primo fattore.,/kwesto ɛ il sʊo primo fatːore./,A2,Social,"A2,Social",
familiar,familiare,/familiare/,The name was not familiar.,Il nome non mi era familiare.,/il nome non mɪ ɛra familiare./,A2,Social,"A2,Social",
fare,tariffa,/tariffa/,Have with you.—Fare you well.,Abbiate con voi... Abbiate cura di voi.,/abːjate kon voi... abːjate kura dɪ voi./,A2,Social,"A2,Social",
feature,caratteristica,/kaɾatːeristika/,There is the feature of beauty.,C'è la caratteristica della bellezza.,/tʃe la kaɾatːeristika della belletsːa./,A2,Social,"A2,Social",
female,femminile,/femminile/,Will you hold your tongue--female?,"Vuoi tenere a freno la lingua, donna?","/vʊɔi tenere a freno la liŋɡwa, dɔnna?/",A2,Social,"A2,Social",
fence,recinzione,/retʃintsione/,He will fence with his own shadow.,Si schermirà con la sua stessa ombra.,/sɪ skermiɾa kon la sʊa stessa ombra./,A2,Social,"A2,Social",
fiction,narrativa,/narɾativa/,"Historically, it is pure fiction.","Dal punto di vista storico, si tratta di pura finzione.","/dal punto dɪ vista stɔriko, sɪ tratːa dɪ pura fintsione./",A2,Social,"A2,Social",
fighter,combattente,/kombatːɛnte/,"I must confess to you, sir, I am no fighter.","Devo confessarle, signore, che non sono un combattente.","/dɛvo konfessarle, siɲore, ke non sono ʊn kombatːɛnte./",A2,Social,"A2,Social",
figure,figura,/fiɡura/,The figure was behind him.,La figura era alle sue spalle.,/la fiɡura ɛra alle sʊe spalle./,A2,Social,"A2,Social",
first,prima,/prima/,"Kate, do you go first.","Kate, vai tu per prima.","/keɪt̪, vaj tʊ per prima./",A2,Social,"A2,Social",
fisherman,pescatore,/peskatore/,"Well, wife, ’ said the fisherman, ‘are you king?","Ebbene, moglie"", disse il pescatore, ""sei tu il re?","/ebːɛne, moʎe"", disse il peskatore, ""sɛi tʊ il rɛ?/",A2,Social,"A2,Social",
folder,cartella,/kartɛlla/,What is this folder for?,A cosa serve questa cartella?,/a kɔza sɛrve kwesta kartɛlla?/,A2,Social,"A2,Social",
fool,sciocco,/ʃɔkːo/,These are the two fools.,Questi sono i due pazzi.,/kwestɪ sono i due patsːɪ./,A2,Social,"A2,Social",
footballer,calciatore,/kaltʃatore/,They are footballers.,Sono calciatori.,/sono kaltʃatorɪ./,A2,Social,"A2,Social",
force,forza,/fɔrtsa/,He must force some talk.,Deve costringere a parlare.,/dɛve kostrindʒere a parlare./,A2,Social,"A2,Social",
forward,in avanti,/in avantɪ/,Still I wished to go forward.,"Tuttavia, desideravo andare avanti.","/tʊtːavia, dezideravo andare avantɪ./",A2,Social,"A2,Social",
frame,telaio,/telaio/,But the human frame is singularly constituted.,Ma la struttura umana è singolarmente costituita.,/ma la strʊtːura ʊmana e siŋɡolarmente kostitʊita./,A2,Social,"A2,Social",
frank,franco,/franko/,"I will be frank, sir.","Sarò franco, signore.","/saɾɔ franko, siɲore./",A2,Social,"A2,Social",
fry,friggere,/fridʒːere/,"Bless me, what a fry of fornication is at door!","Benedetta, che razza di fornicazione c'è alle porte!","/benedetːa, ke ratsːa dɪ fornikatsione tʃe alle pɔrte!/",A2,Social,"A2,Social",
function,funzione,/fʊntsione/,What is its function in plants?,Qual è la sua funzione nelle piante?,/kwal e la sʊa fʊntsione nelle pjante?/,A2,Social,"A2,Social",
gap,divario,/divario/,"The gaps remain, and there are not unpopular lodgings among the rubbish.","I vuoti rimangono, e tra i rifiuti non ci sono alloggi impopolari.","/i vʊɔtɪ rimaŋɡono, e tra i rifjutɪ non tʃɪ sono allɔdʒːɪ impopolarɪ./",A2,Social,"A2,Social",
gender,genere,/dʒɛnere/,How then do we explain the gender difference in the animal?,Come si spiega allora la differenza di genere nell'animale?,/kome sɪ spjeɡa allora la differɛntsa dɪ dʒɛnere nellanimale?/,A2,Social,"A2,Social",
general,generale,/dʒenerale/,"What do you think, general?","Cosa ne pensa, generale?","/kɔza ne pɛnsa, dʒenerale?/",A2,Social,"A2,Social",
god,Dio,/dio/,Are they gods or humans?,Sono dei o umani?,/sono deɪ o ʊmanɪ?/,A2,Social,"A2,Social",
grace,grazia,/ɡratsia/,Shall I attend your Grace?,Posso assistere alla vostra grazia?,/pɔsso assistere alla vɔstra ɡratsia?/,A2,Social,"A2,Social",
graduate,laureato,/laʊreato/,"Mary is a college graduate, isn't she?","Mary è laureata, vero?","/mɛːɾɪ e laʊreata, vero?/",A2,Social,"A2,Social",
gram,grammo,/ɡrammo/,The brass weights are the gram weights.,I pesi in ottone sono i pesi in grammi.,/i pezɪ in otːone sono i pezɪ in ɡrammɪ./,A2,Social,"A2,Social",
grandchild,nipote,/nipote/,Hence we may justly call it the grandchild of nature and related to God.,Perciò possiamo giustamente definirlo il nipote della natura e imparentato con Dio.,/pertʃɔ possjamo dʒʊstamente definirlo il nipote della natura e imparentato kon dio./,A2,Social,"A2,Social",
granddad,nonno,/nɔnno/,"As my granddad used to say, ""I am your granddad!","Come diceva mio nonno: ""Sono tuo nonno!","/kome ditʃeva mio nɔnno: ""sono tʊo nɔnno!/",A2,Social,"A2,Social",
granddaughter,nipote,/nipote/,I have brought my granddaughter Judy.,Ho portato mia nipote Judy.,/o portato mia nipote dʒudɪ./,A2,Social,"A2,Social",
grandson,nipote,/nipote/,These were the grandsons of St.,Si trattava dei nipoti di San Paolo.,/sɪ tratːava deɪ nipotɪ dɪ san paolo./,A2,Social,"A2,Social",
granny,nonnina,/nonnina/,"Granny, could you tell me one more story?","Nonna, puoi raccontarmi un'altra storia?","/nɔnna, pʊɔi rakːontarmɪ ʊnaltra stɔria?/",A2,Social,"A2,Social",
guard,guardia,/ɡwardia/,Guards and jailers were unnecessary.,Guardie e carcerieri non erano necessari.,/ɡwardje e kartʃeriɛrɪ non ɛrano netʃessarɪ./,A2,Social,"A2,Social",
guide,guida,/ɡwida/,The guide is no fool.,La guida non è uno sprovveduto.,/la ɡwida non e uno sprovveduto./,A2,Social,"A2,Social",
guidebook,guida,/ɡwida/,The teacher discussed the guidebook in class.,L'insegnante ha discusso la guida in classe.,/linseɲante a diskusso la ɡwida in klasse./,A2,Social,"A2,Social",
gun,pistola,/pistɔla/,Then it is an air-gun.,Allora è un cannone ad aria compressa.,/allora e ʊn kannone ad aria komprɛssa./,A2,Social,"A2,Social",
ham,prosciutto,/proʃutːo/,Give the general composition of ham.,Indicare la composizione generale del prosciutto.,/indikare la kompozitsione dʒenerale del proʃutːo./,A2,Social,"A2,Social",
harmony,armonia,/armonia/,He is full of harmony.,È pieno di armonia.,/e pjɛno dɪ armonia./,A2,Social,"A2,Social",
hero,eroe,/erɔe/,"So it is, great hero!","Così è, grande eroe!","/kozi ɛː, ɡrande erɔe!/",A2,Social,"A2,Social",
hip-hop,hip-hop,/ipop/,Hiplet is a new dance style that combines hip-hop and ballet.,L'hiplet è un nuovo stile di danza che combina hip-hop e danza classica.,/liplet e ʊn nʊɔvo stile dɪ dantsa ke kombina ipop e dantsa klassika./,A2,Social,"A2,Social",
honey,miele,/mjɛle/,And who has speech like honey?,E chi ha la parola come il miele?,/e kɪ a la paɾɔla kome il mjɛle?/,A2,Social,"A2,Social",
honor,onore,/onore/,"Honor bright, now; will it?","Onorare la luce, ora; lo farà?","/onorare la lutʃe, ora; lo faɾa?/",A2,Social,"A2,Social",
host,ospite,/ɔspite/,"It is, ’ replied the host.","Lo è"", rispose il padrone di casa.","/lo ɛː"", rispoze il padrone dɪ kaza./",A2,Social,"A2,Social",
hunter,cacciatore,/katʃːatore/,This is not hunters’ language.,Questo non è il linguaggio dei cacciatori.,/kwesto non e il liŋɡwadʒːo deɪ katʃːatorɪ./,A2,Social,"A2,Social",
identify,identificare,/identifikare/,The remaining two are difficult to identify.,Gli altri due sono difficili da identificare.,/ʎɪ altrɪ due sono diffitʃilɪ da identifikare./,A2,Social,"A2,Social",
image,immagine,/immadʒine/,It is a military image.,È un'immagine militare.,/e ʊnimmadʒine militare./,A2,Social,"A2,Social",
independent,indipendente,/indipendɛnte/,One gives a gift to an independent Buddha.,Si fa un regalo a un Buddha indipendente.,/sɪ fa ʊn reɡalo a ʊn budːa indipendɛnte./,A2,Social,"A2,Social",
indicate,indicare,/indikare/,What heat does the thermometer really indicate?,Quale calore indica realmente il termometro?,/kwale kalore indika realmente il termɔmetro?/,A2,Social,"A2,Social",
individual,individuale,/individʊale/,He was a humble individual.,Era un individuo umile.,/ɛra ʊn individʊo umile./,A2,Social,"A2,Social",
influence,influenza,/inflʊɛntsa/,Have you no influence over him?,Non avete alcuna influenza su di lui?,/non avete alkʊna inflʊɛntsa sʊ dɪ lui?/,A2,Social,"A2,Social",
insect,insetto,/insɛtːo/,The three classes of insects are: 1.,Le tre classi di insetti sono: 1.,/le tre klassɪ dɪ insɛtːɪ sono: uno./,A2,Social,"A2,Social",
instruction,istruzione,/istrʊtsione/,"They’re accepting, and take instruction respectfully.",Sono accettanti e accettano le istruzioni con rispetto.,/sono atʃːetːantɪ e atʃːetːano le istrʊtsionɪ kon rispɛtːo./,A2,Social,"A2,Social",
instructor,istruttore,/istrʊtːore/,Through how many qualities is one an instructor of the nuns?,Per quante qualità si è istruttori delle monache?,/per kwante kwalita sɪ e istrʊtːorɪ delle monake?/,A2,Social,"A2,Social",
instrument,strumento,/strʊmento/,"Here it is, a perfect instrument!","Eccolo qui, uno strumento perfetto!","/ɛkːolo kwi, uno strʊmento perfɛtːo!/",A2,Social,"A2,Social",
intelligence,intelligenza,/intellidʒɛntsa/,Have you gathered any intelligence?,Avete raccolto informazioni?,/avete rakːɔlto informatsionɪ?/,A2,Social,"A2,Social",
introduction,introduzione,/introdʊtsione/,So who is my Introduction for?,A chi è rivolta la mia Introduzione?,/a kɪ e rivɔlta la mia introdʊtsione?/,A2,Social,"A2,Social",
invitation,invito,/invito/,Today is the invitation ceremony.,Oggi si svolge la cerimonia di invito.,/ɔdʒːɪ sɪ zvoldʒe la tʃerimɔnia dɪ invito./,A2,Social,"A2,Social",
invite,invito,/invito/,We might as well invite him.,Tanto vale invitarlo.,/tanto vale invitarlo./,A2,Social,"A2,Social",
involve,coinvolgere,/koinvoldʒere/,Shall I involve my friend in transportation--possibly for life!,"Dovrei coinvolgere il mio amico nel trasporto, forse per tutta la vita!","/dovrɛi koinvoldʒere il mio amiko nel traspɔrto, forse per tutːa la vita!/",A2,Social,"A2,Social",
issue,questione,/kwestjone/,The real issue was Spain.,Il vero problema era la Spagna.,/il vero problɛma ɛra la spaɲɲa./,A2,Social,"A2,Social",
jazz,jazz,/(en)dʒaz(it)/,"The piece is known, ” he concluded lustily, “as ‘Vladmir Tostoff’s Jazz History of the World!","L'opera è nota"", ha concluso con entusiasmo, ""come 'La storia del mondo del jazz di Vladmir Tostoff!","/lɔpera e nɔta"", a konkluzo kon entʊzjazmo, ""kome la stɔria del mondo del (en)dʒaz(it) dɪ vladmir tɔstoff!/",A2,Social,"A2,Social",
joke,scherzo,/skertso/,Meg will relish that joke.,Meg apprezzerà questa battuta.,/mɛɡ apːretsːeɾa kwesta batːuta./,A2,Social,"A2,Social",
journalist,giornalista,/dʒornalista/,Then our journalist conceived and gave a handsome domino ball.,Poi il nostro giornalista ha concepito e dato una bella palla di domino.,/pɔi il nɔstro dʒornalista a kontʃepito e dato ʊna bɛlla palla dɪ dɔmino./,A2,Social,"A2,Social",
junior,junior,/junior/,"I do, indeed, ’ replied the junior.","Certo che sì"", rispose il giovane.","/tʃɛrto ke siː"", rispoze il dʒovane./",A2,Social,"A2,Social",
killer,assassino,/assassino/,The Killer is never hunted.,L'assassino non viene mai cacciato.,/lassassino non vjɛne maj katʃːato./,A2,Social,"A2,Social",
last,ultimo,/ultimo/,He was here last night.,È stato qui ieri sera.,/e stato kwi jɛrɪ sera./,A2,Social,"A2,Social",
latest,ultimo,/ultimo/,His latest fancy was that he was God.,La sua ultima fantasia era quella di essere Dio.,/la sʊa ultima fantazia ɛra kwella dɪ ɛssere dio./,A2,Social,"A2,Social",
latter,quest'ultimo,/kwestultimo/,The latter’s work was expeditious.,Il lavoro di quest'ultimo è stato rapido.,/il lavɔro dɪ kwestultimo e stato rapido./,A2,Social,"A2,Social",
laughter,risate,/rizate/,I was ready to die of laughter.,Ero pronto a morire dalle risate.,/ɛro pronto a morire dalle rizate./,A2,Social,"A2,Social",
law,legge,/ledʒːe/,Must I rob the law?,Devo derubare la legge?,/dɛvo derʊbare la ledʒːe?/,A2,Social,"A2,Social",
lawyer,avvocato,/avvokato/,You won’t have a lawyer?,Non avrà un avvocato?,/non avra ʊn avvokato?/,A2,Social,"A2,Social",
lead,piombo,/pjɔmbo/,You should lead this community.,Dovreste essere voi a guidare questa comunità.,/dovreste ɛssere voi a ɡwidare kwesta komʊnita./,A2,Social,"A2,Social",
learner,apprendista,/apːrendista/,"After seven years, Jīvaka thought, “I’m a good learner, and I’ve been studying for seven years.","Dopo sette anni, Jīvaka pensò: ""Sono un buon allievo e ho studiato per sette anni.","/dopo sɛtːe annɪ, dʒivaka pensɔ: ""sono ʊn bwɔn alliɛvo e o stʊdjato per sɛtːe annɪ./",A2,Social,"A2,Social",
lecture,lezione,/letsione/,Must he in thee read lectures of such shame?,Deve forse leggere in te lezioni di tale vergogna?,/dɛve forse lɛdʒːere in te letsionɪ dɪ tale verɡoɲɲa?/,A2,Social,"A2,Social",
license,licenza,/litʃɛntsa/,That fellow is a fellow of much license.,Quell'uomo è un uomo con molta licenza.,/kwellwɔmo e ʊn wɔmo kon molta litʃɛntsa./,A2,Social,"A2,Social",
light,luce,/lutʃe/,Light offenses should be known.,Le offese leggere devono essere conosciute.,/le offeze lɛdʒːere devono ɛssere konoʃute./,A2,Social,"A2,Social",
light,luce,/lutʃe/,Light offenses should be known.,Le offese leggere devono essere conosciute.,/le offeze lɛdʒːere devono ɛssere konoʃute./,A2,Social,"A2,Social",
link,link,/liŋk/,These links will only work in the HTML document.,Questi collegamenti funzionano solo nel documento HTML.,/kwestɪ kolleɡamentɪ fʊntsjɔnano solo nel dokʊmento akːatɪ emme ɛlle./,A2,Social,"A2,Social",
lip,labbro,/labːro/,I will kiss thy lips.,Bacerò le tue labbra.,/batʃeɾɔ le tʊe labːra./,A2,Social,"A2,Social",
listener,ascoltatore,/askoltatore/,Why do you say all this before so many listeners?,Perché dice tutto questo davanti a tanti ascoltatori?,/perke ditʃe tutːo kwesto davantɪ a tantɪ askoltatorɪ?/,A2,Social,"A2,Social",
lover,amante,/amante/,"Fair lovers, you are fortunately met.","Amanti della natura, siete fortunatamente incontrati.","/amantɪ della natura, sjete fortʊnatamente inkontratɪ./",A2,Social,"A2,Social",
low,basso,/basso/,You can’t speak too low.,Non si può parlare troppo basso.,/non sɪ pʊɔ parlare trɔpːo basso./,A2,Social,"A2,Social",
lyric,lirica,/lirika/,"I shall extol them for you, with lyrics in proper order.","Li esalterò per voi, con testi in ordine sparso.","/lɪ ezalteɾɔ per voi, kon tɛstɪ in ɔrdine sparso./",A2,Social,"A2,Social",
major,maggiore,/madʒːore/,There were two major forms of governance.,Esistevano due forme principali di governance.,/ezistevano due forme printʃipalɪ dɪ ɡovernantʃe./,A2,Social,"A2,Social",
maker,creatore,/kreatore/,"I can, Your Majesty, ’ replied the chariot-maker.","Posso, Vostra Maestà"", rispose il costruttore di carri.","/pɔsso, vɔstra maesta"", rispoze il kostrʊtːore dɪ karɾɪ./",A2,Social,"A2,Social",
male,maschile,/maskile/,"She is badly mistreated, mostly at the hands of males.","Viene maltrattata, soprattutto per mano dei maschi.","/vjɛne maltratːata, sopratːutːo per mano deɪ maskɪ./",A2,Social,"A2,Social",
manager,manager,/manadʒer/,"And well I may, ’ rejoined the manager.","E bene che vada"", ribatté il direttore.","/e bɛne ke vada"", ribatːe il diretːore./",A2,Social,"A2,Social",
mark,marchio,/markio/,And is this his mark?,E questo è il suo marchio?,/e kwesto ɛ il sʊo markio?/,A2,Social,"A2,Social",
material,materiale,/materiale/,I see; the material pledge.,Capisco; l'impegno materiale.,/kapisko; limpeɲɲo materiale./,A2,Social,"A2,Social",
medal,medaglia,/medaʎa/,Father got the monitor-medal by being umble.,Il padre ha ottenuto la medaglia di monitore essendo umile.,/il padre a otːenuto la medaʎa dɪ monitore essɛndo umile./,A2,Social,"A2,Social",
media,media,/mɛdia/,Tom is a social media consultant.,Tom è un consulente di social media.,/tɔm e ʊn konsʊlɛnte dɪ sotʃal mɛdia./,A2,Social,"A2,Social",
mention,menzione,/mentsione/,We had better not mention it.,È meglio non parlarne.,/e mɛʎo non parlarne./,A2,Social,"A2,Social",
meter,contatore,/kontatore/,1 The meters are early.,1 I contatori sono in anticipo.,/uno i kontatorɪ sono in antitʃipo./,A2,Social,"A2,Social",
mood,umore,/ʊmore/,Her mood will needs be pitied.,Il suo stato d'animo deve essere compatito.,/il sʊo stato danimo dɛve ɛssere kompatito./,A2,Social,"A2,Social",
movement,movimento,/movimento/,There was a general movement backwards.,C'è stato un movimento generale all'indietro.,/tʃe stato ʊn movimento dʒenerale allindjɛtro./,A2,Social,"A2,Social",
mug,tazza,/tatsːa/,His mug is a fortin’ to him.,La sua tazza è una forzatura per lui.,/la sʊa tatsːa e ʊna fortsatura per lui./,A2,Social,"A2,Social",
musical,musicale,/mʊzikale/,Does he show any turn for any musical instrument?,Dimostra di essere portato per qualche strumento musicale?,/dimɔstra dɪ ɛssere portato per kwalke strʊmento mʊzikale?/,A2,Social,"A2,Social",
mystery,mistero,/mistɛro/,What is this dark mystery?,Che cos'è questo oscuro mistero?,/ke kozɛ kwesto oskuro mistɛro?/,A2,Social,"A2,Social",
nation,nazione,/natsione/,What is a nation known by?,Da cosa è conosciuta una nazione?,/da kɔza e konoʃuta ʊna natsione?/,A2,Social,"A2,Social",
national,nazionale,/natsionale/,"Photograph taken in the Colorado National Forest, Colorado.","Fotografia scattata nella foresta nazionale del Colorado, Colorado.","/fotoɡrafia skatːata nella forɛsta natsionale del kolorado, kolorado./",A2,Social,"A2,Social",
native,nativo,/nativo/,Is a native of Amsterdam.,È originario di Amsterdam.,/e oridʒinario dɪ amsterdam./,A2,Social,"A2,Social",
nature,natura,/natura/,Wants of nature--and all that.,I desideri della natura... e tutto il resto.,/i dɛzidɛːrɪ della natura... e tutːo il rɛsto./,A2,Social,"A2,Social",
notice,avviso,/avvizo/,"I give you notice, boys.","Vi avverto, ragazzi.","/vɪ avvɛrto, raɡatsːɪ./",A2,Social,"A2,Social",
noun,sostantivo,/sostantivo/,"William, how many numbers is in nouns?","William, quanti numeri ci sono nei sostantivi?","/william, kwantɪ numerɪ tʃɪ sono nei sostantivɪ?/",A2,Social,"A2,Social",
novel,romanzo,/romandzo/,"It will be a novel, ” replied Mr.","Sarà un romanzo"", ha risposto Mr.","/saɾa ʊn romandzo"", a risposto ɛmmeɛrɾe./",A2,Social,"A2,Social",
nut,dado,/dado/,Do you care for nuts?,Le piacciono le noci?,/le pjatʃːono le notʃɪ?/,A2,Social,"A2,Social",
offer,offerta,/offɛrta/,I take this offer then.,Accetto quindi l'offerta.,/atʃːɛtːo kwindɪ loffɛrta./,A2,Social,"A2,Social",
official,ufficiale,/ʊffitʃale/,I do not want sub-officials.,Non voglio sottoufficiali.,/non voʎo sotːoʊffitʃalɪ./,A2,Social,"A2,Social",
ordinary,ordinario,/ordinario/,"They are no ordinary houses, those.","Non sono case ordinarie, quelle.","/non sono kaze ordinarie, kwelle./",A2,Social,"A2,Social",
orphan,orfano,/ɔrfano/,"You were an orphan, weren’t you?","Eri un'orfana, vero?","/ɛrɪ ʊnɔrfana, vero?/",A2,Social,"A2,Social",
pain,dolore,/dolore/,Did they really express pain?,Hanno davvero espresso dolore?,/anno davvero esprɛsso dolore?/,A2,Social,"A2,Social",
painter,pittore,/pitːore/,"I scarcely know, ’ said the miniature painter.","Lo so a malapena"", disse il pittore in miniatura.","/lo sɔ a malapena"", disse il pitːore in minjatura./",A2,Social,"A2,Social",
pal,pal,/pal/,"He’s going to ask your pals, too.",Chiederà anche ai tuoi amici.,/kjedeɾa anke aj tʊɔi amitʃɪ./,A2,Social,"A2,Social",
pan,padella,/padɛlla/,The panes here were scarlet—a deep blood color.,"I vetri qui erano scarlatti, di un colore sanguigno intenso.","/i vetrɪ kwi ɛrano skarlatːɪ, dɪ ʊn kolore saŋɡwiɲɲo intɛnso./",A2,Social,"A2,Social",
particular,particolare,/partikolare/,This is a London particular.,Questo è un particolare di Londra.,/kwesto ɛ ʊn partikolare dɪ londra./,A2,Social,"A2,Social",
pass,passaggio,/passadʒːo/,It will pass away soon enough.,Passerà presto.,/passeɾa prɛsto./,A2,Social,"A2,Social",
passage,passaggio,/passadʒːo/,The passage was perfectly dark.,Il passaggio era perfettamente buio.,/il passadʒːo ɛra perfetːamente buːjo./,A2,Social,"A2,Social",
passenger,passeggero,/passedʒːɛro/,Here are the other passengers.,Ecco gli altri passeggeri.,/ɛkːo ʎɪ altrɪ passedʒːɛrɪ./,A2,Social,"A2,Social",
patient,paziente,/patsiɛnte/,I must only be patient.,Devo solo avere pazienza.,/dɛvo solo avere patsjɛntsa./,A2,Social,"A2,Social",
pattern,modello,/modɛllo/,We see the same pattern below.,Lo stesso schema si ritrova in basso.,/lo stesso skɛma sɪ ritrɔva in basso./,A2,Social,"A2,Social",
performance,prestazioni,/prestatsionɪ/,"Were you at his performance, Joe?","Eri presente alla sua esibizione, Joe?","/ɛrɪ prezɛnte alla sʊa ezibitsione, dʒoe?/",A2,Social,"A2,Social",
permission,permesso,/permesso/,"This permission being conceded, Mr.","Ammesso questo permesso, il Sig.","/ammesso kwesto permesso, il siɡ./",A2,Social,"A2,Social",
personality,personalità,/personalita/,With the influence of the dress her personality had also undergone a change.,Con l'influenza dell'abito anche la sua personalità aveva subito un cambiamento.,/kon linflʊɛntsa dellabito anke la sʊa personalita aveva sʊbiːto ʊn kambjamento./,A2,Social,"A2,Social",
photographer,fotografo,/fotɔɡrafo/,"The fashionable photographer, knowing this, carefully stipples out of his negative any #striking# characteristics in the form of his sitter the negative may show.","Il fotografo alla moda, sapendo questo, elimina con cura dal suo negativo qualsiasi caratteristica che possa colpire nella forma del suo ritratto.","/il fotɔɡrafo alla mɔda, sapɛndo kwesto, elimina kon kura dal sʊo neɡativo kwalsiazɪ kaɾatːeristika ke pɔssa kolpire nella forma del sʊo ritratːo./",A2,Social,"A2,Social",
pilgrim,pellegrino,/pelleɡrino/,"If you shall please so, pilgrim.","Se ti fa piacere, pellegrino.","/se tɪ fa pjatʃere, pelleɡrino./",A2,Social,"A2,Social",
pill,pillola,/pillola/,"Large-handed robbers your grave masters are, And pill by law.","I vostri padroni di tomba sono ladri di grandi dimensioni, e la legge li pillotta.","/i vɔstrɪ padronɪ dɪ tomba sono ladrɪ dɪ ɡrandɪ dimensjonɪ, e la ledʒːe lɪ pillɔtːa./",A2,Social,"A2,Social",
pilot,pilota,/pilɔta/,"Well, then, did I believe all ye say, oh my pilot!","Ebbene, ho creduto a tutto ciò che avete detto, oh mio pilota!","/ebːɛne, o kreduto a tutːo tʃɔ ke avete detːo, oː mio pilɔta!/",A2,Social,"A2,Social",
planet,pianeta,/pjaneta/,"↩ Odātagayha is probably “white planet”, i.e.","Odātagayha è probabilmente il ""pianeta bianco"", cioè il pianeta che si trova in una zona di confine.","/odataɡaia e probabilmente iːl ""pjaneta bjanko"", tʃoɛ il pjaneta ke sɪ trɔva in ʊna dzɔna dɪ konfine./",A2,Social,"A2,Social",
platform,piattaforma,/pjatːaforma/,I went on to the platform.,Sono salito sulla piattaforma.,/sono salito sʊlla pjatːaforma./,A2,Social,"A2,Social",
plural,plurale,/plʊrale/,"Second, the refrains are in plural.","In secondo luogo, i ritornelli sono al plurale.","/in sekondo lʊɔɡo, i ritornɛllɪ sono al plʊrale./",A2,Social,"A2,Social",
policewoman,poliziotta,/politsjɔtːa/,Her mother is a policewoman.,Sua madre è una poliziotta.,/sʊa madre e ʊna politsjɔtːa./,A2,Social,"A2,Social",
portrait,ritratto,/ritratːo/,"Is that my niece’s portrait, ma’am?","È il ritratto di mia nipote, signora?","/e il ritratːo dɪ mia nipote, siɲora?/",A2,Social,"A2,Social",
position,posizione,/pozitsione/,In manners this was false position.,"In termini di modi, questa era una posizione falsa.","/in tɛrminɪ dɪ mɔdɪ, kwesta ɛra ʊna pozitsione falsa./",A2,Social,"A2,Social",
post,posta,/pɔsta/,Has the post come in?,La posta è arrivata?,/la pɔsta e arɾivata?/,A2,Social,"A2,Social",
power,potenza,/potɛntsa/,I have not the power.,Non ne ho il potere.,/non ne o il potere./,A2,Social,"A2,Social",
predict,prevedere,/prevedɛre/,You can’t control it or predict it.,Non si può controllare o prevedere.,/non sɪ pʊɔ kontrollare o prevedɛre./,A2,Social,"A2,Social",
prediction,Previsione,/previzione/,"This prediction was verified, or rather was produced, by the event.","Questa previsione è stata verificata, o meglio prodotta, dall'evento.","/kwesta previzione e stata verifikata, o mɛʎo prodotːa, dallevɛnto./",A2,Social,"A2,Social",
president,presidente,/prezidɛnte/,The president was the straight-walking Mr.,"Il presidente è stato il diretto interessato, Mr.","/il prezidɛnte e stato il dirɛtːo interessato, ɛmmeɛrɾe./",A2,Social,"A2,Social",
principal,principale,/printʃipale/,What are the principal compounds of tomatoes?,Quali sono i principali composti del pomodoro?,/kwalɪ sono i printʃipalɪ kompostɪ del pomodɔro?/,A2,Social,"A2,Social",
print,stampa,/stampa/,I have never seen it in print.,Non l'ho mai visto stampato.,/non lo maj visto stampato./,A2,Social,"A2,Social",
printer,stampante,/stampante/,Tom has an inkjet printer.,Tom ha una stampante a getto d'inchiostro.,/tɔm a ʊna stampante a dʒɛtːo dinkjɔstro./,A2,Social,"A2,Social",
private,privato,/privato/,The private wound is deepest.,La ferita più profonda è quella privata.,/la ferita pjʊ profonda e kwella privata./,A2,Social,"A2,Social",
pro,professionista,/professjonista/,There is no strong pro-democracy opposition in Algeria.,In Algeria non esiste una forte opposizione pro-democrazia.,/in aldʒeria non eziste ʊna fɔrte opːozitsione prodemokratsia./,A2,Social,"A2,Social",
process,processo,/protʃɛsso/,Breathing is a physical process.,La respirazione è un processo fisico.,/la respiratsione e ʊn protʃɛsso fiziko./,A2,Social,"A2,Social",
production,produzione,/prodʊtsione/,"The principal productions of these towns, ’ says Mr.","Le principali produzioni di queste città"", dice Mr.","/le printʃipalɪ prodʊtsionɪ dɪ kweste tʃitːa"", ditʃe ɛmmeɛrɾe./",A2,Social,"A2,Social",
professional,professionale,/professjonale/,This is not a professional attendance.,Non si tratta di una presenza professionale.,/non sɪ tratːa dɪ ʊna prezɛntsa professjonale./,A2,Social,"A2,Social",
