English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
specialise,specializzarsi,/spetʃalidzːarsɪ/,Which aspects of Chinese medicine do you specialise in?,In quali aspetti della medicina cinese è specializzato?,/in kwalɪ aspɛtːɪ della meditʃina tʃineze e spetʃalidzːato?/,B2,Professional,"B2,Professional",
squad,squadra,/skwadra/,"When relating the adventure later, the Chevalier said pleasantly: ""I commanded the squad.","Quando in seguito raccontò l'avventura, lo Chevalier disse piacevolmente: ""Ero al comando della squadra.","/kwando in seːɡwito rakːontɔ lavventura, lo (fr)ʃəvalje(it) disse pjatʃevolmente: ""ɛro al komando della skwadra./",B2,Professional,"B2,Professional",
steering,sterzo,/stɛrtso/,Hans was at the tiller steering with his usual imperturbable calm.,Hans era al timone e governava con la sua solita calma imperturbabile.,/ans ɛra al timone e ɡovernava kon la sʊa sɔlita kalma impertʊrbabile./,B2,Professional,"B2,Professional",
stopover,scalo,/skalo/,We had a stopover in Chicago.,Abbiamo fatto scalo a Chicago.,/abːjamo fatːo skalo a tʃikaɡo./,B2,Professional,"B2,Professional",
strive,sforzarsi,/sfortsarsɪ/,"Swiftly strive, learn to be wise!","Impegnatevi rapidamente, imparate ad essere saggi!","/impeɲatevɪ rapidamente, impaɾate ad ɛssere sadʒːɪ!/",B2,Professional,"B2,Professional",
subculture,sottocultura,/sotːokʊltura/,Gadesh is a subculture in Azerbaijan.,Il Gadesh è una sottocultura dell'Azerbaigian.,/il ɡadeʃ e ʊna sotːokʊltura delladzerbaɪdʒan./,B2,Professional,"B2,Professional",
submit,presentare,/prezentare/,"We must not submit, ” said Mr.","Non dobbiamo sottometterci"", ha detto Mr.","/non dobːjamo sotːomettertʃɪ"", a detːo ɛmmeɛrɾe./",B2,Professional,"B2,Professional",
suburb,periferia,/periferia/,Perhaps the Buddha was no fan of the suburbs.,Forse il Buddha non amava le periferie.,/forse il budːa non amava le periferie./,B2,Professional,"B2,Professional",
supervise,supervisionare,/sʊpervizionare/,"Madame Rothschild, who has always given the best dinners in Paris, personally supervises everything.","Madame Rothschild, che ha sempre dato le migliori cene di Parigi, supervisiona personalmente tutto.","/(fr)madam(it) rotskild, ke a sɛmpre dato le miʎorɪ tʃene dɪ paridʒɪ, sʊperviziona personalmente tutːo./",B2,Professional,"B2,Professional",
suppress,sopprimere,/sopːrimere/,"Thus the Mortimers, In whom the title rested, were suppress’d.","Così i Morimer, a cui spettava il titolo, furono soppressi.","/kozi i morimɛr, a kuj spetːava il titolo, fʊrono sopːrɛssɪ./",B2,Professional,"B2,Professional",
surroundings,dintorni,/dintɔrnɪ/,What could I become with these surroundings?,Cosa potrei diventare con questi ambienti?,/kɔza potrɛi diventare kon kwestɪ ambjɛntɪ?/,B2,Professional,"B2,Professional",
suspend,sospendere,/sospɛndere/,"Suspend thy purpose, if thou didst intend To make this creature fruitful!","Sospendi il tuo proposito, se intendevi rendere feconda questa creatura!","/sospɛndɪ il tʊo propɔzito, se intendɛvɪ rɛndere fekonda kwesta kreatura!/",B2,Professional,"B2,Professional",
testing,test,/tɛst/,Pasenadi is testing the Buddha.,Pasenadi sta mettendo alla prova il Buddha.,/pazenadɪ sta metːɛndo alla prɔva il budːa./,B2,Professional,"B2,Professional",
toil,fatica,/fatika/,Everywhere Poe’s life was one of unremitting toil.,La vita di Poe fu ovunque un'incessante fatica.,/la vita dɪ pɔe fʊ ovunkwe ʊnintʃessante fatika./,B2,Professional,"B2,Professional",
tolerate,tollerare,/tollerare/,"They tolerate any bad, unskillful qualities that have arisen.",Tollerano le qualità negative e non abili che sono sorte.,/tollerano le kwalita neɡative e non abilɪ ke sono sɔrte./,B2,Professional,"B2,Professional",
tribe,tribù,/tribu/,Have you collected them by tribes?,Li avete raccolti per tribù?,/lɪ avete rakːɔltɪ per tribu?/,B2,Professional,"B2,Professional",
troop,truppa,/trupːa/,"The opposite troops, whose falling-in had perplexed Mr.","Le truppe opposte, il cui avvicinamento aveva lasciato perplesso Mr.","/le trupːe opːoste, il kuj avvitʃinamento aveva laʃato perplɛsso ɛmmeɛrɾe./",B2,Professional,"B2,Professional",
tyranny,tirannia,/tirannia/,But his military fame was sullied by ingratitude and tyranny.,Ma la sua fama militare fu macchiata dall'ingratitudine e dalla tirannia.,/ma la sʊa fama militare fʊ makːjata dalliŋɡratitudine e dalla tirannia./,B2,Professional,"B2,Professional",
upside,in alto,/in alto/,And who is the person with upside-down wisdom?,E chi è la persona con la saggezza capovolta?,/e kɪ e la persona kon la sadʒːetsːa kapovɔlta?/,B2,Professional,"B2,Professional",
venue,sede,/sɛde/,The venue is named after a local benefactor.,Il locale prende il nome da un benefattore locale.,/il lokale prɛnde il nome da ʊn benefatːore lokale./,B2,Professional,"B2,Professional",
violate,violare,/vjolare/,"The result of law violate is imperfection, wrong, positive pain.","Il risultato della legge violata è l'imperfezione, l'errore, il dolore positivo.","/il rizʊltato della ledʒːe vjolata e limperfetsione, lerɾore, il dolore pozitivo./",B2,Professional,"B2,Professional",
voting,votazione,/votatsione/,"↩ Literally, “This is the first voting ticket that I place.","Letteralmente: ""Questo è il primo biglietto elettorale che piazzo"".","/letːeralmente: ""kwesto ɛ il primo biʎetːo eletːorale ke pjatsːo""./",B2,Professional,"B2,Professional",
weaken,indebolire,/indebolire/,He carefully excluded everything which could obscure or weaken that doctrine.,Ha escluso con cura tutto ciò che poteva oscurare o indebolire questa dottrina.,/a eskluzo kon kura tutːo tʃɔ ke potɛva oskʊrare o indebolire kwesta dotːrina./,B2,Professional,"B2,Professional",
wilderness,natura selvaggia,/natura selvadʒːa/,A wilderness monk should be energetic.,Un monaco della natura selvaggia dovrebbe essere energico.,/ʊn mɔnako della natura selvadʒːa dovrɛbːe ɛssere enɛrdʒiko./,B2,Professional,"B2,Professional",
withdraw,ritirarsi,/ritirarsɪ/,We will withdraw into the gallery.,Ci ritiriamo nella galleria.,/tʃɪ ritiriamo nella ɡalleria./,B2,Professional,"B2,Professional",
workforce,forza lavoro,/fɔrtsa lavɔro/,Algeria has a young workforce.,L'Algeria ha una forza lavoro giovane.,/laldʒeria a ʊna fɔrtsa lavɔro dʒovane./,B2,Professional,"B2,Professional",
