English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
soaking,in ammollo,/in ammɔllo/,"For thy conceit is soaking, will draw in More than the common blocks.","Poiché la tua presunzione è inzuppata, attirerà più dei blocchi comuni.","/poike la tʊa prezʊntsione e intsʊpːata, atːireɾa pjʊ deɪ blokːɪ komunɪ./",B2,Food,"B2,Food",
soybean,soia,/sɔia/,Tofu and tempeh are both soybean products.,Il tofu e il tempeh sono entrambi prodotti a base di soia.,/il tofʊ e il tempe sono entrambɪ prodotːɪ a baze dɪ sɔia./,B2,Food,"B2,Food",
spare,di scorta,/dɪ skɔrta/,Why should she spare others?,Perché dovrebbe risparmiare gli altri?,/perke dovrɛbːe risparmjare ʎɪ altrɪ?/,B2,Food,"B2,Food",
sparerib,sparerib,/sparɛrib/,I will eat sweet and sour spareribs tonight.,Stasera mangerò spareribs in agrodolce.,/sta sera mandʒeɾɔ sparɛribs in aɡrodoltʃe./,B2,Food,"B2,Food",
spin,rotazione,/rotatsione/,57 Where does the cycle spin no more?,57 Dove il ciclo non gira più?,/tʃinkwantasɛtːe dove il tʃiklo non dʒira pju?/,B2,Food,"B2,Food",
squash,zucca,/dzukːa/,What are the principal nutrients of squash?,Quali sono i principali nutrienti della zucca?,/kwalɪ sono i printʃipalɪ nʊtriɛntɪ della dzukːa?/,B2,Food,"B2,Food",
starve,morire di fame,/morire dɪ fame/,I would starve rather than yield.,Morirei di fame piuttosto che cedere.,/morirɛi dɪ fame pjʊtːɔsto ke tʃedere./,B2,Food,"B2,Food",
starving,affamati,/affamatɪ/,"I could not take it, if I was starving.","Non potrei sopportarlo, se stessi morendo di fame.","/non potrɛi sopːortarlo, se stessɪ morɛndo dɪ fame./",B2,Food,"B2,Food",
stew,stufato,/stʊfato/,"His valet, a good cook, used to make him stews.","Il suo valletto, un bravo cuoco, gli preparava degli stufati.","/il sʊo valletːo, ʊn bravo kʊɔko, ʎɪ prepaɾava deʎɪ stʊfatɪ./",B2,Food,"B2,Food",
stimulate,stimolare,/stimolare/,This should be sufficient to stimulate his exertions and satisfy his ambition.,Questo dovrebbe essere sufficiente a stimolare i suoi sforzi e a soddisfare la sua ambizione.,/kwesto dovrɛbːe ɛssere sʊffitʃɛnte a stimolare i sʊɔi sfɔrtsɪ e a sodːisfare la sʊa ambitsione./,B2,Food,"B2,Food",
stock,stock,/stɔkː/,I’ll go look after the stock.,Vado a controllare le scorte.,/vado a kontrollare le skɔrte./,B2,Food,"B2,Food",
stock,stock,/stɔkː/,I’ll go look after the stock.,Vado a controllare le scorte.,/vado a kontrollare le skɔrte./,B2,Food,"B2,Food",
striking,sorprendente,/sorprendɛnte/,Reeds of the striking variety (see Fig.,Canne della varietà più appariscente (vedi Fig.,/kanne della varieta pjʊ apːariʃɛnte (vedɪ fiɡ./,B2,Food,"B2,Food",
suck,succhiare,/sʊkːjare/,"As I suck blood, I will some mercy show.","Mentre succhio il sangue, mostrerò un po' di misericordia.","/mentre sukːio il saŋɡwe, mostreɾɔ ʊn po dɪ mizerikɔrdia./",B2,Food,"B2,Food",
sulfur,zolfo,/dzolfo/,"Hydrogen, carbon, nitrogen, phosphorus, oxygen, sulfur and selenium are nonmetals.","Idrogeno, carbonio, azoto, fosforo, ossigeno, zolfo e selenio sono non metalli.","/idrɔdʒeno, karbɔnio, adzɔto, fɔsforo, ossidʒeno, dzolfo e selɛnio sono non metallɪ./",B2,Food,"B2,Food",
sustain,sostenere,/sostenɛre/,You should sustain yourself better.,Dovreste sostenervi meglio.,/dovreste sostenɛrvɪ mɛʎo./,B2,Food,"B2,Food",
tack,virata,/virata/,I may have to change tack.,Forse dovrò cambiare rotta.,/forse dovrɔ kambjare rotːa./,B2,Food,"B2,Food",
thigh,coscia,/kɔʃa/,"No, sir, it is legs and thighs.","No, signore, sono gambe e cosce.","/nɔ, siɲore, sono ɡambe e kɔʃe./",B2,Food,"B2,Food",
threaten,minacciare,/minatʃːare/,"Though the seas threaten, they are merciful.","Anche se i mari minacciano, sono misericordiosi.","/anke se i marɪ minatʃːano, sono mizerikordjɔzɪ./",B2,Food,"B2,Food",
undertake,intraprendere,/intraprɛndere/,"Well, I will undertake it.","Ebbene, lo intraprenderò.","/ebːɛne, lo intraprendeɾɔ./",B2,Food,"B2,Food",
utilize,utilizzare,/ʊtilidzːare/,Yet we want to utilize as much energy as possible.,Eppure vogliamo utilizzare quanta più energia possibile.,/epːure voʎamo ʊtilidzːare kwanta pjʊ enerdʒia possibile./,B2,Food,"B2,Food",
vinegar,aceto,/atʃeto/,In what ways are vinegars adulterated?,In che modo gli aceti sono adulterati?,/in ke mɔdo ʎɪ atʃɛtɪ sono adʊlteratɪ?/,B2,Food,"B2,Food",
walnut,noce,/notʃe/,"*( Of Walnut trees, that are beaten.","*Di alberi di noce, che sono battuti.","/asterisko dɪ alberɪ dɪ notʃe, ke sono batːutɪ./",B2,Food,"B2,Food",
weave,tessere,/tɛssere/,You must learn to weave baskets.,Dovete imparare a intrecciare cesti.,/dovete impaɾare a intretʃːare tʃestɪ./,B2,Food,"B2,Food",
wheat,grano,/ɡrano/,How are the impurities removed from wheat flour?,Come si eliminano le impurità dalla farina di grano?,/kome sɪ eliminano le impʊrita dalla farina dɪ ɡrano?/,B2,Food,"B2,Food",
whiskey,whisky,/wiskɪ/,"Would now, it were old Orleans whiskey, or old Ohio, or unspeakable old Monongahela!","Se fosse un vecchio whisky dell'Orleans, o un vecchio Ohio, o un indicibile vecchio Monongahela!","/se fosse ʊn vɛkːio wiskɪ dellorliːns, o ʊn vɛkːio ɔajo, o ʊn inditʃibile vɛkːio monoŋɡaɛla!/",B2,Food,"B2,Food",
yield,resa,/reza/,I would starve rather than yield.,Morirei di fame piuttosto che cedere.,/morirɛi dɪ fame pjʊtːɔsto ke tʃedere./,B2,Food,"B2,Food",
