English_Term,Italian_Translation,Italian_IPA,English_Sentence,Italian_Sentence_Translation,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
makeup,trucco,/trukːo/,Rima was in the makeup aisle.,Rima era nella corsia dei trucchi.,/rima ɛra nella korsia deɪ trukːɪ./,B2,Shopping,"B2,Shopping",
mansion,palazzo,/palatsːo/,So goes the wintry day outside the Dedlock mansion.,Così va la giornata invernale fuori dalla villa di Dedlock.,/kozi va la dʒornata invernale fʊorɪ dalla villa dɪ dedlokː./,B2,Shopping,"B2,Shopping",
mask,maschera,/maːskɛra/,"If man will strike, strike through the mask!","Se l'uomo vuole colpire, colpisca attraverso la maschera!","/se lwɔmo vʊɔle kolpire, kolpiska atːravɛrso la maːskɛra!/",B2,Shopping,"B2,Shopping",
masterpiece,capolavoro,/kapolavoro/,Even a monk might have loved them as choice masterpieces of his Maker’s hand.,Anche un monaco avrebbe potuto amarli come capolavori scelti dalla mano del Creatore.,/anke ʊn mɔnako avrɛbːe potuto amarlɪ kome kapolavorɪ ʃeltɪ dalla mano del kreatore./,B2,Shopping,"B2,Shopping",
mausoleum,mausoleo,/maʊzolɛo/,Edmundo was taken to a mausoleum.,Edmundo fu portato in un mausoleo.,/edmundo fʊ portato in ʊn maʊzolɛo./,B2,Shopping,"B2,Shopping",
medication,farmaci,/farmatʃɪ/,"In my opinion, meditation is more tranquilizing than any medication.","A mio parere, la meditazione è più tranquillizzante di qualsiasi farmaco.","/a mio parere, la meditatsione e pjʊ trankwillidzːante dɪ kwalsiazɪ farmako./",B2,Shopping,"B2,Shopping",
merchandise,merce,/mɛrtʃe/,The merchandise which thou hast brought from Rome Are all too dear for me.,Le merci che hai portato da Roma sono troppo care per me.,/le mɛrtʃɪ ke aj portato da roma sono trɔpːo kare per me./,B2,Shopping,"B2,Shopping",
microcomputer,microcomputer,/mikrokompʊtɛr/,"This sense is generalized from `microcomputer', and is esp. used in contrast with `macro-' (the corresponding Greek prefix meaning `large').","Questo senso è generalizzato da `microcomputer', ed è usato soprattutto in contrasto con `macro-' (il corrispondente prefisso greco che significa `grande').","/kwesto sɛnso e dʒeneralidzːato da mikrokompʊtɛr, ed e ʊzato sopratːutːo in kontrasto kon makro (il korɾispondɛnte prefisso ɡrɛko ke siɲifika ɡrande)./",B2,Shopping,"B2,Shopping",
microphone,microfono,/mikrɔfono/,"Ziri took the microphone and yelled ""penis.","Ziri prese il microfono e urlò ""pene"".","/dzirɪ preze il mikrɔfono e ʊrlɔ ""pɛne""./",B2,Shopping,"B2,Shopping",
microscope,microscopio,/mikroskopio/,It could be seen only by means of the microscope.,Si poteva vedere solo con il microscopio.,/sɪ potɛva vedere solo kon il mikroskopio./,B2,Shopping,"B2,Shopping",
microwave,microonde,/mikroonde/,I don't think that Tom has a microwave oven.,Non credo che Tom abbia un forno a microonde.,/non krɛdo ke tɔm abːia ʊn forno a mikroonde./,B2,Shopping,"B2,Shopping",
missile,missile,/missile/,Those missiles are one hundred percent effective.,Quei missili sono efficaci al cento per cento.,/kweɪ missilɪ sono effikatʃɪ al tʃɛnto per tʃɛnto./,B2,Shopping,"B2,Shopping",
monastery,monastero,/monastɛro/,Do you need a monastery worker?,Avete bisogno di un lavoratore del monastero?,/avete bizoɲɲo dɪ ʊn lavoratore del monastɛro?/,B2,Shopping,"B2,Shopping",
mortar,mortaio,/mortaio/,The other “crooked” things are the mortar and pestle.,"Le altre cose ""storte"" sono il mortaio e il pestello.","/le altre kɔze ""stɔrte"" sono il mortaio e il pestɛllo./",B2,Shopping,"B2,Shopping",
mortgage,ipoteca,/ipotɛka/,Could not China Aster mortgage the candlery?,China Aster non potrebbe ipotecare il candeliere?,/kina astɛr non potrɛbːe ipotekare il kandeliɛre?/,B2,Shopping,"B2,Shopping",
motorbike,moto,/mɔto/,Bill was crazy for a motorbike.,Bill era pazzo per la moto.,/bil ɛra patsːo per la mɔto./,B2,Shopping,"B2,Shopping",
nickel,nichel,/nikel/,"Silver, copper, and nickel are the metals most generally deposited.","Argento, rame e nichel sono i metalli più generalmente depositati.","/ardʒɛnto, rame e nikel sono i metallɪ pjʊ dʒeneralmente depozitatɪ./",B2,Shopping,"B2,Shopping",
nightclub,locale notturno,/lokale notːurno/,Sami is working at a nightclub.,Sami lavora in un nightclub.,/samɪ lavɔra in ʊn niɡtklʊb./,B2,Shopping,"B2,Shopping",
nursery,vivaio,/vivaio/,I was nursery-governess in a family where Mr.,Sono stata governante in una famiglia in cui il Sig.,/sono stata ɡovernante in ʊna famiʎa in kuj il siɡ./,B2,Shopping,"B2,Shopping",
ointment,unguento,/ʊŋɡwɛnto/,I allow you to make a scented ointment.,Vi permetto di preparare un unguento profumato.,/vɪ permetːo dɪ prepaɾare ʊn ʊŋɡwɛnto profʊmato./,B2,Shopping,"B2,Shopping",
outfit,abito,/abito/,We will first consider the transmitting outfit (Fig.,Consideriamo innanzitutto l'attrezzatura di trasmissione (Fig.,/konsideriamo innantsitutːo latːretsːatura dɪ trazmissjone (fiɡ./,B2,Shopping,"B2,Shopping",
outlet,uscita,/ʊʃita/,The outlet valve O V can be adjusted by the diver to maintain any pressure.,La valvola di uscita O V può essere regolata dal subacqueo per mantenere qualsiasi pressione.,/la valvola dɪ ʊʃita o vu pʊɔ ɛssere reɡolata dal sʊbakːweo per mantenɛre kwalsiazɪ pressjone./,B2,Shopping,"B2,Shopping",
overcoat,cappotto,/kapːɔtːo/,"The cold was intense, and obliged me to wrap up closely in an overcoat.",Il freddo era intenso e mi costrinse ad avvolgermi strettamente in un cappotto.,/il fredːo ɛra intɛnso e mɪ kostrinse ad avvoldʒermɪ stretːamente in ʊn kapːɔtːo./,B2,Shopping,"B2,Shopping",
ownership,proprietà,/proprieta/,And what is the happiness of ownership?,E qual è la felicità della proprietà?,/e kwal e la felitʃita della proprieta?/,B2,Shopping,"B2,Shopping",
pad,cuscinetto,/kʊʃinetːo/,Do you always wear a menstruation pad?,Indossa sempre un assorbente mestruale?,/indɔssa sɛmpre ʊn assorbɛnte mestrʊale?/,B2,Shopping,"B2,Shopping",
paintbrush,pennello,/pennɛllo/,Where can I buy a paintbrush?,Dove posso acquistare un pennello?,/dove pɔsso akːwistare ʊn pennɛllo?/,B2,Shopping,"B2,Shopping",
pajamas,pigiama,/pidʒama/,I don't have my pajamas on.,Non ho il pigiama addosso.,/non o il pidʒama adːɔsso./,B2,Shopping,"B2,Shopping",
pallet,pallet,/pallet/,The wooden pallets were used to transport the goods from one place to another.,I pallet di legno venivano utilizzati per trasportare le merci da un luogo all'altro.,/i pallet dɪ leɲɲo venivano ʊtilidzːatɪ per trasportare le mɛrtʃɪ da ʊn lʊɔɡo allaltro./,B2,Shopping,"B2,Shopping",
pave,pavimentare,/pavimentare/,Jehan replied coldly: “Here are the pebbles wherewith I pave my fob!,"Jehan rispose freddamente: ""Ecco i ciottoli con cui pavimentare il mio fob!","/dʒean rispoze fredːamente: ""ɛkːo i tʃɔtːolɪ kon kuj pavimentare il mio fob!/",B2,Shopping,"B2,Shopping",
pavement,pavimentazione,/pavimentatsione/,"The marble pavement closes, he is enter’d His radiant roof.","Il pavimento di marmo si chiude, lui entra nel suo tetto radioso.","/il pavimento dɪ marmo sɪ kjude, lʊi entra nel sʊo tetːo radjozo./",B2,Shopping,"B2,Shopping",
pawnshop,banco dei pegni,/banko deɪ peɲɲɪ/,"Love comes and goes, but the pawnshop is always open.","L'amore va e viene, ma il banco dei pegni è sempre aperto.","/lamore va e vjɛne, ma il banko deɪ peɲɲɪ e sɛmpre apɛrto./",B2,Shopping,"B2,Shopping",
pearl,perla,/pɛrla/,Those are pearls that were his eyes.,Quelle sono perle che erano i suoi occhi.,/kwelle sono pɛrle ke ɛrano i sʊɔi ɔkːɪ./,B2,Shopping,"B2,Shopping",
penalty,pena,/pena/,A further penalty has four roots.,Un'ulteriore penalità ha quattro radici.,/ʊnʊlteriore penalita a kwatːro raditʃɪ./,B2,Shopping,"B2,Shopping",
penicillin,penicillina,/penitʃillina/,This bacterium is resistant to penicillin.,Questo batterio è resistente alla penicillina.,/kwesto batːɛrio e rezistɛnte alla penitʃillina./,B2,Shopping,"B2,Shopping",
pension,pensione,/pensjone/,This pension is a failure.,Questa pensione è un fallimento.,/kwesta pensjone e ʊn fallimento./,B2,Shopping,"B2,Shopping",
pentagon,pentagono,/pentaɡono/,She'd like to see the Pentagon dismantled.,Vorrebbe vedere il Pentagono smantellato.,/vorɾɛbːe vedere il pentaɡono zmantellato./,B2,Shopping,"B2,Shopping",
pillowcase,federa,/federa/,Everyone mentioned the pillowcase at work.,Tutti hanno parlato della federa al lavoro.,/tutːɪ anno parlato della federa al lavɔro./,B2,Shopping,"B2,Shopping",
porch,portico,/pɔrtiko/,At that time the dwellings were not protected by porches.,All'epoca le abitazioni non erano protette da portici.,/allɛpoka le abitatsionɪ non ɛrano protɛtːe da pɔrtitʃɪ./,B2,Shopping,"B2,Shopping",
purchase,acquisto,/akːwisto/,"We must purchase our tickets, ’ said Mr.","Dobbiamo acquistare i nostri biglietti"", ha detto Mr.","/dobːjamo akːwistare i nɔstrɪ biʎetːɪ"", a detːo ɛmmeɛrɾe./",B2,Shopping,"B2,Shopping",
radar,radar,/radar/,A menacing thunderstorm has appeared on radar.,Un minaccioso temporale è apparso sul radar.,/ʊn minatʃːozo temporale e apːarso sʊl radar./,B2,Shopping,"B2,Shopping",
ramp,rampa,/rampa/,Ziri ran as fast as he could down the ramp.,Ziri corse il più velocemente possibile lungo la rampa.,/dzirɪ korse il pjʊ velotʃemente possibile luŋɡo la rampa./,B2,Shopping,"B2,Shopping",
rattle,sonaglio,/sonaʎo/,"Outside and very near was an intermittent, metallic rattle.",All'esterno e molto vicino c'era un rantolo metallico intermittente.,/allestɛrno e molto vitʃino tʃɛra ʊn rantolo metalliko intermitːɛnte./,B2,Shopping,"B2,Shopping",
refinery,raffineria,/raffineria/,How safe is the refinery where you work?,Quanto è sicura la raffineria in cui lavorate?,/kwanto e sikura la raffineria in kuj lavorate?/,B2,Shopping,"B2,Shopping",
refuge,rifugio,/rifudʒo/,The teaching is our refuge.,L'insegnamento è il nostro rifugio.,/linseɲamento e il nɔstro rifudʒo./,B2,Shopping,"B2,Shopping",
relay,relè,/relɛ/,"The relay is closed, and both tapper and Morse inker begin to work.",Il relè viene chiuso e sia il tapper che l'inchiostratore Morse iniziano a lavorare.,/il relɛ vjɛne kjuzo e sia il tapːɛr ke linkjostratore mɔrse initsjano a lavorare./,B2,Shopping,"B2,Shopping",
relic,reliquia,/relikwja/,Shall we go see the relics of this town?,Andiamo a vedere le reliquie di questa città?,/andjamo a vedere le relikwje dɪ kwesta tʃitːa?/,B2,Shopping,"B2,Shopping",
replica,replica,/rɛplika/,Is that katana real or an unsharpened replica?,Quella katana è vera o una replica non affilata?,/kwella katana e vera o ʊna rɛplika non affilata?/,B2,Shopping,"B2,Shopping",
residence,residenza,/rezidɛntsa/,You should enter the rainy-season residence.,Dovreste entrare nella residenza per la stagione delle piogge.,/dovreste entrare nella rezidɛntsa per la stadʒone delle pjɔdʒːe./,B2,Shopping,"B2,Shopping",
resistance,resistenza,/rezistɛntsa/,The resistance was absolutely nil.,La resistenza era assolutamente nulla.,/la rezistɛntsa ɛra assolʊtamente nulla./,B2,Shopping,"B2,Shopping",
revenue,entrate,/entrate/,His revenues were found inadequate to his expenses.,Le sue entrate sono risultate inadeguate alle spese.,/le sʊe entrate sono rizʊltate inadeɡwate alle speze./,B2,Shopping,"B2,Shopping",
rim,cerchio,/tʃerkio/,They are bound at the rim and bound at the ribs.,Sono legati al bordo e alle costole.,/sono leɡatɪ al bɔrdo e alle kɔstole./,B2,Shopping,"B2,Shopping",
royalty,regalità,/reɡalita/,"Have you ever trod the boards, Royalty?","Hai mai calcato le tavole del palcoscenico, Royalty?","/aj maj kalkato le tavole del palkoʃɛniko, rojaltɪ?/",B2,Shopping,"B2,Shopping",
rug,tappeto,/tapːeto/,"A traveling rug, in which each rolled himself, was all our bedding.","Un tappeto da viaggio, in cui ognuno si arrotolava, era tutto il nostro giaciglio.","/ʊn tapːeto da vjadʒːo, in kuj oɲuno sɪ arɾotolava, ɛra tutːo il nɔstro dʒatʃiʎo./",B2,Shopping,"B2,Shopping",
salon,salone,/salone/,"You have heard, of course, all about his success at the Salon?","Avete sentito parlare, ovviamente, del suo successo al Salone?","/avete sentito parlare, ovviamente, del sʊo sʊtʃːɛsso al salone?/",B2,Shopping,"B2,Shopping",
scooter,scooter,/skuter/,Has he got a scooter?,Ha uno scooter?,/a uno skuter?/,B2,Shopping,"B2,Shopping",
scuba,subacqueo,/sʊbakːweo/,Yanni has a scuba lesson.,Yanni ha una lezione di subacquea.,/jannɪ a ʊna letsione dɪ sʊbakːwea./,B2,Shopping,"B2,Shopping",
scythe,falce,/faltʃe/,"I use truth as my scythe, and gentleness is my release.",Uso la verità come falce e la dolcezza è il mio sfogo.,/uzo la verita kome faltʃe e la doltʃetsːa e il mio sfoɡo./,B2,Shopping,"B2,Shopping",
seesaw,altalena,/altalena/,"Be cautious on the seesaw, balance carefully!","Siate prudenti sull'altalena, bilanciando con attenzione!","/sjate prʊdɛntɪ sʊllaltalena, bilantʃando kon atːentsione!/",B2,Shopping,"B2,Shopping",
segment,segmento,/seɡmento/,And with each succeeding overtone another node and ventral segment are added.,Ad ogni tono successivo si aggiungono un altro nodo e un altro segmento ventrale.,/ad oɲɲɪ tɔno sʊtʃːessivo sɪ adʒːuŋɡono ʊn altro nɔdo e ʊn altro seɡmento ventrale./,B2,Shopping,"B2,Shopping",
shield,scudo,/skudo/,To shield me is an insult.,Farmi da scudo è un insulto.,/farmɪ da skudo e ʊn insulto./,B2,Shopping,"B2,Shopping",
shipping,spedizione,/speditsione/,I was thinking of shipping.,Stavo pensando di spedire.,/stavo pensando dɪ spedire./,B2,Shopping,"B2,Shopping",
shipwreck,naufragio,/naʊfradʒo/,We must not shipwreck Ada upon it.,Non dobbiamo far naufragare Ada su di essa.,/non dobːjamo far naʊfraɡare ada sʊ dɪ essa./,B2,Shopping,"B2,Shopping",
showcase,vetrina,/vetrina/,The showcase was crowded again.,La vetrina era di nuovo affollata.,/la vetrina ɛra dɪ nʊɔvo affollata./,B2,Shopping,"B2,Shopping",
silverware,argenteria,/ardʒenteria/,Sami has just cleaned the silverware.,Sami ha appena pulito l'argenteria.,/samɪ a apːena pʊlito lardʒenteria./,B2,Shopping,"B2,Shopping",
skateboard,skateboard,/skateboard/,Tom did an ollie on his skateboard.,Tom ha fatto un ollie sullo skateboard.,/tɔm a fatːo ʊn ɔllɪ sʊllo skateboard./,B2,Shopping,"B2,Shopping",
smokestack,ciminiera,/tʃiminiɛra/,You can see the smokestacks of the factory from the window.,Dalla finestra si vedono le ciminiere della fabbrica.,/dalla finɛstra sɪ vedono le tʃiminiɛre della fabːrika./,B2,Shopping,"B2,Shopping",
soundtrack,colonna sonora,/kolonna sonɔra/,Music is the soundtrack of your life.,La musica è la colonna sonora della vostra vita.,/la muzika e la kolonna sonɔra della vɔstra vita./,B2,Shopping,"B2,Shopping",
spa,spa,/ɛssepiaː/,Here is a journey worth twenty to Spa.,Ecco un viaggio che vale venti a Spa.,/ɛkːo ʊn vjadʒːo ke vale vɛntɪ a ɛssepiaː./,B2,Shopping,"B2,Shopping",
species,specie,/spɛtʃe/,"You know the species, I see.",Vedo che conosci la specie.,/vedo ke konoʃɪ la spɛtʃe./,B2,Shopping,"B2,Shopping",
stitch,punto,/punto/,"If you desire the spleen, and will laugh yourselves into stitches, follow me.","Se desiderate lo spleen e volete ridere a crepapelle, seguitemi.","/se deziderate lo splɛen e volete ridere a krepapɛlle, seɡwitemɪ./",B2,Shopping,"B2,Shopping",
stockpile,scorta,/skɔrta/,You should stockpile necessary supplies in case of a big earthquake.,Dovreste fare una scorta delle provviste necessarie in caso di un forte terremoto.,/dovreste fare ʊna skɔrta delle provviste netʃessarie in kazo dɪ ʊn fɔrte terɾemɔto./,B2,Shopping,"B2,Shopping",
stonework,lavorazione della pietra,/lavoratsione della pjɛtra/,The stonework is starting to crumble.,La muratura inizia a sgretolarsi.,/la mʊratura initsia a zɡretolarsɪ./,B2,Shopping,"B2,Shopping",
stool,sgabello,/zɡabɛllo/,The Sangha was offered a stool.,Al Sangha è stato offerto uno sgabello.,/al saŋɡa e stato offɛrto uno zɡabɛllo./,B2,Shopping,"B2,Shopping",
stopwatch,cronometro,/kronɔmetro/,Ziri asked Rima if he could borrow her stopwatch.,Ziri chiese a Rima se poteva prendere in prestito il suo cronometro.,/dzirɪ kjɛze a rima se potɛva prɛndere in prɛstito il sʊo kronɔmetro./,B2,Shopping,"B2,Shopping",
tablecloth,tovaglia,/tovaʎa/,We all looked awkwardly at the tablecloth while this was going on.,Tutti guardammo goffamente la tovaglia mentre questo accadeva.,/tutːɪ ɡwardammo ɡoffamente la tovaʎa mentre kwesto akːadɛva./,B2,Shopping,"B2,Shopping",
tatter,brandelli,/brandɛllɪ/,Through tatter’d clothes great vices do appear; Robes and furr’d gowns hide all.,Attraverso abiti stracciati appaiono grandi vizi; abiti e pellicce nascondono tutto.,/atːravɛrso abitɪ stratʃːatɪ apːaiono ɡrandɪ vitsɪ; abitɪ e pellitʃːe naskondono tutːo./,B2,Shopping,"B2,Shopping",
telescope,telescopio,/teleskopio/,The best-known prismatic telescopes are the Zeiss field-glasses.,I telescopi prismatici più noti sono gli occhiali da campo Zeiss.,/i teleskɔpɪ prizmatitʃɪ pjʊ nɔtɪ sono ʎɪ okːjalɪ da kampo dzɛiss./,B2,Shopping,"B2,Shopping",
terrace,terrazza,/terɾatsːa/,The firststorey [or terrace] must be entirely solid.,Il primo piano [o terrazza] deve essere interamente solido.,/il primo pjano [o terɾatsːa] dɛve ɛssere interamente sɔlido./,B2,Shopping,"B2,Shopping",
thermometer,termometro,/termɔmetro/,What heat does the thermometer really indicate?,Quale calore indica realmente il termometro?,/kwale kalore indika realmente il termɔmetro?/,B2,Shopping,"B2,Shopping",
tightrope,corda tesa,/kɔrda teza/,Tom is a tightrope walker.,Tom è un funambolo.,/tɔm e ʊn fʊnambolo./,B2,Shopping,"B2,Shopping",
toll,pedaggio,/pedadʒːo/,"I will buy me a son-in-law in a fair, and toll for this.","Mi comprerò un genero in una fiera, e pagherò un pedaggio per questo.","/mɪ kompreɾɔ ʊn dʒɛnero in ʊna fjɛra, e paɡeɾɔ ʊn pedadʒːo per kwesto./",B2,Shopping,"B2,Shopping",
tomb,tomba,/tomba/,This is old Ninny’s tomb.,Questa è la tomba della vecchia Ninny.,/kwesta ɛ la tomba della vɛkːia ninnɪ./,B2,Shopping,"B2,Shopping",
torch,torcia,/tɔrtʃa/,"Descend, for you must be my torch-bearer.","Scendi, perché devi essere il mio tedoforo.","/ʃɛndɪ, perke dɛvɪ ɛssere il mio tedɔforo./",B2,Shopping,"B2,Shopping",
transistor,transistor,/transistor/,They said the smallest transistor currently used in a computer is ninety nanometers.,Hanno detto che il transistor più piccolo attualmente utilizzato in un computer è di novanta nanometri.,/anno detːo ke il transistor pjʊ pikːolo atːʊalmente ʊtilidzːato in ʊn kompjuter e dɪ novanta nanɔmetrɪ./,B2,Shopping,"B2,Shopping",
traverse,traversata,/traversata/,"Rāhu, do not swallow him as he traverses the sky.","Rāhu, non inghiottirlo mentre attraversa il cielo.","/raʊ, non iŋɡjotːirlo mentre atːravɛrsa il tʃɛlo./",B2,Shopping,"B2,Shopping",
tray,vassoio,/vassojo/,"Shall I play my freedom at tray-trip, and become thy bond-slave?",Dovrei giocare la mia libertà al vassoio e diventare il tuo schiavo?,/dovrɛi dʒokare la mia liberta al vassojo e diventare il tʊo skjavo?/,B2,Shopping,"B2,Shopping",
tread,battistrada,/batːistrada/,He shall not tread on me.,Non mi calpesterà.,/non mɪ kalpesteɾa./,B2,Shopping,"B2,Shopping",
triangle,triangolo,/triaŋɡolo/,"They had retreated to their triangle of cylinders again, in the circle about Woking.","Si erano ritirati di nuovo nel loro triangolo di cilindri, nel cerchio intorno a Woking.","/sɪ ɛrano ritiratɪ dɪ nʊɔvo nel lɔro triaŋɡolo dɪ tʃilindrɪ, nel tʃerkio intorno a wokiŋɡ./",B2,Shopping,"B2,Shopping",
trolley,carrello,/karɾɛllo/,Can I use this trolley?,Posso utilizzare questo carrello?,/pɔsso ʊtilidzːare kwesto karɾɛllo?/,B2,Shopping,"B2,Shopping",
trunk,tronco,/tronko/,Its trunk was like a long plough pole.,Il suo tronco era come un lungo palo da aratro.,/il sʊo tronko ɛra kome ʊn luŋɡo palo da aɾatro./,B2,Shopping,"B2,Shopping",
tug,rimorchiatore,/rimorkjatore/,"Oh, tugs, why could you not pull?","Oh, strattoni, perché non avete potuto tirare?","/oː, stratːonɪ, perke non avete potuto tirare?/",B2,Shopping,"B2,Shopping",
tuition,retta,/rɛtːa/,"I shall be very happy to learn under your tuition, ’ replied Mr.","Sarò molto felice di imparare sotto la sua guida"", ha risposto Mr.","/saɾɔ molto felitʃe dɪ impaɾare sotːo la sʊa ɡwida"", a risposto ɛmmeɛrɾe./",B2,Shopping,"B2,Shopping",
tunnel,tunnel,/tunnel/,There was the dismal mouth of the tunnel.,C'era la lugubre imboccatura del tunnel.,/tʃɛra la luɡʊbre imbokːatura del tunnel./,B2,Shopping,"B2,Shopping",
vaccine,vaccino,/vatʃːino/,We don't have a vaccine for coronavirus.,Non abbiamo un vaccino per il coronavirus.,/non abːjamo ʊn vatʃːino per il koronavirʊs./,B2,Shopping,"B2,Shopping",
vanity,vanità,/vanita/,"Yes, vanity is a weakness indeed.","Sì, la vanità è davvero una debolezza.","/siː, la vanita e davvero ʊna deboletsːa./",B2,Shopping,"B2,Shopping",
venture,impresa,/impreza/,May I venture to congratulate you?,Posso permettermi di congratularmi con lei?,/pɔsso permettermɪ dɪ koŋɡratʊlarmɪ kon lɛi?/,B2,Shopping,"B2,Shopping",
vomit,vomito,/vɔmito/,"Drunken desire must vomit his receipt, Ere he can see his own abomination.","Il desiderio ubriaco deve vomitare la sua ricevuta, prima di vedere il proprio abominio.","/il dezidɛrio ʊbriako dɛve vomitare la sʊa ritʃevuta, prima dɪ vedere il prɔprio abominio./",B2,Shopping,"B2,Shopping",
wage,salario,/salario/,And we will mend thy wages.,E noi ripareremo il tuo salario.,/e noi riparerɛmo il tʊo salario./,B2,Shopping,"B2,Shopping",
waist,vita,/vita/,"His neck will come to your waist—a cord, sir.","Il suo collo arriverà alla vostra vita: una corda, signore.","/il sʊo kollo arɾiveɾa alla vɔstra vita: ʊna kɔrda, siɲore./",B2,Shopping,"B2,Shopping",
waistcoat,gilet,/dʒilet/,Tell them to take off the strait-waistcoat.,Dite loro di togliersi l'impermeabile.,/dite lɔro dɪ toʎersɪ limpermeabile./,B2,Shopping,"B2,Shopping",
wallboard,pannello a parete,/pannɛllo a parete/,The teacher discussed the wallboard in class.,L'insegnante ha discusso in classe della bacheca.,/linseɲante a diskusso in klasse della bakɛka./,B2,Shopping,"B2,Shopping",
warship,nave da guerra,/nave da ɡwɛrɾa/,The merchant ships were convoyed by warships.,Le navi mercantili sono state convogliate da navi da guerra.,/le navɪ merkantilɪ sono state konvoʎate da navɪ da ɡwɛrɾa./,B2,Shopping,"B2,Shopping",
weed,erba,/ɛrba/,Who will cut the weed?,Chi taglierà l'erba?,/kɪ taʎeɾa lɛrba?/,B2,Shopping,"B2,Shopping",
windshield,parabrezza,/paɾabretsːa/,Yanni has four rock chips in his windshield.,Yanni ha quattro schegge di roccia sul parabrezza.,/jannɪ a kwatːro skɛdʒːe dɪ rɔtʃːa sʊl paɾabretsːa./,B2,Shopping,"B2,Shopping",
woodcarving,scultura in legno,/skʊltura in leɲɲo/,"Mali is famous for its textiles, mat weaving and woodcarving.","Il Mali è famoso per i suoi tessuti, la tessitura di stuoie e l'intaglio del legno.","/il malɪ e famozo per i sʊɔi tessutɪ, la tessitura dɪ stʊɔie e lintaʎo del leɲɲo./",B2,Shopping,"B2,Shopping",
workbench,banco da lavoro,/banko da lavɔro/,I forgot a workbench at home today.,Oggi ho dimenticato a casa un banco da lavoro.,/ɔdʒːɪ o dimentikato a kaza ʊn banko da lavɔro./,B2,Shopping,"B2,Shopping",
worktable,tavolo da lavoro,/tavolo da lavɔro/,"There are many worktables covered with tools, color glazes and clay forms.","Ci sono molti tavoli da lavoro coperti di attrezzi, smalti colorati e forme di argilla.","/tʃɪ sono moltɪ tavolɪ da lavɔro kopɛrtɪ dɪ atːretsːɪ, zmaltɪ koloratɪ e forme dɪ ardʒilla./",B2,Shopping,"B2,Shopping",
wreck,relitto,/relitːo/,Groan nor laugh should be heard before a wreck.,Prima di un naufragio non si devono sentire né gemiti né risate.,/prima dɪ ʊn naʊfradʒo non sɪ devono sentire ne dʒɛmitɪ ne rizate./,B2,Shopping,"B2,Shopping",
yacht,yacht,/jɔt̪/,Tugs were called in to tow the yachts.,Sono stati chiamati dei rimorchiatori per rimorchiare gli yacht.,/sono statɪ kjamatɪ deɪ rimorkjatorɪ per rimorkjare ʎɪ jɔt̪./,B2,Shopping,"B2,Shopping",
