English_Term,Italian_Translation,Italian_IPA,English_Sentence,Italian_Sentence_Translation,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
craftsman,artigiano,/artidʒano/,What is there that could not be done by such a craftsman?,Cosa c'è che non possa essere fatto da un tale artigiano?,/kɔza tʃe ke non pɔssa ɛssere fatːo da ʊn tale artidʒano?/,B2,Social,"B2,Social",
creek,torrente,/torɾɛnte/,"Jumping mud creeks in Jersey, ” he said.","Saltare i torrenti di fango nel Jersey"", ha detto.","/saltare i torɾɛntɪ dɪ faŋɡo nel dʒɛrsɪ"", a detːo./",B2,Social,"B2,Social",
cripple,storpio,/stɔrpio/,Is this the Three Cripples?,Sono i Tre Storpi?,/sono i tre stɔrpɪ?/,B2,Social,"B2,Social",
criterion,criterio,/kritɛrio/,50 But caste is not the only criterion.,50 Ma la casta non è l'unico criterio.,/tʃinkwanta ma la kasta non e luniko kritɛrio./,B2,Social,"B2,Social",
criticism,critica,/kritika/,I was struck with his criticisms.,Mi hanno colpito le sue critiche.,/mɪ anno kolpito le sʊe kritike./,B2,Social,"B2,Social",
crystallize,cristallizzare,/kristallidzːare/,"The latter salt is comparatively difficultly soluble in water and crystallizes out, the ammonium chloride remaining in solution.","Quest'ultimo sale è relativamente poco solubile in acqua e cristallizza, mentre il cloruro di ammonio rimane in soluzione.","/kwestultimo sale e relativamente pɔko solubile in akːwa e kristallidzːa, mentre il kloruro dɪ ammɔnio rimane in solʊtsione./",B2,Social,"B2,Social",
cue,spunto,/spunto/,"Here they are, cues and all.","Eccoli qui, spunti e tutto il resto.","/ɛkːolɪ kwi, spuntɪ e tutːo il rɛsto./",B2,Social,"B2,Social",
culmination,culmine,/kulmine/,"Those are the antecedents, and the culmination.",Questi sono gli antefatti e il culmine.,/kwestɪ sono ʎɪ antefatːɪ e il kulmine./,B2,Social,"B2,Social",
curl,ricciolo,/ritʃːolo/,"I don’t know, ’ with the old shake of her curls.","Non lo so"", con un vecchio scuotimento dei suoi riccioli.","/non lo sɔ"", kon ʊn vɛkːio skʊotimento deɪ sʊɔi ritʃːolɪ./",B2,Social,"B2,Social",
cyclist,ciclista,/tʃiklista/,"He was passed by a number of cyclists, some horsemen, and two motor cars.","Lo hanno superato alcuni ciclisti, alcuni cavalieri e due automobili.","/lo anno sʊperato alkʊnɪ tʃiklistɪ, alkʊnɪ kavaliɛrɪ e due aʊtomɔbilɪ./",B2,Social,"B2,Social",
darling,caro,/karo/,I have murdered my darling child!,Ho ucciso il mio caro bambino!,/o ʊtʃːizo il mio karo bambino!/,B2,Social,"B2,Social",
dash,trattino,/tratːino/,But he made a dash and did it.,Ma si è dato da fare e l'ha fatto.,/ma sɪ e dato da fare e la fatːo./,B2,Social,"B2,Social",
database,database,/databɛiz/,What is a graph database?,Che cos'è un database a grafo?,/ke kozɛ ʊn databɛiz a ɡrafo?/,B2,Social,"B2,Social",
daughter-in-law,nuora,/nʊɔra/,"Yes, Helen, you might be my daughter-in-law.","Sì, Helen, potresti essere mia nuora.","/siː, ɛlen, potrɛstɪ ɛssere mia nʊɔra./",B2,Social,"B2,Social",
decoration,decorazione,/dekoratsione/,"Its decorations were rich, yet tattered and antique.","Le sue decorazioni erano ricche, ma anche logore e antiche.","/le sʊe dekoratsionɪ ɛrano rikːe, ma anke loɡore e antike./",B2,Social,"B2,Social",
dedication,dedizione,/deditsione/,"You are rapt, sir, in some work, some dedication To the great lord.","Siete assorto, signore, in qualche lavoro, in qualche dedizione al grande Signore.","/sjete assorto, siɲore, in kwalke lavɔro, in kwalke deditsione al ɡrande siɲore./",B2,Social,"B2,Social",
deduce,dedurre,/dedurɾe/,From what has been said above we deduce two main conclusions--(1.,Da quanto detto in precedenza si deducono due conclusioni principali:(1.),/da kwanto detːo in pretʃedɛntsa sɪ dedukono due konklʊzionɪ printʃipalɪ:(uno.)/,B2,Social,"B2,Social",
deem,ritenere,/ritenɛre/,What wicked deem is this?,Che idea malvagia è questa?,/ke idɛa malvadʒa e kwesta?/,B2,Social,"B2,Social",
defence,difesa,/difeza/,He is bold in his defence.,È audace nella sua difesa.,/e aʊdatʃe nella sʊa difeza./,B2,Social,"B2,Social",
defy,sfidare,/sfidare/,"Gloucester, I do defy thee.","Gloucester, ti sfido.","/ɡloʊtʃestɛr, tɪ sfido./",B2,Social,"B2,Social",
delegate,delegato,/deleɡato/,"Why, you went to the Delegates.","Perché, sei andato ai Delegati.","/perke, sɛi andato aj deleɡatɪ./",B2,Social,"B2,Social",
dental,dentale,/dentale/,By this time the dental instruments were ready.,A questo punto gli strumenti dentali erano pronti.,/a kwesto punto ʎɪ strʊmentɪ dentalɪ ɛrano prontɪ./,B2,Social,"B2,Social",
deputy,deputato,/depʊtato/,It is a bitter deputy.,È un vice amaro.,/e ʊn vitʃe amaro./,B2,Social,"B2,Social",
destiny,destino,/destino/,Your destiny shall be ours.,Il vostro destino sarà il nostro.,/il vɔstro destino saɾa il nɔstro./,B2,Social,"B2,Social",
determiner,determinatore,/determinatore/,We talked about the determiner last night.,Ieri sera abbiamo parlato del determinatore.,/jɛrɪ sera abːjamo parlato del determinatore./,B2,Social,"B2,Social",
devil,diavolo,/djavolo/,Who the devil are you?,Chi diavolo sei?,/kɪ djavolo sɛi?/,B2,Social,"B2,Social",
devote,dedicare,/dedikare/,May even my enemies devote themselves to the Buddha’s teaching!,Che anche i miei nemici possano dedicarsi all'insegnamento del Buddha!,/ke anke i mjɛi nemitʃɪ pɔssano dedikarsɪ allinseɲamento del budːa!/,B2,Social,"B2,Social",
dictator,dittatore,/ditːatore/,The dictator is setting up a presidential election.,Il dittatore sta organizzando le elezioni presidenziali.,/il ditːatore sta orɡanidzːando le eletsionɪ prezidentsjalɪ./,B2,Social,"B2,Social",
digest,digest,/didʒest/,"They did not eat, much less digest.","Non mangiavano, tanto meno digerivano.","/non mandʒavano, tanto meno didʒerivano./",B2,Social,"B2,Social",
dip,immersione,/immersjone/,Who can call him his friend That dips in the same dish?,Chi può chiamarlo amico che si immerge nello stesso piatto?,/kɪ pʊɔ kjamarlo amiko ke sɪ immɛrdʒe nello stesso pjatːo?/,B2,Social,"B2,Social",
diploma,diploma,/diplɔma/,She has an accredited diploma.,Ha un diploma accreditato.,/a ʊn diplɔma akːreditato./,B2,Social,"B2,Social",
diplomat,diplomatico,/diplomatiko/,Trygve Lie was a Norwegian diplomat.,Trygve Lie era un diplomatico norvegese.,/triɡve lie ɛra ʊn diplomatiko norvedʒeze./,B2,Social,"B2,Social",
disapproval,disapprovazione,/dizapːrovatsione/,Tessie saw my gesture of disapproval and leaned from the window.,Tessie vide il mio gesto di disapprovazione e si sporse dalla finestra.,/tessje vide il mio dʒɛsto dɪ dizapːrovatsione e sɪ spɔrse dalla finɛstra./,B2,Social,"B2,Social",
disapprove,disapprovare,/dizapːrovare/,"Well, ” said he, “I cannot help it if they do disapprove of me.","Beh"", disse, ""non posso farci niente se mi disapprovano.","/bɛ"", disse, ""non pɔsso fartʃɪ njɛnte se mɪ dizapːrovano./",B2,Social,"B2,Social",
disciple,discepolo,/diʃɛpolo/,"He was a disciple, Ānanda.","Era un discepolo, Ānanda.","/ɛra ʊn diʃɛpolo, ananda./",B2,Social,"B2,Social",
dispute,controversia,/kontrovɛrsia/,There are six roots of disputes.,Le radici delle controversie sono sei.,/le raditʃɪ delle kontrovɛrsie sono sɛi./,B2,Social,"B2,Social",
disqualify,squalificare,/skwalifikare/,If you swim incorrectly the judges will disqualify you.,"Se si nuota in modo scorretto, i giudici vi squalificheranno.","/se sɪ nʊɔta in mɔdo skorɾɛtːo, i dʒuditʃɪ vɪ skwalifikeranno./",B2,Social,"B2,Social",
disrupt,interrompere,/interɾompere/,Human activities such as pollution and overfishing can disrupt and destroy ecosystems.,"Le attività umane, come l'inquinamento e la pesca eccessiva, possono alterare e distruggere gli ecosistemi.","/le atːivita ʊmane, kome linkwinamento e la pɛska etʃːessiva, pɔssono alterare e distrudʒːere ʎɪ ekozistɛmɪ./",B2,Social,"B2,Social",
dissident,dissidente,/dissidɛnte/,The political dissident has spent nearly a decade under house arrest.,Il dissidente politico ha trascorso quasi un decennio agli arresti domiciliari.,/il dissidɛnte politiko a traskorso kwazɪ ʊn detʃɛnnio aʎɪ arɾɛstɪ domitʃiliarɪ./,B2,Social,"B2,Social",
distributor,distributore,/distribʊtore/,"The distributors of robe-cloth thought, “How should we give out the shares of robe-cloth?","I distributori di stoffe per accappatoi pensarono: ""Come possiamo distribuire le quote di stoffe per accappatoi?","/i distribʊtorɪ dɪ stɔffe per akːapːatɔi pensarono: ""kome possjamo distribʊire le kwɔte dɪ stɔffe per akːapːatɔi?/",B2,Social,"B2,Social",
division,divisione,/divizione/,The Great Division is finished.,La Grande Divisione è finita.,/la ɡrande divizione e finita./,B2,Social,"B2,Social",
domestic,domestico,/domɛstiko/,These are the six kinds of domestic happiness.,Questi sono i sei tipi di felicità domestica.,/kwestɪ sono i sɛi tipɪ dɪ felitʃita domɛstika./,B2,Social,"B2,Social",
dominant,dominante,/dominante/,The tormenting humour which was dominant there stopped them both.,L'umorismo tormentoso che dominava li fermò entrambi.,/lʊmorizmo tormentozo ke dominava lɪ fermɔ entrambɪ./,B2,Social,"B2,Social",
donkey,asino,/azino/,Tell me about Ellen Tree; is it a donkey?,Parlami di Ellen Tree: è un asino?,/parlamɪ dɪ ɛllen trɛe: e ʊn azino?/,B2,Social,"B2,Social",
doorkeeper,portiere,/portiɛre/,"Doorkeepers in ancient times were, for obvious reasons, deprived of their feet.","Nell'antichità i portieri erano, per ovvie ragioni, privati dei piedi.","/nellantikita i portiɛrɪ ɛrano, per ovvie radʒoːnɪ, privatɪ deɪ pjedɪ./",B2,Social,"B2,Social",
dove,colomba,/kolomba/,Was Mahomet inspired with a dove?,Mahomet è stato ispirato da una colomba?,/maomet e stato ispirato da ʊna kolomba?/,B2,Social,"B2,Social",
draft,bozza,/bɔtsːa/,The drafts of letters to Lodovico il Moro are very remarkable.,Notevoli sono le bozze delle lettere a Lodovico il Moro.,/notevolɪ sono le bɔtsːe delle lɛtːere a lodɔviko il mɔro./,B2,Social,"B2,Social",
draft,bozza,/bɔtsːa/,The drafts of letters to Lodovico il Moro are very remarkable.,Notevoli sono le bozze delle lettere a Lodovico il Moro.,/notevolɪ sono le bɔtsːe delle lɛtːere a lodɔviko il mɔro./,B2,Social,"B2,Social",
dropout,abbandono,/abːaŋdɔno/,Sami is a high school dropout.,Sami ha abbandonato la scuola superiore.,/samɪ a abːandonato la skʊɔla sʊperiore./,B2,Social,"B2,Social",
dwarf,nano,/nano/,"Alas, this is a child, a silly dwarf!","Ahimè, questo è un bambino, uno sciocco nano!","/aimɛ, kwesto ɛ ʊn bambino, uno ʃɔkːo nano!/",B2,Social,"B2,Social",
eagle,aquila,/akwila/,"Ne’er look, ne’er look; the eagles are gone.","Non guardare, non guardare; le aquile se ne sono andate.","/non ɡwardare, non ɡwardare; le akwile se ne sono andate./",B2,Social,"B2,Social",
eastward,verso est,/vɛrso est/,"The ship was no longer visible, having drifted away, apparently to the eastward.","La nave non era più visibile, essendosi allontanata, apparentemente verso est.","/la nave non ɛra pjʊ vizibile, essendozɪ allontanata, apːarentemente vɛrso est./",B2,Social,"B2,Social",
ecologist,ecologista,/ekolodʒista/,Ecologists say the environmental damage is alarming.,"Secondo gli ecologisti, i danni ambientali sono allarmanti.","/sekondo ʎɪ ekolodʒistɪ, i dannɪ ambjentalɪ sono allarmantɪ./",B2,Social,"B2,Social",
economist,economista,/ekonomista/,The economist is not laconic.,L'economista non è laconico.,/lekonomista non e lakɔniko./,B2,Social,"B2,Social",
edit,modifica,/modifika/,"See Commentary of M. Paulus on the New Test., edit.","Si veda il Commento di M. Paulus al Nuovo Testamento, edit.","/sɪ veda il kommento dɪ ɛmme. paʊlʊs al nʊɔvo testamento, edit./",B2,Social,"B2,Social",
editorial,editoriale,/editoriale/,Or perhaps there is an editorial issue.,O forse c'è un problema editoriale.,/o forse tʃe ʊn problɛma editoriale./,B2,Social,"B2,Social",
educator,educatore,/edʊkatore/,Educators and parents are now recognizing the value of outdoor trips for their children and are beginning to indulge in them quite frequently.,Educatori e genitori stanno riconoscendo il valore delle gite all'aria aperta per i loro figli e iniziano a praticarle con una certa frequenza.,/edʊkatorɪ e dʒenitorɪ stanno rikonoʃɛndo il valore delle dʒite allaria apɛrta per i lɔro fiʎɪ e initsjano a pratikarle kon ʊna tʃɛrta frekwɛntsa./,B2,Social,"B2,Social",
electrician,elettricista,/eletːritʃista/,Yanni is a competent electrician.,Yanni è un elettricista competente.,/jannɪ e ʊn eletːritʃista kompetɛnte./,B2,Social,"B2,Social",
eloquence,eloquenza,/elokwɛntsa/,He was full of eloquence.,Era pieno di eloquenza.,/ɛra pjɛno dɪ elokwɛntsa./,B2,Social,"B2,Social",
emphasize,enfatizzare,/enfatidzːare/,The Buddha emphasizes how attachment even to little things can be dangerous.,Il Buddha sottolinea come l'attaccamento anche alle piccole cose possa essere pericoloso.,/il budːa sotːolinea kome latːakːamento anke alle pikːole kɔze pɔssa ɛssere perikolozo./,B2,Social,"B2,Social",
engagement,impegno,/impeɲɲo/,Luchesi—” “I have no engagement;—come.,"Luchesi-"" ""Non ho impegni; vieni.","/lʊkezɪ"" ""non o impeɲɲɪ; vjɛnɪ./",B2,Social,"B2,Social",
enquiry,richiesta di informazioni,/rikjɛsta dɪ informatsionɪ/,The long-awaited commission of enquiry report was released yesterday afternoon.,Il tanto atteso rapporto della commissione d'inchiesta è stato pubblicato ieri pomeriggio.,/il tanto atːezo rapːɔrto della kommissjone dinkjɛsta e stato pʊbːlikato jɛrɪ pomeridʒːo./,B2,Social,"B2,Social",
entrepreneur,imprenditore,/imprenditore/,Tom is a serial entrepreneur.,Tom è un imprenditore seriale.,/tɔm e ʊn imprenditore seriale./,B2,Social,"B2,Social",
equation,equazione,/ekwatsione/,Organization is a major part of the equation.,L'organizzazione è una parte importante dell'equazione.,/lorɡanidzːatsione e ʊna parte importante dellekwatsione./,B2,Social,"B2,Social",
essayist,saggista,/sadʒːista/,Mary has made a name for herself as an essayist and critic.,Mary si è fatta un nome come saggista e critica.,/mɛːɾɪ sɪ e fatːa ʊn nome kome sadʒːista e kritika./,B2,Social,"B2,Social",
estimated,stimato,/stimato/,↩ A “league” ( yojana ) is usually estimated at between seven and twelve kilometers.,"Una ""lega"" (""yojana"") è solitamente stimata tra i sette e i dodici chilometri.","/una ""leɡa"" (""jojana"") e solitamente stimata tra i sɛtːe e i doditʃɪ kilometrɪ./",B2,Social,"B2,Social",
ethic,etica,/ɛtika/,The stream-enterer is “perfected in ethics”.,"L'aderente al flusso è ""perfezionato nell'etica"".","/laderɛnte al flusso ɛː ""perfetsjonato nellɛtika""./",B2,Social,"B2,Social",
ethnic,etnico,/ɛtniko/,Santiago was very interested in Melissa's ethnic background.,Santiago era molto interessato all'origine etnica di Melissa.,/santjaɡo ɛra molto interessato alloridʒine ɛtnika dɪ melissa./,B2,Social,"B2,Social",
evaluate,valutare,/valʊtare/,Know how to evaluate different kinds of pleasure.,Saper valutare i diversi tipi di piacere.,/sapɛr valʊtare i divɛrsɪ tipɪ dɪ pjatʃere./,B2,Social,"B2,Social",
exaggeration,esagerazione,/ezadʒeratsione/,Such is the usual progress of exaggeration.,Questo è l'andamento abituale dell'esagerazione.,/kwesto ɛ landamento abitʊale dellezadʒeratsione./,B2,Social,"B2,Social",
examinee,esaminatore,/ezaminatore/,"Hearing the bell, the examinees knew it was time to stop.","Sentendo la campanella, gli esaminandi capirono che era arrivato il momento di fermarsi.","/sentɛndo la kampanɛlla, ʎɪ ezaminandɪ kapirono ke ɛra arɾivato il momento dɪ fermarsɪ./",B2,Social,"B2,Social",
exception,eccezione,/etʃːetsione/,Miss Murdstone was an exception.,La signorina Murdstone era un'eccezione.,/la siɲorina mʊrdstone ɛra ʊnetʃːetsione./,B2,Social,"B2,Social",
exclaim,esclamare,/esklamare/,"You are amaz’d, my liege, at her exclaim.","Vi stupite, mio signore, di questa esclamazione.","/vɪ stʊpite, mio siɲore, dɪ kwesta esklamatsione./",B2,Social,"B2,Social",
exclamation,esclamazione,/esklamatsione/,What can be the meaning of that emphatic exclamation?,Quale può essere il significato di questa esclamazione enfatica?,/kwale pʊɔ ɛssere il siɲifikato dɪ kwesta esklamatsione enfatika?/,B2,Social,"B2,Social",
execution,esecuzione,/ezekʊtsione/,Is execution done on Cawdor?,L'esecuzione avviene a Cawdor?,/lezekʊtsione avviɛne a kawdɔr?/,B2,Social,"B2,Social",
executive,esecutivo,/ezekʊtivo/,"Tom is expected to be the new chief executive officer, when the current one retires.","Tom dovrebbe essere il nuovo amministratore delegato, quando l'attuale andrà in pensione.","/tɔm dovrɛbːe ɛssere il nʊɔvo amministratore deleɡato, kwando latːʊale andra in pensjone./",B2,Social,"B2,Social",
exhibit,esposizione,/espozitsione/,Let the other young ladies have time to exhibit.,Lasciate che le altre ragazze abbiano il tempo di esibirsi.,/laʃate ke le altre raɡatsːe abːjano il tɛmpo dɪ ezibirsɪ./,B2,Social,"B2,Social",
exile,esilio,/ezilio/,And say’st thou yet that exile is not death?,E dici ancora che l'esilio non è la morte?,/e ditʃɪ ankora ke lezilio non e la mɔrte?/,B2,Social,"B2,Social",
expansion,espansione,/espansjone/,"In the suttas, “development” means the enhancement and expansion of what is already there.","Nei sutta, ""sviluppo"" significa potenziamento ed espansione di ciò che è già presente.","/nei sutːa, ""zvilupːo"" siɲifika potentsjamento ed espansjone dɪ tʃɔ ke e dʒa prezɛnte./",B2,Social,"B2,Social",
explorer,esploratore,/esploratore/,Suppose you are a space explorer.,Supponiamo di essere un esploratore spaziale.,/sʊpːonjamo dɪ ɛssere ʊn esploratore spatsjale./,B2,Social,"B2,Social",
exposure,esposizione,/espozitsione/,"You have prepared me for my exposure, and I thank you for that too.",Mi avete preparato per la mia esposizione e vi ringrazio anche per questo.,/mɪ avete prepaɾato per la mia espozitsione e vɪ riŋɡratsio anke per kwesto./,B2,Social,"B2,Social",
extension,estensione,/estensjone/,The successive permutation series with a speech extension is finished.,La serie di permutazioni successive con estensione del discorso è terminata.,/la sɛrie dɪ permʊtatsionɪ sʊtʃːessive kon estensjone del diskorso e terminata./,B2,Social,"B2,Social",
extract,estratto,/estratːo/,Of what does meat extract mainly consist?,Di cosa è composto principalmente l'estratto di carne?,/dɪ kɔza e komposto printʃipalmente lestratːo dɪ karne?/,B2,Social,"B2,Social",
familiarize,familiarizzare,/familiaridzːare/,The teacher discussed the familiarize in class.,L'insegnante ha discusso la familiarizzazione in classe.,/linseɲante a diskusso la familiaridzːatsione in klasse./,B2,Social,"B2,Social",
fate,destino,/destino/,"As fate would have it, Mrs.",Il destino ha voluto che Mrs.,/il destino a voluto ke ɛmmeɛrɾeɛsse./,B2,Social,"B2,Social",
father-in-law,suocero,/sʊɔːtʃero/,"To your father-in-law, ’ said my aunt.","A tuo suocero"", disse mia zia.","/a tʊo sʊɔːtʃero"", disse mia dzia./",B2,Social,"B2,Social",
fed,alimentato,/alimentato/,But I must be fed if I make one.,Ma devo essere nutrito se ne faccio uno.,/ma dɛvo ɛssere nʊtrito se ne fatʃːo uno./,B2,Social,"B2,Social",
federal,federale,/federale/,The federal government was naturally looked to to take the lead.,Il governo federale era naturalmente chiamato a prendere l'iniziativa.,/il ɡovɛrno federale ɛra natʊralmente kjamato a prɛndere linitsjativa./,B2,Social,"B2,Social",
feedback,feedback,/fiːdbɛk/,What kind of feedback do you want?,Che tipo di feedback volete?,/ke tipo dɪ fiːdbɛk volete?/,B2,Social,"B2,Social",
fire,incendio,/intʃendio/,There was a beautiful fire.,C'era un bellissimo fuoco.,/tʃɛra ʊn bellissimo fʊɔko./,B2,Social,"B2,Social",
first,prima,/prima/,"Kate, do you go first.","Kate, vai tu per prima.","/keɪt̪, vaj tʊ per prima./",B2,Social,"B2,Social",
first,prima,/prima/,"Kate, do you go first.","Kate, vai tu per prima.","/keɪt̪, vaj tʊ per prima./",B2,Social,"B2,Social",
flame,fiamma,/fjamma/,Had he fanned this flame?,Aveva alimentato questa fiamma?,/aveva alimentato kwesta fjamma?/,B2,Social,"B2,Social",
fluency,fluidità,/flʊidita/,"His sentences were well turned, his words clear, and his fluency of speech remarkable.","Le sue frasi erano ben formulate, le sue parole chiare e la sua fluidità di parola notevole.","/le sʊe frazɪ ɛrano bɛn formʊlate, le sʊe paɾɔle kjare e la sʊa flʊidita dɪ paɾɔla notevole./",B2,Social,"B2,Social",
follower,seguace,/seɡwatʃe/,That lay-follower is so very wise.,Quel seguace laico è molto saggio.,/kwel seɡwatʃe laɪko e molto sadʒːo./,B2,Social,"B2,Social",
footnote,nota a piè di pagina,/nɔta a pjɛ dɪ padʒina/,"[Footnote: The diagram, given on Pl.","[Nota: Il diagramma, riportato in Pl.","/[nɔta: il djaɡramma, riportato in piɛlle./",B2,Social,"B2,Social",
foreman,caposquadra,/kaposkwadra/,"We are, ’ replied the foreman.","Lo stiamo facendo"", rispose il caposquadra.","/lo stjamo fatʃɛndo"", rispoze il kaposkwadra./",B2,Social,"B2,Social",
fossil,fossile,/fɔssile/,"Yes, "" said the learned Professor, ""what you see is called fossil wood.","Sì"", disse il dotto professore, ""quello che vedete si chiama legno fossile.","/siː"", disse il dɔtːo professore, ""kwello ke vedete sɪ kjama leɲɲo fɔssile./",B2,Social,"B2,Social",
founder,fondatore,/fondatore/,Bertezena (Berte-Scheno) is claimed as the founder of the Mongol race.,Bertezena (Berte-Scheno) è considerato il fondatore della razza mongola.,/bertetsɛna (bɛrteskɛno) e konsiderato il fondatore della ratsːa moŋɡola./,B2,Social,"B2,Social",
fox,volpe,/volpe/,"Can you, the fox, catch him?","Riuscirai tu, la volpe, a catturarlo?","/riʊʃiraːɪ tu, la volpe, a katːʊrarlo?/",B2,Social,"B2,Social",
fraud,frode,/frɔde/,"You’re a fraud, that’s what you are!","Sei un impostore, ecco cosa sei!","/sɛi ʊn impostore, ɛkːo kɔza sɛi!/",B2,Social,"B2,Social",
freak,stravagante,/stravaɡante/,You are positively a freak in this famine-cursed city of skeletons!,Sei decisamente un fenomeno da baraccone in questa città di scheletri maledetta dalla fame!,/sɛi detʃizamente ʊn fenɔmeno da baɾakːone in kwesta tʃitːa dɪ skɛletrɪ maledetːa dalla fame!/,B2,Social,"B2,Social",
funk,funk,/fuŋk/,What is he but funk and precautions?,Cos'è lui se non funk e precauzioni?,/kozɛ lʊi se non fuŋk e prekaʊtsionɪ?/,B2,Social,"B2,Social",
gangster,gangster,/ɡaŋɡster/,"While on their way, they were attacked by gangsters.","Mentre erano in viaggio, sono stati attaccati da alcuni gangster.","/mentre ɛrano in vjadʒːo, sono statɪ atːakːatɪ da alkʊnɪ ɡaŋɡster./",B2,Social,"B2,Social",
gardener,giardiniere,/dʒardiniɛre/,And Adam was a gardener.,E Adamo era un giardiniere.,/e adamo ɛra ʊn dʒardiniɛre./,B2,Social,"B2,Social",
genius,genio,/dʒɛnio/,Others might call him an original genius.,Altri potrebbero definirlo un genio originale.,/altrɪ potrebːero definirlo ʊn dʒɛnio oridʒinale./,B2,Social,"B2,Social",
genre,genere,/dʒɛnere/,Rock is the most self-obsessed genre.,Il rock è il genere più ossessionato da se stesso.,/il rɔkː e il dʒɛnere pjʊ ossessjonato da se stesso./,B2,Social,"B2,Social",
giveaway,omaggio,/omadʒːo/,I’d better get these out of sight or they’d be a sure giveaway.,È meglio che li tolga dalla vista o saranno sicuramente un'occasione da non perdere.,/e mɛʎo ke lɪ tolɡa dalla vista o saɾanno sikʊramente ʊnokːazione da non pɛrdere./,B2,Social,"B2,Social",
glorify,glorificare,/ɡlorifikare/,"Good fellow, tell us here the circumstance, That we for thee may glorify the Lord.","Buon amico, raccontaci la circostanza, affinché noi per te possiamo glorificare il Signore.","/bwɔn amiko, rakːɔntatʃɪ la tʃirkostantsa, affinke noi per te possjamo ɡlorifikare il siɲore./",B2,Social,"B2,Social",
goat,capra,/kapra/,She gave me a goat.,Mi ha dato una capra.,/mɪ a dato ʊna kapra./,B2,Social,"B2,Social",
gook,gook,/ɡɔok/,The teacher discussed the gook in class.,L'insegnante ha discusso il gook in classe.,/linseɲante a diskusso il ɡɔok in klasse./,B2,Social,"B2,Social",
gradual,graduale,/ɡradʊale/,"The advances of the malady are, luckily, gradual.","I progressi della malattia sono, per fortuna, graduali.","/i proɡrɛssɪ della malatːia sono, per fortuna, ɡradʊalɪ./",B2,Social,"B2,Social",
grin,sorriso,/sorɾizo/,"Certainly I do, ’ replied the father-in-law, reciprocating the schoolmaster’s grin.","Certo che sì"", rispose il suocero, ricambiando il sorriso del maestro.","/tʃɛrto ke siː"", rispoze il sʊɔːtʃero, rikambjando il sorɾizo del maɛstro./",B2,Social,"B2,Social",
grip,impugnatura,/impʊɲatura/,Sāriputta and Mahāmoggallāna are in the grip of bad desires.,Sāriputta e Mahāmoggallāna sono in preda a cattivi desideri.,/sariputːa e maamoɡːallana sono in prɛda a katːivɪ dɛzidɛːrɪ./,B2,Social,"B2,Social",
guerrilla,guerriglia,/ɡwerɾiʎa/,Our troops were constantly attacked by the guerrillas.,Le nostre truppe sono state costantemente attaccate dai guerriglieri.,/le nɔstre trupːe sono state kostantemente atːakːate daj ɡwerɾiʎɛrɪ./,B2,Social,"B2,Social",
guideline,linea guida,/linea ɡwida/,They should settle that disciplinary issue in agreement with the guidelines.,Dovrebbero risolvere la questione disciplinare in accordo con le linee guida.,/dovrebːero rizolvere la kwestjone diʃiplinare in akːɔrdo kon le linee ɡwida./,B2,Social,"B2,Social",
habitant,habitant,/habitant/,I forgot a habitant at home today.,Oggi ho dimenticato un abitante a casa.,/ɔdʒːɪ o dimentikato ʊn abitante a kaza./,B2,Social,"B2,Social",
hail,grandine,/ɡrandine/,"It is, and I hail the fact.","Lo è, e ne prendo atto.","/lo ɛː, e ne prɛndo atːo./",B2,Social,"B2,Social",
handout,dispensa,/dispɛnsa/,Substituting textbooks and handouts with hand-held computers could actually save money in the long run.,Sostituire i libri di testo e le dispense con i computer portatili potrebbe far risparmiare denaro nel lungo periodo.,/sostitʊire i librɪ dɪ tɛsto e le dispɛnse kon i kompjuter portatilɪ potrɛbːe far risparmjare denaro nel luŋɡo periodo./,B2,Social,"B2,Social",
hedge,siepe,/sjɛpe/,The hedges were grey with dust.,Le siepi erano grigie di polvere.,/le sjepɪ ɛrano ɡridʒe dɪ polvere./,B2,Social,"B2,Social",
helper,aiutante,/ajʊtante/,Sower’s helpers’ is a term for Māra’s assembly.,"Gli aiutanti del seminatore"" è un termine che indica l'assemblea di Māra.","/ʎɪ ajʊtantɪ del seminatore"" e ʊn tɛrmine ke indika lassemblɛa dɪ maɾa./",B2,Social,"B2,Social",
hint,suggerimento,/sʊdʒːerimento/,I could give him no hint.,Non potevo dargli alcun suggerimento.,/non potɛvo darʎɪ alkʊn sʊdʒːerimento./,B2,Social,"B2,Social",
holder,titolare,/titolare/,"To be short, among whalemen, the harpooneers are the holders, so called.","Per essere brevi, tra i balenieri, gli arpionieri sono i detentori, così chiamati.","/per ɛssere brɛvɪ, tra i baleniɛrɪ, ʎɪ arpjoniɛrɪ sono i detentorɪ, kozi kjamatɪ./",B2,Social,"B2,Social",
honor,onore,/onore/,"Honor bright, now; will it?","Onorare la luce, ora; lo farà?","/onorare la lutʃe, ora; lo faɾa?/",B2,Social,"B2,Social",
honour,onore,/onore/,"It is an honour, indeed!","È un onore, davvero!","/e ʊn onore, davvero!/",B2,Social,"B2,Social",
hood,cappa,/kapːa/,"Do you know Robin Hood, Huck?","Conosci Robin Hood, Huck?","/konoʃɪ robin ɔod, ukː?/",B2,Social,"B2,Social",
