English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
columnist,editorialista,/editorialista/,Mary is an advice columnist.,Mary è una giornalista di consigli.,/mɛːɾɪ e ʊna dʒornalista dɪ konsiʎɪ./,B1,Social,"B1,Social",
comedian,comico,/kɔmiko/,The comedian told a humorless joke.,Il comico ha raccontato una barzelletta priva di umorismo.,/il kɔmiko a rakːontato ʊna bardzelletːa priva dɪ ʊmorizmo./,B1,Social,"B1,Social",
comma,virgola,/virɡola/,We did not remove the comma.,Non abbiamo rimosso la virgola.,/non abːjamo rimɔsso la virɡola./,B1,Social,"B1,Social",
command,comando,/komando/,"You may command me, Bob.","Puoi comandarmi, Bob.","/pʊɔi komandarmɪ, bɔb./",B1,Social,"B1,Social",
commercial,commerciale,/kommertʃale/,Commercial value: The wood is soft and not durable.,Valore commerciale: Il legno è morbido e poco resistente.,/valore kommertʃale: il leɲɲo e mɔrbido e pɔko rezistɛnte./,B1,Social,"B1,Social",
companion,compagno,/kompaɲɲo/,You should instruct your spiritual companions!,Dovete istruire i vostri compagni spirituali!,/dovete istrʊire i vɔstrɪ kompaɲɲɪ spiritʊalɪ!/,B1,Social,"B1,Social",
comparison,confronto,/konfronto/,See comparison of potatoes and potato skins.,Vedere il confronto tra patate e bucce di patate.,/vedere il konfronto tra patate e butʃːe dɪ patate./,B1,Social,"B1,Social",
competitor,concorrente,/konkorɾɛnte/,"I doubt your having many competitors, "" was my reply.","Dubito che abbiate molti concorrenti"", è stata la mia risposta.","/dubito ke abːjate moltɪ konkorɾɛntɪ"", e stata la mia risposta./",B1,Social,"B1,Social",
complement,complemento,/komplemento/,Therefore algebra is run on a machine (the universe) that is two's-complement.,Pertanto l'algebra viene eseguita su una macchina (l'universo) che è a due complementi.,/pertanto laːldʒebra vjɛne ezeɡwita sʊ ʊna makːina (lʊnivɛrso) ke e a due komplementɪ./,B1,Social,"B1,Social",
compliment,complimento,/komplimento/,Do you mean a compliment?,Intende dire un complimento?,/intɛnde dire ʊn komplimento?/,B1,Social,"B1,Social",
composition,composizione,/kompozitsione/,Give the general composition of potatoes.,Indicare la composizione generale delle patate.,/indikare la kompozitsione dʒenerale delle patate./,B1,Social,"B1,Social",
compromise,compromesso,/kompromesso/,We made a compromise of everything.,Abbiamo fatto un compromesso su tutto.,/abːjamo fatːo ʊn kompromesso sʊ tutːo./,B1,Social,"B1,Social",
conclude,concludere,/konkludere/,Can we conclude a treaty with the sea?,Possiamo concludere un trattato con il mare?,/possjamo konkludere ʊn tratːato kon il mare?/,B1,Social,"B1,Social",
conclusion,conclusione,/konklʊzione/,The conclusion here is absurd.,La conclusione è assurda.,/la konklʊzione e assurda./,B1,Social,"B1,Social",
confidence,fiducia,/fidutʃa/,So take this in confidence.,"Quindi, prendetelo con fiducia.","/kwindɪ, prendetelo kon fidutʃa./",B1,Social,"B1,Social",
confirmation,conferma,/konferma/,"Still confirmation: Embrace him, dear Thaisa; this is he.","Ancora una conferma: Abbraccialo, cara Thaisa; è lui.","/ankora ʊna konferma: abːratʃːalo, kaɾa taɪza; e lui./",B1,Social,"B1,Social",
conflict,conflitto,/konflitːo/,Two would conflict to chaos.,Due sarebbero in conflitto con il caos.,/due sarebːero in konflitːo kon il kaos./,B1,Social,"B1,Social",
connection,connessione,/konnessjone/,The sixteenth section on connection is finished.,La sedicesima sezione sulla connessione è terminata.,/la seditʃɛzima setsione sʊlla konnessjone e terminata./,B1,Social,"B1,Social",
connection,connessione,/konnessjone/,The sixteenth section on connection is finished.,La sedicesima sezione sulla connessione è terminata.,/la seditʃɛzima setsione sʊlla konnessjone e terminata./,B1,Social,"B1,Social",
conservative,conservativo,/konservativo/,How those horrid Conservatives would jeer at us!,Come ci deriderebbero quegli orribili conservatori!,/kome tʃɪ deriderebːero kweʎɪ orɾibilɪ konservatorɪ!/,B1,Social,"B1,Social",
consideration,considerazione,/konsideratsione/,Because he IS the consideration.,Perché lui è la considerazione.,/perke lʊi e la konsideratsione./,B1,Social,"B1,Social",
consonant,consonante,/konsonante/,In addition there are a few miscellaneous consonants.,Inoltre ci sono alcune consonanti varie.,/inoltre tʃɪ sono alkʊne konsonantɪ varie./,B1,Social,"B1,Social",
constitution,costituzione,/kostitʊtsione/,This book was to be the preface to the constitution.,Questo libro doveva essere la prefazione alla Costituzione.,/kwesto libro dovɛva ɛssere la prefatsione alla kostitʊtsione./,B1,Social,"B1,Social",
construction,costruzione,/kostrʊtsione/,"Yes, that would be his sinister construction.","Sì, questa sarebbe la sua costruzione sinistra.","/siː, kwesta sarɛbːe la sʊa kostrʊtsione sinistra./",B1,Social,"B1,Social",
consumer,consumatore,/konsʊmatore/,"O grief and time, Fearful consumers, you will all devour!","O dolore e tempo, temibili consumatori, divorerete tutti!","/o dolore e tɛmpo, temibilɪ konsʊmatorɪ, divorerete tutːɪ!/",B1,Social,"B1,Social",
content,contenuto,/kontenuto/,Surely that must content you!,Sicuramente questo deve accontentarvi!,/sikʊramente kwesto dɛve akːontentarvɪ!/,B1,Social,"B1,Social",
contrary,contrario,/kontrario/,"On the contrary, ” said Mr.","Al contrario"", ha detto Mr.","/al kontrario"", a detːo ɛmmeɛrɾe./",B1,Social,"B1,Social",
convince,convincere,/konvintʃere/,You will never convince them of their falsity.,Non li convincerete mai della loro falsità.,/non lɪ konvintʃerete maj della lɔro falsita./,B1,Social,"B1,Social",
copyright,copyright,/kɔːpiraɪt̪/,I forgot a copyright at home today.,Oggi ho dimenticato a casa un copyright.,/ɔdʒːɪ o dimentikato a kaza ʊn kɔːpiraɪt̪./,B1,Social,"B1,Social",
correction,correzione,/korɾetsione/,"Not ‘abominably, ’” was the gentle correction.","Non 'abominevolmente'"", fu la gentile correzione.","/non abominevolmente"", fʊ la dʒentile korɾetsione./",B1,Social,"B1,Social",
counseling,consulenza,/konsʊlɛntsa/,Sami humbled himself down and agreed to go to counseling.,Sami si è umiliato e ha accettato di andare in terapia.,/samɪ sɪ e ʊmiliato e a atʃːetːato dɪ andare in terapia./,B1,Social,"B1,Social",
counter,contatore,/kontatore/,I cannot do’t without counters.,Non posso fare a meno dei contatori.,/non pɔsso fare a meno deɪ kontatorɪ./,B1,Social,"B1,Social",
creator,creatore,/kreatore/,Make that demand of the Creator.,Fate questa richiesta al Creatore.,/fate kwesta rikjɛsta al kreatore./,B1,Social,"B1,Social",
critic,critico,/kritiko/,See the German critics quoted by Arnold.,Si vedano i critici tedeschi citati da Arnold.,/sɪ vedano i krititʃɪ tedeskɪ tʃitatɪ da arnold./,B1,Social,"B1,Social",
crow,corvo,/kɔrvo/,"The monks asked him, “Who killed these crows?","I monaci gli chiesero: ""Chi ha ucciso questi corvi?","/i mɔnatʃɪ ʎɪ kjezero: ""kɪ a ʊtʃːizo kwestɪ kɔrvɪ?/",B1,Social,"B1,Social",
curriculum,curriculum,/kʊrɾikʊlʊm/,He too had mastered the Vedic curriculum.,Anche lui aveva imparato il programma vedico.,/anke lʊi aveva impaɾato il proɡramma vɛdiko./,B1,Social,"B1,Social",
curve,curva,/kurva/,"Will the curve please you, sir?","La curva è di suo gradimento, signore?","/la kurva e dɪ sʊo ɡradimento, siɲore?/",B1,Social,"B1,Social",
dare,osare,/ozare/,"He’s changed, I dare say.","È cambiato, oserei dire.","/e kambjato, ozerɛi dire./",B1,Social,"B1,Social",
dealer,rivenditore,/rivenditore/,"The general-dealer opposite, for instance, who is opening his shop?","Il commerciante generico di fronte, per esempio, chi sta aprendo il suo negozio?","/il kommertʃante dʒenɛriko dɪ fronte, per ezɛmpio, kɪ sta aprɛndo il sʊo neɡɔtsio?/",B1,Social,"B1,Social",
debt,debito,/debito/,Are you in debt again?,Siete di nuovo indebitati?,/sjete dɪ nʊɔvo indebitatɪ?/,B1,Social,"B1,Social",
declaration,dichiarazione,/dikjaɾatsione/,Suspicions were not dispelled by the declaration of June 15.,I sospetti non sono stati fugati dalla dichiarazione del 15 giugno.,/i sospɛtːɪ non sono statɪ fʊɡatɪ dalla dikjaɾatsione del kwimditʃɪ dʒuɲɲo./,B1,Social,"B1,Social",
deed,atto,/atːo/,The eye is old deeds.,L'occhio è vecchio.,/lɔkːio e vɛkːio./,B1,Social,"B1,Social",
defender,difensore,/difensore/,"His family, after his defenders were all slain, perished in succession before his eyes.","La sua famiglia, dopo che i suoi difensori furono tutti uccisi, perì in successione davanti ai suoi occhi.","/la sʊa famiʎa, dopo ke i sʊɔi difensorɪ fʊrono tutːɪ ʊtʃːizɪ, peri in sʊtʃːessjone davantɪ aj sʊɔi ɔkːɪ./",B1,Social,"B1,Social",
defense,difesa,/difeza/,Yanni was killed in self-defense.,Yanni è stato ucciso per legittima difesa.,/jannɪ e stato ʊtʃːizo per ledʒitːima difeza./,B1,Social,"B1,Social",
define,definire,/definire/,I will not attempt to define it.,Non cercherò di definirlo.,/non tʃerkeɾɔ dɪ definirlo./,B1,Social,"B1,Social",
definition,definizione,/definitsione/,This definition is missing in DOP.,Questa definizione manca nel DOP.,/kwesta definitsione manka nel d̪iːɔːpi./,B1,Social,"B1,Social",
delivery,consegna,/konseɲɲa/,In this case simple delivery was sufficient.,In questo caso è stata sufficiente la semplice consegna.,/in kwesto kazo e stata sʊffitʃɛnte la semplitʃe konseɲɲa./,B1,Social,"B1,Social",
demand,domanda,/domanda/,I demand to be sworn.,Chiedo di prestare giuramento.,/kjedo dɪ prestare dʒʊramento./,B1,Social,"B1,Social",
demonstration,dimostrazione,/dimostratsione/,These demonstrations are to illustrate the eye.,Queste dimostrazioni servono a illustrare l'occhio.,/kweste dimostratsionɪ sɛrvono a illʊstrare lɔkːio./,B1,Social,"B1,Social",
deny,negare,/neɡare/,Do all they deny her?,Le negano tutto?,/le neɡano tutːo?/,B1,Social,"B1,Social",
dependent,dipendente,/dipendɛnte/,This is called dependent origination.,Questo si chiama origine dipendente.,/kwesto sɪ kjama oridʒine dipendɛnte./,B1,Social,"B1,Social",
deposit,deposito,/depɔzito/,There is no deposit when such waters are boiled.,Non c'è deposito quando queste acque vengono bollite.,/non tʃe depɔzito kwando kweste akːwe veŋɡono bollite./,B1,Social,"B1,Social",
depression,depressione,/depressjone/,"Yes, there was a depression.","Sì, c'è stata una depressione.","/siː, tʃe stata ʊna depressjone./",B1,Social,"B1,Social",
derive,derivare,/derivare/,The modern reader will derive some information from Dupin (Bibliot.,Il lettore moderno potrà trarre alcune informazioni da Dupin (Bibliot.,/il letːore modɛrno potra trarɾe alkʊne informatsionɪ da dupin (bibliot./,B1,Social,"B1,Social",
desperate,disperato,/disperato/,We are all desperate here.,Siamo tutti disperati.,/sjamo tutːɪ disperatɪ./,B1,Social,"B1,Social",
destination,destinazione,/destinatsione/,There are these five destinations.,Ci sono queste cinque destinazioni.,/tʃɪ sono kweste tʃinkwe destinatsionɪ./,B1,Social,"B1,Social",
determine,determinare,/determinare/,It will determine one way.,Determinerà un modo.,/determineɾa ʊn mɔdo./,B1,Social,"B1,Social",
development,sviluppo,/zvilupːo/,What is the development of immersion?,Qual è lo sviluppo dell'immersione?,/kwal e lo zvilupːo dellimmersjone?/,B1,Social,"B1,Social",
dialog,dialogo,/djaloɡo/,There is no dialog in wokeism.,Non c'è dialogo in wokeism.,/non tʃe djaloɡo in wokɛizm./,B1,Social,"B1,Social",
differ,diverso,/divɛrso/,How do they differ mechanically?,In cosa differiscono dal punto di vista meccanico?,/in kɔza differiskono dal punto dɪ vista mekːaniko?/,B1,Social,"B1,Social",
dirt,sporco,/spɔrko/,"The dirt is picturesque, so I don't mind.","Lo sporco è pittoresco, quindi non mi dispiace.","/lo spɔrko e pitːoresko, kwindɪ non mɪ dispɪaːtʃe./",B1,Social,"B1,Social",
disagreement,disaccordo,/dizakːɔrdo/,There can be disagreements between us.,Ci possono essere disaccordi tra di noi.,/tʃɪ pɔssono ɛssere dizakːɔrdɪ tra dɪ noi./,B1,Social,"B1,Social",
dishwasher,lavastoviglie,/lavastoviʎe/,Sami wants to buy a new dishwasher.,Sami vuole comprare una nuova lavastoviglie.,/samɪ vʊɔle komprare ʊna nʊɔva lavastoviʎe./,B1,Social,"B1,Social",
dissolve,dissolversi,/dissolversɪ/,"A mindful one would welcome reproach, and would dissolve hard-heartedness toward their spiritual companions.",Una persona attenta accoglierebbe il rimprovero e scioglierebbe la durezza di cuore nei confronti dei suoi compagni spirituali.,/ʊna persona atːɛnta akːoʎerɛbːe il rimprɔvero e ʃoʎerɛbːe la dʊretsːa dɪ kʊɔre nei konfrontɪ deɪ sʊɔi kompaɲɲɪ spiritʊalɪ./,B1,Social,"B1,Social",
distinguish,distinguere,/distiŋɡwere/,Could not distinguish the words uttered.,Non riusciva a distinguere le parole pronunciate.,/non riʊʃiva a distiŋɡwere le paɾɔle pronʊntʃate./,B1,Social,"B1,Social",
dive,immersione,/immersjone/,Would he want to dive back into that sewer again?,Vorrebbe immergersi di nuovo in quella fogna?,/vorɾɛbːe immɛrdʒersɪ dɪ nʊɔvo in kwella foɲɲa?/,B1,Social,"B1,Social",
diver,subacqueo,/sʊbakːweo/,The diver did not see us.,Il sommozzatore non ci ha visti.,/il sommotsːatore non tʃɪ a vistɪ./,B1,Social,"B1,Social",
divine,divino,/divino/,"Oh, divine was the angel Ermengarde!","Oh, divino era l'angelo Ermengarde!","/oː, divino ɛra landʒelo ermeŋɡarde!/",B1,Social,"B1,Social",
doc,doc,/dok/,The docs are on the table.,I documenti sono sul tavolo.,/i dokʊmentɪ sono sʊl tavolo./,B1,Social,"B1,Social",
documentary,documentario,/dokʊmentario/,He has the documentary evidence brought to him and examines it carefully.,Si fa portare le prove documentali ed esaminarle attentamente.,/sɪ fa portare le prɔve dokʊmentalɪ ed ezaminarle atːentamente./,B1,Social,"B1,Social",
dot,punto,/punto/,They are like little white dots with red centres.,Sono come piccoli punti bianchi con il centro rosso.,/sono kome pikːolɪ puntɪ bjankɪ kon il tʃɛntro rosso./,B1,Social,"B1,Social",
drunk,ubriaco,/ʊbriako/,"He was drunk, I reckon.","Era ubriaco, credo.","/ɛra ʊbriako, krɛdo./",B1,Social,"B1,Social",
dude,amico,/amiko/,"Wow, that is one badass dude!","Wow, questo sì che è un tipo tosto!","/waːʊ, kwesto siː ke e ʊn tipo tɔsto!/",B1,Social,"B1,Social",
dump,discarica,/diskarika/,How can they dump shit on my head?,Come possono scaricare merda sulla mia testa?,/kome pɔssono skarikare mɛrda sʊlla mia tɛsta?/,B1,Social,"B1,Social",
edition,edizione,/editsione/,The fourth edition had 'bronda betost.,"La quarta edizione aveva ""bronda betost.","/la kwarta editsione aveva ""bronda betost./",B1,Social,"B1,Social",
efficiency,efficienza,/effitʃɛntsa/,I want to improve my Berber to communicate with my students with more efficiency.,Voglio migliorare il mio berbero per comunicare con i miei studenti con maggiore efficacia.,/voʎo miʎorare il mio bɛrbero per komʊnikare kon i mjɛi stʊdɛntɪ kon madʒːore effikatʃa./,B1,Social,"B1,Social",
emperor,imperatore,/imperatore/,The emperor’s reply is omitted.,La risposta dell'imperatore è omessa.,/la risposta dellimperatore e omessa./,B1,Social,"B1,Social",
emphasis,enfasi,/ɛnfazɪ/,Be choked with such another emphasis!,Siate soffocati da un'altra enfasi!,/sjate soffokatɪ da ʊnaltra ɛnfazɪ!/,B1,Social,"B1,Social",
emphasize,enfatizzare,/enfatidzːare/,The Buddha emphasizes how attachment even to little things can be dangerous.,Il Buddha sottolinea come l'attaccamento anche alle piccole cose possa essere pericoloso.,/il budːa sotːolinea kome latːakːamento anke alle pikːole kɔze pɔssa ɛssere perikolozo./,B1,Social,"B1,Social",
encounter,incontro,/inkontro/,Will you encounter the house?,Incontrerete la casa?,/inkontrerete la kaza?/,B1,Social,"B1,Social",
encouragement,incoraggiamento,/inkoradʒːamento/,There is encouragement in the sound to him.,C'è un incoraggiamento nel suono per lui.,/tʃe ʊn inkoradʒːamento nel sʊɔno per lui./,B1,Social,"B1,Social",
encyclopedia,enciclopedia,/entʃiklopedia/,Wikipedia is a free encyclopedia.,Wikipedia è un'enciclopedia libera.,/wikipedia e ʊnentʃiklopedia libera./,B1,Social,"B1,Social",
endanger,mettere in pericolo,/metːere in perikolo/,To try to restrain him is to endanger one's personal safety.,Cercare di trattenerlo significa mettere in pericolo la propria sicurezza personale.,/tʃerkare dɪ tratːenɛrlo siɲifika metːere in perikolo la prɔpria sikʊretsːa personale./,B1,Social,"B1,Social",
enemy,nemico,/nemiko/,Maximin is a public enemy!,Maximin è un nemico pubblico!,/maksimin e ʊn nemiko pubːliko!/,B1,Social,"B1,Social",
ensure,garantire,/ɡaɾantire/,Nandaka ensures that the nuns are with him each step.,Nandaka si assicura che le suore siano con lui ad ogni passo.,/nandaka sɪ assikura ke le sʊore siːano kon lʊi ad oɲɲɪ passo./,B1,Social,"B1,Social",
entertainer,intrattenitore,/intratːenitore/,"When every grief is entertain’d that’s offer’d, Comes to the entertainer— SEBASTIAN.","Quando ogni dolore è intrattenuto e offerto, arriva all'intrattenitore - SEBASTIANO.","/kwando oɲɲɪ dolore e intratːenuto e offɛrto, arɾiva allintratːenitore sebastjano./",B1,Social,"B1,Social",
enthusiast,entusiasta,/entʊzjasta/,"He was an enthusiast in his way, an old sport.","Era un appassionato a modo suo, un vecchio sportivo.","/ɛra ʊn apːassjonato a mɔdo suo, ʊn vɛkːio sportivo./",B1,Social,"B1,Social",
entry,ingresso,/iŋɡrɛsso/,"↩ That is, for stream-entry.","Ovvero, per l'ingresso nel flusso.","/ovvero, per liŋɡrɛsso nel flusso./",B1,Social,"B1,Social",
environmentalist,ambientalista,/ambjentalista/,Environmentalists are opposing the Keystone XL pipeline.,Gli ambientalisti si oppongono all'oleodotto Keystone XL.,/ʎɪ ambjentalistɪ sɪ opːoŋɡono alloleodotːo keistone kʊaɾaːntɛzimo./,B1,Social,"B1,Social",
equal,uguale,/ʊɡwale/,The city can’t produce his equal.,La città non è in grado di produrre un suo pari.,/la tʃitːa non e in ɡrado dɪ produrɾe ʊn sʊo parɪ./,B1,Social,"B1,Social",
era,epoca,/ɛpoka/,"A new era then came in; old fashions passed away, new ones replaced them.","Poi è arrivata una nuova era: le vecchie mode sono passate, le nuove le hanno sostituite.","/pɔi e arɾivata ʊna nʊɔva ɛra: le vekːje mɔde sono passate, le nʊɔve le anno sostitʊite./",B1,Social,"B1,Social",
essence,essenza,/essɛntsa/,Sir Harry is the essence of that garden-party.,Sir Harry è l'essenza di quella festa in giardino.,/sir hɛːrɾɪ e lessɛntsa dɪ kwella fɛsta in dʒardino./,B1,Social,"B1,Social",
estimate,stima,/stima/,If he will touch the estimate.,Se toccherà il preventivo.,/se tokːeɾa il preventivo./,B1,Social,"B1,Social",
examination,esame,/ezame/,"Authorities are to be weighed, not excluded from examination.","Le autorità vanno soppesate, non escluse dall'esame.","/le aʊtorita vanno sopːezate, non eskluze dallezame./",B1,Social,"B1,Social",
examiner,esaminatore,/ezaminatore/,The following case was brought to my notice by the Chemical Examiner to Government.,Il seguente caso mi è stato segnalato dall'esaminatore chimico del governo.,/il seɡwɛnte kazo mɪ e stato seɲalato dallezaminatore kimiko del ɡovɛrno./,B1,Social,"B1,Social",
exchange,scambio,/skambio/,Carries out an exchange to get: asks for.,Effettua uno scambio per ottenere: chiede.,/effetːʊa uno skambio per otːenere: kjede./,B1,Social,"B1,Social",
exclusive,esclusivo,/esklʊzivo/,Schulting) is almost too exclusive—solum in usu est.,Schulting) è quasi troppo esclusivo - solum in usu est.,/skultiŋɡ) e kwazɪ trɔpːo esklʊzivo solʊm in uzʊ est./,B1,Social,"B1,Social",
explosion,esplosione,/esplozione/,An explosion of course was now inevitable.,Un'esplosione era ormai inevitabile.,/ʊnesplozione ɛra ormaɪ inevitabile./,B1,Social,"B1,Social",
expose,esporre,/espɔrɾe/,"It is useless to expose one’s self, Professor.","È inutile esporsi, professore.","/e inutile espɔrsɪ, professore./",B1,Social,"B1,Social",
face,viso,/vizo/,Say this to my face!,Dillo in faccia!,/dillo in fatʃːa!/,B1,Social,"B1,Social",
failure,fallimento,/fallimento/,These are the three failures.,Questi sono i tre fallimenti.,/kwestɪ sono i tre fallimentɪ./,B1,Social,"B1,Social",
fake,falso,/falso/,A fake monk shouldn’t be given the full ordination.,Un falso monaco non dovrebbe ricevere l'ordinazione completa.,/ʊn falso mɔnako non dovrɛbːe ritʃevere lordinatsione komplɛta./,B1,Social,"B1,Social",
fantasy,fantasia,/fantazia/,Is not this something more than fantasy?,Non è forse qualcosa di più della fantasia?,/non e forse kwalkɔza dɪ pjʊ della fantazia?/,B1,Social,"B1,Social",
farewell,addio,/adːio/,It was a sorrowful farewell.,È stato un addio doloroso.,/e stato ʊn adːio dolorozo./,B1,Social,"B1,Social",
fellow,compagno,/kompaɲɲo/,These fellows will do well.,Questi ragazzi faranno bene.,/kwestɪ raɡatsːɪ faɾanno bɛne./,B1,Social,"B1,Social",
fire,incendio,/intʃendio/,There was a beautiful fire.,C'era un bellissimo fuoco.,/tʃɛra ʊn bellissimo fʊɔko./,B1,Social,"B1,Social",
firefighter,pompiere,/pompiɛre/,His father is a firefighter.,Suo padre è un vigile del fuoco.,/sʊo padre e ʊn vidʒile del fʊɔko./,B1,Social,"B1,Social",
first,prima,/prima/,"Kate, do you go first.","Kate, vai tu per prima.","/keɪt̪, vaj tʊ per prima./",B1,Social,"B1,Social",
first,prima,/prima/,"Kate, do you go first.","Kate, vai tu per prima.","/keɪt̪, vaj tʊ per prima./",B1,Social,"B1,Social",
flash,flash,/flaʃ/,In a flash I was after him.,In un attimo lo seguii.,/in ʊn atːimo lo seɡwɪːj./,B1,Social,"B1,Social",
folk,folk,/fɔlk/,We must give folks leave to prate.,Dobbiamo dare alla gente il permesso di parlare.,/dobːjamo dare alla dʒɛnte il permesso dɪ parlare./,B1,Social,"B1,Social",
forecast,previsione,/previzione/,Do they forecast a storm for tomorrow?,Prevedono una tempesta per domani?,/prevedono ʊna tempɛsta per domanɪ?/,B1,Social,"B1,Social",
format,formato,/formato/,"(""I need to know about file formats.","(""Devo conoscere i formati dei file.","/(""dɛvo konoʃere i formatɪ deɪ file./",B1,Social,"B1,Social",
former,precedente,/pretʃedɛnte/,It is your former promise.,È la vostra precedente promessa.,/e la vɔstra pretʃedɛnte promessa./,B1,Social,"B1,Social",
formula,formula,/fɔrmʊla/,"I should simply use above formula, omitting the salt.","Dovrei semplicemente usare la formula di cui sopra, omettendo il sale.","/dovrɛi semplitʃemente ʊzare la fɔrmʊla dɪ kuj sopra, ometːɛndo il sale./",B1,Social,"B1,Social",
foundation,fondazione,/fondatsione/,But I know the foundation is unjust.,Ma so che le fondamenta sono ingiuste.,/ma sɔ ke le fondamenta sono indʒuste./,B1,Social,"B1,Social",
fragment,frammento,/frammento/,(See the fragments of Ulpian.,(Si vedano i frammenti di Ulpiano.,/(sɪ vedano i frammentɪ dɪ ʊlpjano./,B1,Social,"B1,Social",
frequency,frequenza,/frekwɛntsa/,And the frequency with which this occurs shows that it is by no means accidental.,E la frequenza con cui ciò avviene dimostra che non è affatto casuale.,/e la frekwɛntsa kon kuj tʃɔ avviɛne dimɔstra ke non e affatːo kazʊale./,B1,Social,"B1,Social",
freshman,matricola,/matrikola/,He was actually a freshman.,In realtà era una matricola.,/in realta ɛra ʊna matrikola./,B1,Social,"B1,Social",
frost,gelo,/dʒɛlo/,The mechanical injuries from frost are also important.,Anche le lesioni meccaniche da gelo sono importanti.,/anke le lezionɪ mekːanike da dʒɛlo sono importantɪ./,B1,Social,"B1,Social",
fuss,agitazione,/adʒitatsione/,"Well, Monday morning came, and I was in such a fuss!","Ebbene, il lunedì mattina è arrivato e io ero così in subbuglio!","/ebːɛne, il lʊnedi matːina e arɾivato e io ɛro kozi in sʊbːuʎo!/",B1,Social,"B1,Social",
gay,gay,/ɡeɪ/,They were very gay and careless.,Erano molto gaudenti e poco attenti.,/ɛrano molto ɡaʊdɛntɪ e pɔko atːɛntɪ./,B1,Social,"B1,Social",
gentleman,gentiluomo,/dʒentilʊɔmo/,This is the young gentleman.,Questo è il giovane signore.,/kwesto ɛ il dʒovane siɲore./,B1,Social,"B1,Social",
gesture,gesto,/dʒɛsto/,"Very well, ” said Lucy, with an angry gesture.","Molto bene"", disse Lucy, con un gesto di rabbia.","/molto bɛne"", disse lusɪ, kon ʊn dʒɛsto dɪ rabːia./",B1,Social,"B1,Social",
giant,gigante,/dʒiɡante/,The royal giant is so good-looking!,Il gigante reale è così bello!,/il dʒiɡante reale e kozi bɛllo!/,B1,Social,"B1,Social",
giggle,ridacchiare,/ridakːjare/,"However, they giggle and play and have fun with females.","Tuttavia, ridacchiano, giocano e si divertono con le femmine.","/tʊtːavia, ridakːiano, dʒɔkano e sɪ divɛrtono kon le femmine./",B1,Social,"B1,Social",
glide,scivolare,/ʃivolare/,"That, in the same moment, we saw Mrs. Strong glide in, pale and trembling.","Nello stesso momento vedemmo entrare la signora Strong, pallida e tremante.","/nello stesso momento vedɛmmo entrare la siɲora strɔŋɡ, pallida e tremante./",B1,Social,"B1,Social",
glimpse,intravedere,/intravedɛre/,"About the glimpse of the better world, ’ said Newman.","Sull'intravedere un mondo migliore"", ha detto Newman.","/sʊllintravedɛre ʊn mondo miʎore"", a detːo newman./",B1,Social,"B1,Social",
goalkeeper,portiere,/portiɛre/,The goalkeeper made a spectacular save.,Il portiere ha compiuto una parata spettacolare.,/il portiɛre a kompjuto ʊna paɾata spetːakolare./,B1,Social,"B1,Social",
goddess,dea,/dɛa/,"She is a goddess, Arcite.","È una dea, Arcite.","/e ʊna dɛa, artʃite./",B1,Social,"B1,Social",
golfer,golfista,/ɡolfista/,Tom was once a golfer.,Una volta Tom era un giocatore di golf.,/ʊna vɔlta tɔm ɛra ʊn dʒokatore dɪ ɡɔlf./,B1,Social,"B1,Social",
gossip,pettegolezzi,/petːeɡoletsːɪ/,I’ve come for tea and for gossip.,Sono venuta per il tè e per i pettegolezzi.,/sono venuta per il tɛ e per i petːeɡoletsːɪ./,B1,Social,"B1,Social",
governor,governatore,/ɡovernatore/,Is the worshipful Governor Bellingham within?,Il venerabile governatore Bellingham è in casa?,/il venerabile ɡovernatore belliŋɡam e in kaza?/,B1,Social,"B1,Social",
graduation,laurea,/laʊrea/,These are the seven qualifications for graduation.,Queste sono le sette qualifiche per il diploma.,/kweste sono le sɛtːe kwalifike per il diplɔma./,B1,Social,"B1,Social",
grant,sovvenzione,/sovventsione/,"And wooing, she should grant?","E corteggiare, dovrebbe concedere?","/e kortedʒːare, dovrɛbːe kontʃedere?/",B1,Social,"B1,Social",
graph,grafico,/ɡrafiko/,What is a graph database?,Che cos'è un database a grafo?,/ke kozɛ ʊn databɛiz a ɡrafo?/,B1,Social,"B1,Social",
grave,tomba,/tomba/,Grave offenses should be known.,I reati gravi devono essere conosciuti.,/i reatɪ ɡravɪ devono ɛssere konoʃutɪ./,B1,Social,"B1,Social",
greeting,saluto,/saluto/,I pray you do my greeting.,Vi prego di fare il mio saluto.,/vɪ prɛɡo dɪ fare il mio saluto./,B1,Social,"B1,Social",
groom,sposo,/spozo/,"No; nor that either, ’ said the groom.","No, e nemmeno quello"", disse lo sposo.","/nɔ, e nemmeno kwello"", disse lo spozo./",B1,Social,"B1,Social",
ground,terra,/tɛrɾa/,What are the five grounds?,Quali sono i cinque motivi?,/kwalɪ sono i tʃinkwe motivɪ?/,B1,Social,"B1,Social",
guarantee,garanzia,/ɡaɾantsia/,"Give it up, and I guarantee you non-return.","Rinunciandovi, vi garantisco il non ritorno.","/rinʊntʃandovɪ, vɪ ɡaɾantisko il non ritorno./",B1,Social,"B1,Social",
guidance,guida,/ɡwida/,Do you seek any guidance from me?,Vuole avere una guida da me?,/vʊɔle avere ʊna ɡwida da me?/,B1,Social,"B1,Social",
