English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
tank,serbatoio,/serbatojo/,It was difficult to get up to the tank.,È stato difficile avvicinarsi alla vasca.,/e stato diffitʃile avvitʃinarsɪ alla vaska./,B1,Food,"B1,Food",
tax,fiscale,/fiskale/,He was poor—he sheltered a family—the tax on bread.,Era povero - aveva messo al riparo una famiglia - la tassa sul pane.,/ɛra pɔvero aveva messo al riparo ʊna famiʎa la tassa sʊl pane./,B1,Food,"B1,Food",
thirst,sete,/sete/,Is it thirst of gold?,Ha sete d'oro?,/a sete dɔro?/,B1,Food,"B1,Food",
tissue,tessuto,/tessuto/,There was no discoloration in the cellular tissue.,Il tessuto cellulare non presentava alcuna decolorazione.,/il tessuto tʃellʊlare non prezentava alkʊna dekoloratsione./,B1,Food,"B1,Food",
treat,trattamento,/tratːamento/,How would you treat them?,Come li trattereste?,/kome lɪ tratːerɛste?/,B1,Food,"B1,Food",
trigger,innesco,/innesko/,Rodrigo can pull the trigger on Rima.,Rodrigo può premere il grilletto su Rima.,/rodriɡo pʊɔ prɛmere il ɡrilletːo sʊ rima./,B1,Food,"B1,Food",
trumpet,tromba,/tromba/,The trumpets have sounded twice.,Le trombe hanno suonato due volte.,/le trombe anno sʊonato due vɔlte./,B1,Food,"B1,Food",
tuna,tonno,/tonno/,Do you have any tuna?,Hai del tonno?,/aj del tonno?/,B1,Food,"B1,Food",
turning,tornitura,/tornitura/,Do you know this turning?,Conosce questa svolta?,/konoʃe kwesta zvɔlta?/,B1,Food,"B1,Food",
undo,annullare,/annʊllare/,I could not undo that.,Non potevo disfarlo.,/non potɛvo disfarlo./,B1,Food,"B1,Food",
vary,variare,/variare/,His plan did not vary on seeing them.,Il suo piano non è cambiato vedendoli.,/il sʊo pjano non e kambjato vedendolɪ./,B1,Food,"B1,Food",
waste,rifiuti,/rifjutɪ/,I have no time to waste.,Non ho tempo da perdere.,/non o tɛmpo da pɛrdere./,B1,Food,"B1,Food",
wrap,involucro,/invɔlʊkro/,You should wrap the legs in cloth.,Le gambe devono essere avvolte in un panno.,/le ɡambe devono ɛssere avvɔlte in ʊn panno./,B1,Food,"B1,Food",
written,scritto,/skritːo/,"Here it is, written out.","Eccola qui, scritta.","/ɛkːola kwi, skritːa./",B1,Food,"B1,Food",
