English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
devastating,devastante,/devastante/,It is probable that Hesiod was aware of the devastating eruptions of Aetna before the period of Greek immigration.,È probabile che Esiodo fosse a conoscenza delle devastanti eruzioni di Etna prima del periodo dell'immigrazione greca.,/e probabile ke eziodo fosse a konoʃɛntsa delle devastantɪ erʊtsionɪ dɪ ɛtna prima del periodo dellimmiɡratsione ɡrɛka./,B1,Grammar,"B1,Grammar",
diligent,diligente,/dilidʒɛnte/,Because that mendicant is diligent.,Perché quel mendicante è diligente.,/perke kwel mendikante e dilidʒɛnte./,B1,Grammar,"B1,Grammar",
directly,direttamente,/diretːamente/,I’ll be with you directly.,Sarò direttamente da voi.,/saɾɔ diretːamente da voi./,B1,Grammar,"B1,Grammar",
disabled,disabilitato,/dizabilitato/,"If again it was not well cut, he disabled my judgement.","Se anche in questo caso non era ben tagliato, ha disabilitato il mio giudizio.","/se anke in kwesto kazo non ɛra bɛn taʎato, a dizabilitato il mio dʒʊditsio./",B1,Grammar,"B1,Grammar",
disastrous,disastroso,/dizastrozo/,But that is said to be a disastrous approach.,Ma si dice che questo sia un approccio disastroso.,/ma sɪ ditʃe ke kwesto sia ʊn apːrɔtʃːo dizastrozo./,B1,Grammar,"B1,Grammar",
discrimination,discriminazione,/diskriminatsione/,These are the three kinds of discrimination.,Questi sono i tre tipi di discriminazione.,/kwestɪ sono i tre tipɪ dɪ diskriminatsione./,B1,Grammar,"B1,Grammar",
disgusting,disgustoso,/dizɡʊstozo/,Dogs are disgusting and repulsive.,I cani sono disgustosi e ripugnanti.,/i kanɪ sono dizɡʊstɔzɪ e ripʊɲantɪ./,B1,Grammar,"B1,Grammar",
distant,distante,/distante/,The raft was quite twenty fathoms distant.,La zattera era distante circa venti braccia.,/la dzatːera ɛra distante tʃirka vɛntɪ bratʃːa./,B1,Grammar,"B1,Grammar",
distinction,distinzione,/distintsione/,"The distinction’s obvious, you will perceive.","La distinzione è ovvia, si percepisce.","/la distintsione e ovvia, sɪ pertʃepiʃe./",B1,Grammar,"B1,Grammar",
distinctly,distintamente,/distintamente/,He did so shortly and distinctly.,Lo fece in modo breve e chiaro.,/lo fetʃe in mɔdo brɛve e kjaro./,B1,Grammar,"B1,Grammar",
distribution,distribuzione,/distribʊtsione/,"A certain Ājīvaka ascetic, too, went to that distribution of food.",Anche un certo asceta Ājīvaka si recò a quella distribuzione di cibo.,/anke ʊn tʃɛrto aʃɛta ajivaka sɪ rekɔ a kwella distribʊtsione dɪ tʃibo./,B1,Grammar,"B1,Grammar",
diverse,diverso,/divɛrso/,The mind takes many and diverse forms.,La mente assume molte e diverse forme.,/la mente assume molte e divɛrse forme./,B1,Grammar,"B1,Grammar",
downward,verso il basso,/vɛrso il basso/,"Our progress downward, at each revolution, was slow, but very perceptible.","Il nostro progresso verso il basso, a ogni rivoluzione, era lento, ma molto percepibile.","/il nɔstro proɡrɛsso vɛrso il basso, a oɲɲɪ rivolʊtsione, ɛra lɛnto, ma molto pertʃepibile./",B1,Grammar,"B1,Grammar",
dramatic,drammatico,/drammatiko/,The Introduction is a dramatic narrative in a popular style.,L'Introduzione è una narrazione drammatica in stile popolare.,/lintrodʊtsione e ʊna narɾatsione drammatika in stile popolare./,B1,Grammar,"B1,Grammar",
dull,noioso,/noiozo/,How dull you are tonight!,Come sei noioso stasera!,/kome sɛi noiozo sta sera!/,B1,Grammar,"B1,Grammar",
dusty,polveroso,/polverozo/,To be trudging along the dusty road when they might be riding!,Per arrancare lungo la strada polverosa quando potrebbero cavalcare!,/per arɾankare luŋɡo la strada polveroza kwando potrebːero kavalkare!/,B1,Grammar,"B1,Grammar",
duty-free,esente da dazi,/ezɛnte da datsɪ/,I recently bought a new duty-free online.,Di recente ho acquistato un nuovo duty-free online.,/dɪ retʃɛnte o akːwistato ʊn nʊɔvo dutɪ(en)fɹiː(it) on laɪn./,B1,Grammar,"B1,Grammar",
eager,desideroso,/deziderozo/,His voice and face were eager.,La sua voce e il suo volto erano impazienti.,/la sʊa votʃe e il sʊo volto ɛrano impatsjɛntɪ./,B1,Grammar,"B1,Grammar",
earnest,sincero,/sintʃero/,They are always in earnest.,Sono sempre seri.,/sono sɛmpre sɛrɪ./,B1,Grammar,"B1,Grammar",
eastern,orientale,/orientale/,It is near the eastern-most reach of the Buddha’s journeys.,Si trova vicino al punto più orientale dei viaggi del Buddha.,/sɪ trɔva vitʃino al punto pjʊ orientale deɪ vjadʒːɪ del budːa./,B1,Grammar,"B1,Grammar",
easygoing,disinvolto,/dizinvɔlto/,"Mary is easygoing, isn't she?","Mary è una persona alla mano, non è vero?","/mɛːɾɪ e ʊna persona alla mano, non e vero?/",B1,Grammar,"B1,Grammar",
ecological,ecologico,/ekolɔdʒiko/,"They do not differentiate the physical, biological, ecological, or social, as such distinctions came later.","Non distinguono tra fisico, biologico, ecologico o sociale, perché queste distinzioni sono arrivate in seguito.","/non distiŋɡwono tra fiziko, bjolɔdʒiko, ekolɔdʒiko o sotʃale, perke kweste distintsionɪ sono arɾivate in seːɡwito./",B1,Grammar,"B1,Grammar",
ecology,ecologia,/ekolodʒia/,It was through his influence that she became interested in ecology.,È grazie alla sua influenza che si è interessata all'ecologia.,/e ɡratsje alla sʊa inflʊɛntsa ke sɪ e interessata allekolodʒia./,B1,Grammar,"B1,Grammar",
economic,economico,/ekonɔmiko/,This is the essence of Keynesian economic theory.,Questa è l'essenza della teoria economica keynesiana.,/kwesta ɛ lessɛntsa della teoria ekonɔmika keinezjana./,B1,Grammar,"B1,Grammar",
economics,economia,/ekonomia/,"Throughout the suttas, we find a strain of what might be called “spiritual economics”.","In tutti i sutta troviamo un filone di quella che potremmo definire ""economia spirituale"".","/in tutːɪ i sutːa trovjamo ʊn filone dɪ kwella ke potrɛmmo definire ""ekonomia spiritʊale""./",B1,Grammar,"B1,Grammar",
economy,economia,/ekonomia/,It will save me a world of trouble and economy.,Mi risparmierà un mondo di problemi e di economia.,/mɪ risparmieɾa ʊn mondo dɪ problɛmɪ e dɪ ekonomia./,B1,Grammar,"B1,Grammar",
educated,educato,/edʊkato/,He is not being educated anywhere.,Non viene educato da nessuna parte.,/non vjɛne edʊkato da nessʊna parte./,B1,Grammar,"B1,Grammar",
effective,efficace,/effikatʃe/,We hope the instruction was effective?,Speriamo che le istruzioni siano state efficaci?,/speriamo ke le istrʊtsionɪ siːano state effikatʃɪ?/,B1,Grammar,"B1,Grammar",
effectively,efficacemente,/effikatʃemente/,↩ Which effectively means that such things cannot be reserved at all.,"Il che significa, di fatto, che queste cose non possono essere riservate.","/il ke siɲifika, dɪ fatːo, ke kweste kɔze non pɔssono ɛssere rizervate./",B1,Grammar,"B1,Grammar",
efficient,efficiente,/effitʃɛnte/,Only Venice’s administration seems to have been efficient.,Solo l'amministrazione di Venezia sembra essere stata efficiente.,/solo lamministratsione dɪ venɛtsia sembra ɛssere stata effitʃɛnte./,B1,Grammar,"B1,Grammar",
election,elezione,/eletsione/,You have come down here to see an election-- eh?,"Siete venuti qui per vedere un'elezione, eh?","/sjete venutɪ kwi per vedere ʊneletsione, e?/",B1,Grammar,"B1,Grammar",
element,elemento,/elemento/,This person has six elements.,Questa persona ha sei elementi.,/kwesta persona a sɛi elementɪ./,B1,Grammar,"B1,Grammar",
embarrassed,imbarazzato,/imbaɾatsːato/,The monks were embarrassed to urinate there.,I monaci si vergognavano di urinare lì.,/i mɔnatʃɪ sɪ verɡoɲavano dɪ ʊrinare li./,B1,Grammar,"B1,Grammar",
emotional,emozionale,/emotsionale/,↩ Ānanda has the most emotional reaction.,Ānanda ha la reazione più emotiva.,/ananda a la reatsione pjʊ emotiva./,B1,Grammar,"B1,Grammar",
emotionally,emotivamente,/emotivamente/,Loving-kindness” is a more distancing word; it’s emotionally cooler than “love”.,"Amorevolezza"" è una parola più distante; è emotivamente più fredda di ""amore"".","/amorevoletsːa"" e ʊna paɾɔla pjʊ distante; e emotivamente pjʊ fredːa di ""amore""./",B1,Grammar,"B1,Grammar",
encouraging,incoraggiante,/inkoradʒːante/,Encouraging through speech’: matchmaking is spoken of.,"Incoraggiare con la parola"": si parla di incontri.","/inkoradʒːare kon la paɾɔla"": sɪ parla dɪ inkontrɪ./",B1,Grammar,"B1,Grammar",
endless,infinito,/infinito/,"For Hemaka, this has led to nothing but endless speculation.","Per Hemaka, questo non ha portato ad altro che a speculazioni senza fine.","/per emaka, kwesto non a portato ad altro ke a spekʊlatsionɪ sɛntsa fine./",B1,Grammar,"B1,Grammar",
engaged,impegnato,/impeɲato/,Dora and I were engaged.,Io e Dora eravamo fidanzati.,/io e dɔra eravamo fidantsatɪ./,B1,Grammar,"B1,Grammar",
engineering,ingegneria,/indʒeɲeria/,"For Allègre's principal studies were mathematics, mechanics, and engineering.","Gli studi principali di Allègre furono la matematica, la meccanica e l'ingegneria.","/ʎɪ studɪ printʃipalɪ dɪ allɛɡre fʊrono la matematika, la mekːanika e lindʒeɲeria./",B1,Grammar,"B1,Grammar",
enjoyable,piacevole,/pjatʃevole/,"All had been most enjoyable, but short-lived.","Tutto era stato molto piacevole, ma di breve durata.","/tutːo ɛra stato molto pjatʃevole, ma dɪ brɛve dʊrata./",B1,Grammar,"B1,Grammar",
enthusiasm,entusiasmo,/entʊzjazmo/,This is called lax enthusiasm.,Questo si chiama entusiasmo lassista.,/kwesto sɪ kjama entʊzjazmo lassista./,B1,Grammar,"B1,Grammar",
enthusiastic,entusiasta,/entʊzjasta/,I fear you are too enthusiastic.,Temo che lei sia troppo entusiasta.,/temo ke lɛi sia trɔpːo entʊzjasta./,B1,Grammar,"B1,Grammar",
entire,intero,/intɛro/,Here we have 12 demonstrations of entire figures.,Qui abbiamo 12 dimostrazioni di figure intere.,/kwi abːjamo doditʃɪ dimostratsionɪ dɪ fiɡure intere./,B1,Grammar,"B1,Grammar",
entirely,interamente,/interamente/,They were not entirely happy.,Non erano del tutto contenti.,/non ɛrano del tutːo kontɛntɪ./,B1,Grammar,"B1,Grammar",
environmental,ambientale,/ambjentale/,Tom and Mary are dedicated to promoting environmental education.,Tom e Mary si dedicano alla promozione dell'educazione ambientale.,/tɔm e mɛːɾɪ sɪ dedikano alla promotsione delledʊkatsione ambjentale./,B1,Grammar,"B1,Grammar",
equally,ugualmente,/ʊɡwalmente/,"Equally of course, ” said she.","Altrettanto naturalmente"", ha detto.","/altretːanto natʊralmente"", a detːo./",B1,Grammar,"B1,Grammar",
essential,essenziale,/essentsjale/,"In Buddhism, faith is essential.",Nel buddismo la fede è essenziale.,/nel bʊdːizmo la fede e essentsjale./,B1,Grammar,"B1,Grammar",
establishment,stabilimento,/stabilimento/,And this is your establishment?,E questo è il vostro stabilimento?,/e kwesto ɛ il vɔstro stabilimento?/,B1,Grammar,"B1,Grammar",
eternal,eterno,/etɛrno/,The cosmos is not eternal.,Il cosmo non è eterno.,/il kɔzmo non e etɛrno./,B1,Grammar,"B1,Grammar",
evenly,uniformemente,/ʊniformemente/,The first subchapter on evenly all around is finished.,Il primo sottocapitolo sull'uniformità del tutto è terminato.,/il primo sotːokapitolo sʊllʊniformita del tutːo e terminato./,B1,Grammar,"B1,Grammar",
eventually,eventualmente,/eventʊalmente/,"Eventually, though, they came to their senses.","Alla fine, però, sono rinsaviti.","/alla fine, peɾɔ, sono rinsavitɪ./",B1,Grammar,"B1,Grammar",
evident,evidente,/evidɛnte/,This is evident from Figs.,Ciò è evidente dalle figure.,/tʃɔ e evidɛnte dalle fiɡure./,B1,Grammar,"B1,Grammar",
excellence,eccellenza,/etʃːellɛntsa/,See the excellence of the teaching!,Guardate l'eccellenza dell'insegnamento!,/ɡwardate letʃːellɛntsa dellinseɲamento!/,B1,Grammar,"B1,Grammar",
excess,eccesso,/etʃːɛsso/,Why is an excess of protein in the ration undesirable?,Perché un eccesso di proteine nella razione è indesiderabile?,/perke ʊn etʃːɛsso dɪ proteine nella ratsione e indeziderabile?/,B1,Grammar,"B1,Grammar",
excitedly,con entusiasmo,/kon entʊzjazmo/,"But Polonius is not dry, "" said the other excitedly; ""he drules.","Ma Polonio non è secco"", disse l'altro eccitato, ""è un ubriacone.","/ma polɔnio non e sekːo"", disse laltro etʃːitato, ""e ʊn ʊbriakone./",B1,Grammar,"B1,Grammar",
expected,previsto,/previsto/,This is to be expected.,Questo è prevedibile.,/kwesto ɛ prevedibile./,B1,Grammar,"B1,Grammar",
experienced,esperto,/espɛrto/,Or is it experienced by a different person?,Oppure è vissuta da una persona diversa?,/opːure e vissuta da ʊna persona divɛrsa?/,B1,Grammar,"B1,Grammar",
exploration,esplorazione,/esploratsione/,"In that case, "" cried my uncle, ""it is useless to continue our exploration.","In questo caso"", gridò mio zio, ""è inutile continuare la nostra esplorazione.","/in kwesto kazo"", ɡridɔ mio dzio, ""e inutile kontinʊare la nɔstra esploratsione./",B1,Grammar,"B1,Grammar",
extensively,estensivamente,/estensivamente/,The incandescent mantle is more extensively used every year.,Il mantello a incandescenza è ogni anno più utilizzato.,/il mantɛllo a inkandeʃɛntsa e oɲɲɪ anno pjʊ ʊtilidzːato./,B1,Grammar,"B1,Grammar",
extinct,estinto,/estinto/,But if it be extinct?,Ma se si estinguesse?,/ma se sɪ estiŋɡwɛsse?/,B1,Grammar,"B1,Grammar",
extinction,estinzione,/estintsione/,"Margaret, what comment can I make on the untimely extinction of this glorious spirit?","Margaret, che commento posso fare sulla prematura scomparsa di questo spirito glorioso?","/marɡaret, ke kommento pɔsso fare sʊlla prematura skomparsa dɪ kwesto spirito ɡloriozo?/",B1,Grammar,"B1,Grammar",
extraordinary,straordinario,/straordinario/,What an extraordinary observer you are!,Lei è un osservatore straordinario!,/lɛi e ʊn osservatore straordinario!/,B1,Grammar,"B1,Grammar",
extreme,estremo,/estrɛmo/,All exists’: this is one extreme.,"Tutto esiste"": questo è un estremo.","/tutːo eziste"": kwesto ɛ ʊn estrɛmo./",B1,Grammar,"B1,Grammar",
eyesight,vista,/vista/,Or is it fantasy that plays upon our eyesight?,O è la fantasia che gioca con la nostra vista?,/o e la fantazia ke dʒɔka kon la nɔstra vista?/,B1,Grammar,"B1,Grammar",
face-to-face,faccia a faccia,/fatʃːa a fatʃːa/,Resolution face-to-face to be applied.,Risoluzione faccia a faccia da applicare.,/rizolʊtsione fatʃːa a fatʃːa da apːlikare./,B1,Grammar,"B1,Grammar",
facility,struttura,/strʊtːura/,I will something affect the letter; for it argues facility.,"Non voglio che la lettera sia influenzata da qualcosa, perché è un'argomentazione facile.","/non voʎo ke la lɛtːera sia inflʊentsata da kwalkɔza, perke e ʊnarɡomentatsione fatʃile./",B1,Grammar,"B1,Grammar",
faint,debole,/debole/,She gave a faint cry.,Emise un debole grido.,/emize ʊn debole ɡrido./,B1,Grammar,"B1,Grammar",
faithful,fedele,/fedele/,This hath been Your faithful servant.,Questo è stato il Suo servo fedele.,/kwesto ɛ stato il sʊo sɛrvo fedele./,B1,Grammar,"B1,Grammar",
fallen,caduto,/kaduto/,An it had not fallen flat-long.,E non era caduto a terra da molto tempo.,/e non ɛra kaduto a tɛrɾa da molto tɛmpo./,B1,Grammar,"B1,Grammar",
faraway,lontano,/lontano/,You are heading to a faraway place.,Siete diretti in un luogo lontano.,/sjete dirɛtːɪ in ʊn lʊɔɡo lontano./,B1,Grammar,"B1,Grammar",
farther,più lontano,/pjʊ lontano/,Are you going much farther?,Andrai molto lontano?,/andraːɪ molto lontano?/,B1,Grammar,"B1,Grammar",
farthest,più lontano,/pjʊ lontano/,"Travel you far on, or are you at the farthest?",Sei in viaggio o sei al limite?,/sɛi in vjadʒːo o sɛi al limite?/,B1,Grammar,"B1,Grammar",
fashionable,alla moda,/alla mɔda/,I have known it very fashionable indeed.,L'ho conosciuta molto alla moda.,/lo konoʃuta molto alla mɔda./,B1,Grammar,"B1,Grammar",
favorable,favorevole,/favorevole/,The favorable instant was improved by the activity of Claudius.,L'istante favorevole fu migliorato dall'attività di Claudio.,/listante favorevole fʊ miʎorato dallatːivita dɪ klaʊdio./,B1,Grammar,"B1,Grammar",
favour,favore,/favore/,Might I ask the favour?,Posso chiedere il favore?,/pɔsso kjɛdere il favore?/,B1,Grammar,"B1,Grammar",
festive,festoso,/festozo/,"Are they most religious, political, or festive?","Sono più religiosi, politici o festosi?","/sono pjʊ relidʒozɪ, polititʃɪ o festɔzɪ?/",B1,Grammar,"B1,Grammar",
feverishly,febbrilmente,/febːrilmente/,"For my own part, I had been feverishly excited all day.","Da parte mia, ero stato febbrilmente eccitato per tutto il giorno.","/da parte mia, ɛro stato febːrilmente etʃːitato per tutːo il dʒorno./",B1,Grammar,"B1,Grammar",
fighting,combattimento,/kombatːimento/,A battle: wherever fighting is seen.,Una battaglia: ovunque si veda un combattimento.,/ʊna batːaʎa: ovunkwe sɪ veda ʊn kombatːimento./,B1,Grammar,"B1,Grammar",
finance,finanza,/finantsa/,And what is accomplishment in balanced finances?,E cos'è la realizzazione di una finanza equilibrata?,/e kozɛ la realidzːatsione dɪ ʊna finantsa ekwilibrata?/,B1,Grammar,"B1,Grammar",
financial,finanziario,/finantsjario/,They would support his financial plan.,Essi sosterrebbero il suo piano finanziario.,/ɛssɪ sosterɾebːero il sʊo pjano finantsjario./,B1,Grammar,"B1,Grammar",
firm,ditta,/ditːa/,"His government was firm, rigorous, and impartial.","Il suo governo fu fermo, rigoroso e imparziale.","/il sʊo ɡovɛrno fʊ fermo, riɡorozo e impartsjale./",B1,Grammar,"B1,Grammar",
firmly,saldamente,/saldamente/,I firmly believe there is nothing.,Credo fermamente che non ci sia nulla.,/krɛdo fermamente ke non tʃɪ sia nulla./,B1,Grammar,"B1,Grammar",
flavor,sapore,/sapore/,What gives taste and flavor to molasses?,Cosa dà gusto e sapore alla melassa?,/kɔza da ɡusto e sapore alla melassa?/,B1,Grammar,"B1,Grammar",
fluent,fluente,/flʊɛnte/,Are you fluent in Spanish?,Parla correntemente lo spagnolo?,/parla korɾentemente lo spaɲɔlo?/,B1,Grammar,"B1,Grammar",
fluently,fluentemente,/flʊentemente/,"Go, take her, And fluently persuade her to a peace.","Vai, prendila, e convincila con scioltezza alla pace.","/vaj, prɛːndila, e konvintʃila kon ʃoltetsːa alla patʃe./",B1,Grammar,"B1,Grammar",
fond,affezionato,/affetsjonato/,He was particularly fond of ducks.,Era particolarmente appassionato di anatre.,/ɛra partikolarmente apːassjonato dɪ anatre./,B1,Grammar,"B1,Grammar",
foolish,sciocco,/ʃɔkːo/,It was all my foolish--a--a--good-morning!,È stato tutto il mio sciocco... un... buongiorno!,/e stato tutːo il mio ʃɔkːo... un... bʊondʒɔrno!/,B1,Grammar,"B1,Grammar",
forbidden,vietato,/vjetato/,Politics are a forbidden topic of conversation.,La politica è un argomento di conversazione proibito.,/la politika e ʊn arɡomento dɪ konversatsione proibito./,B1,Grammar,"B1,Grammar",
formally,formalmente,/formalmente/,↩ These are all formally appointed officers of the Sangha.,Questi sono tutti ufficiali formalmente nominati del Sangha.,/kwestɪ sono tutːɪ ʊffitʃalɪ formalmente nominatɪ del saŋɡa./,B1,Grammar,"B1,Grammar",
forth,avanti,/avantɪ/,"Seeing this, he went forth.","Vedendo ciò, si avviò.","/vedɛndo tʃɔ, sɪ avviɔ./",B1,Grammar,"B1,Grammar",
fortunate,fortunato,/fortʊnato/,It was the fortunate legatee.,È stato il fortunato legatario.,/e stato il fortʊnato leɡatario./,B1,Grammar,"B1,Grammar",
freely,liberamente,/liberamente/,Enter freely and of your own will!,Entrate liberamente e di vostra volontà!,/entrate liberamente e dɪ vɔstra volonta!/,B1,Grammar,"B1,Grammar",
frequent,frequente,/frekwɛnte/,You should frequent that kind of lodging.,Dovreste frequentare questo tipo di alloggio.,/dovreste frekwentare kwesto tipo dɪ allɔdʒːo./,B1,Grammar,"B1,Grammar",
frequently,frequentemente,/frekwentemente/,And you saw him frequently?,E lo vedeva spesso?,/e lo vedɛva spesso?/,B1,Grammar,"B1,Grammar",
frozen,congelato,/kondʒelato/,Everything was frozen—even the noise.,"Tutto era congelato, anche il rumore.","/tutːo ɛra kondʒelato, anke il rʊmore./",B1,Grammar,"B1,Grammar",
frustrated,frustrato,/frʊstrato/,That person will eventually get weary and frustrated.,Questa persona alla fine si stancherà e si sentirà frustrata.,/kwesta persona alla fine sɪ stankeɾa e sɪ sentiɾa frʊstrata./,B1,Grammar,"B1,Grammar",
full-time,a tempo pieno,/a tɛmpo pjɛno/,Ziri had a full-time job.,Ziri aveva un lavoro a tempo pieno.,/dzirɪ aveva ʊn lavɔro a tɛmpo pjɛno./,B1,Grammar,"B1,Grammar",
furthermore,inoltre,/inoltre/,"Furthermore, a mendicant is wise.","Inoltre, un mendicante è saggio.","/inoltre, ʊn mendikante e sadʒːo./",B1,Grammar,"B1,Grammar",
furthest,più lontano,/pjʊ lontano/,"It was known directly, to the furthest confines of the crowd.","Era conosciuto direttamente, fino ai confini più remoti della folla.","/ɛra konoʃuto diretːamente, fino aj konfinɪ pjʊ remɔtɪ della fɔlla./",B1,Grammar,"B1,Grammar",
generally,in generale,/in dʒenerale/,They are generally Richard III.,In genere sono Riccardo III.,/in dʒɛnere sono rikːardo tɛrtso./,B1,Grammar,"B1,Grammar",
generous,generoso,/dʒenerozo/,How kind and generous you are!,Come siete gentili e generosi!,/kome sjete dʒentilɪ e dʒenerɔzɪ!/,B1,Grammar,"B1,Grammar",
genetic,genetico,/dʒenɛtiko/,I can't believe the genetic code came about by chance and natural selection.,Non posso credere che il codice genetico sia nato dal caso e dalla selezione naturale.,/non pɔsso kredere ke il kɔditʃe dʒenɛtiko sia nato dal kazo e dalla seletsione natʊrale./,B1,Grammar,"B1,Grammar",
genetically,geneticamente,/dʒenetikamente/,They are very concerned about genetically modified organisms.,Sono molto preoccupati per gli organismi geneticamente modificati.,/sono molto preokːʊpatɪ per ʎɪ orɡanizmɪ dʒenetikamente modifikatɪ./,B1,Grammar,"B1,Grammar",
genetics,genetica,/dʒenɛtika/,Brasil is the largest human genetics laboratory in the world.,Il Brasile è il più grande laboratorio di genetica umana del mondo.,/il brazile e il pjʊ ɡrande laboratɔrio dɪ dʒenɛtika ʊmana del mondo./,B1,Grammar,"B1,Grammar",
geographical,geografico,/dʒeoɡrafiko/,The geographical south pole is the Earth's southernmost point.,Il polo sud geografico è il punto più meridionale della Terra.,/il pɔlo sud dʒeoɡrafiko e il punto pjʊ meridjonale della tɛrɾa./,B1,Grammar,"B1,Grammar",
geology,geologia,/dʒeolodʒia/,"It was the great ""shark-crocodile"" of the early writers on geology.","È stato il grande ""squalo-crocodile"" dei primi scrittori di geologia.","/e stato il ɡrande ""skwalokrokɔdile"" deɪ primɪ skritːorɪ dɪ dʒeolodʒia./",B1,Grammar,"B1,Grammar",
gifted,dotato,/dotato/,Your father was gifted as few men are.,Suo padre era dotato come pochi uomini.,/sʊo padre ɛra dotato kome pɔkɪ wɔminɪ./,B1,Grammar,"B1,Grammar",
global,globale,/ɡlobale/,"CouchSurfing is like speaking Esperanto, it's a dream coming true: the global village.","CouchSurfing è come parlare l'esperanto, è un sogno che diventa realtà: il villaggio globale.","/koʊtʃ surfiŋɡ e kome parlare lesperanto, e ʊn soɲɲo ke divɛnta realta: il villadʒːo ɡlobale./",B1,Grammar,"B1,Grammar",
glorious,glorioso,/ɡloriozo/,It was a glorious supper.,È stata una cena gloriosa.,/e stata ʊna tʃena ɡloriɔza./,B1,Grammar,"B1,Grammar",
gorgeous,splendido,/splɛndido/,"O, that deceit should dwell In such a gorgeous palace.","Oh, se l'inganno dovesse abitare in un palazzo così splendido.","/oː, se liŋɡanno dovɛsse abitare in ʊn palatsːo kozi splɛndido./",B1,Grammar,"B1,Grammar",
graceful,grazioso,/ɡratsjozo/,"Miss Snevellicci made a graceful obeisance, and hoped Mrs.","La signorina Snevellicci fece una graziosa obbedienza, e sperò che la signora","/la siɲorina znevellitʃːɪ fetʃe ʊna ɡratsjɔza obːedjɛntsa, e speɾɔ ke la siɲora/",B1,Grammar,"B1,Grammar",
graphic,grafico,/ɡrafiko/,But the old interpretation is more graphic and Homeric.,Ma la vecchia interpretazione è più grafica e omerica.,/ma la vɛkːia interpretatsione e pjʊ ɡrafika e omɛrika./,B1,Grammar,"B1,Grammar",
greenhouse,serra,/sɛrɾa/,Jonas has a new greenhouse in Algiers.,Jonas ha una nuova serra ad Algeri.,/dʒonas a ʊna nʊɔva sɛrɾa ad aldʒɛrɪ./,B1,Grammar,"B1,Grammar",
grouping,raggruppamento,/raɡːrʊpːamento/,But the joys of life were grouping themselves anew.,Ma le gioie della vita si stavano raggruppando di nuovo.,/ma le dʒɔie della vita sɪ stavano raɡːrʊpːando dɪ nʊɔvo./,B1,Grammar,"B1,Grammar",
guilty,colpevole,/kolpevole/,Was the woman brought in guilty?,La donna portata in carcere era colpevole?,/la dɔnna portata in kartʃere ɛra kolpevole?/,B1,Grammar,"B1,Grammar",
hasty,frettoloso,/fretːolozo/,"I have been hasty, ’ said Mr.","Sono stato precipitoso"", ha detto Mr.","/sono stato pretʃipitozo"", a detːo ɛmmeɛrɾe./",B1,Grammar,"B1,Grammar",
healing,guarigione,/ɡwaridʒone/,Even that day the healing would begin.,Anche quel giorno sarebbe iniziata la guarigione.,/anke kwel dʒorno sarɛbːe initsjata la ɡwaridʒone./,B1,Grammar,"B1,Grammar",
hearty,calorosa,/kaloroza/,"Was he portly, bold, outspoken, and hearty?","Era corpulento, audace, schietto e cordiale?","/ɛra korpʊlɛnto, aʊdatʃe, skjetːo e kordjale?/",B1,Grammar,"B1,Grammar",
heaven,cielo,/tʃɛlo/,"Heavens, what do I see?","Cielo, cosa vedo?","/tʃɛlo, kɔza vedo?/",B1,Grammar,"B1,Grammar",
heavenly,celeste,/tʃelɛste/,I have no Heavenly Father!,Non ho un Padre celeste!,/non o ʊn padre tʃelɛste!/,B1,Grammar,"B1,Grammar",
helpless,impotente,/impotɛnte/,Are we not utterly helpless?,Non siamo forse del tutto impotenti?,/non sjamo forse del tutːo impotɛntɪ?/,B1,Grammar,"B1,Grammar",
hidden,nascosto,/naskosto/,They were hidden down there.,Erano nascosti laggiù.,/ɛrano naskostɪ ladʒːu./,B1,Grammar,"B1,Grammar",
highly,altamente,/altamente/,He was most highly esteemed by Mr.,Era molto stimato da Mr.,/ɛra molto stimato da ɛmmeɛrɾe./,B1,Grammar,"B1,Grammar",
hip,anca,/anka/,A hip ornament: whatever goes on the hip.,Un ornamento per i fianchi: tutto ciò che va sul fianco.,/ʊn ornamento per i fjankɪ: tutːo tʃɔ ke va sʊl fjanko./,B1,Grammar,"B1,Grammar",
historic,storico,/stɔriko/,"That historian has infused into his noble work (Historic de Rebus Hispaniae, libri xxx.","Questo storico ha infuso nella sua nobile opera (Historica de Rebus Hispaniae, libri xxx.","/kwesto stɔriko a infuzo nella sʊa nɔbile ɔpera (istɔrika de rɛbʊs ispanjae, librɪ iksiksiks./",B1,Grammar,"B1,Grammar",
historical,storico,/stɔriko/,↩ The historical past tense here is unusual.,Il tempo passato storico è insolito.,/il tɛmpo passato stɔriko e insɔlito./,B1,Grammar,"B1,Grammar",
holy,santo,/santo/,This is a Holy One.,Questo è un Santo.,/kwesto ɛ ʊn santo./,B1,Grammar,"B1,Grammar",
honest,onesto,/onɛsto/,But you say she’s honest.,Ma lei dice che è onesta.,/ma lɛi ditʃe ke e onɛsta./,B1,Grammar,"B1,Grammar",
honestly,onestamente,/onestamente/,I honestly confess that I was abjectly afraid.,Confesso onestamente di aver avuto una paura terribile.,/konfɛsso onestamente dɪ avɛr avuto ʊna paʊra terɾibile./,B1,Grammar,"B1,Grammar",
