English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
sandal,sandalo,/sandalo/,"But the Buddha said, “Please take the sandals.","Ma il Buddha disse: ""Per favore, prendi i sandali"".","/ma il budːa disse: ""per favore, prɛndɪ i sandalɪ""./",B1,Shopping,"B1,Shopping",
satisfaction,soddisfazione,/sodːisfatsione/,That’s how a mendicant knows satisfaction.,È così che un mendicante conosce la soddisfazione.,/e kozi ke ʊn mendikante konoʃe la sodːisfatsione./,B1,Shopping,"B1,Shopping",
saucepan,pentola,/pentola/,There's the saucepan that the gruel was in!,Ecco la pentola in cui c'era la pappa!,/ɛkːo la pentola in kuj tʃɛra la papːa!/,B1,Shopping,"B1,Shopping",
saucer,piattino,/pjatːino/,"Take hold of this cup and saucer, ostler.","Prendi questa tazza e questo piattino, ostler.","/prɛndɪ kwesta tatsːa e kwesto pjatːino, ostlɛr./",B1,Shopping,"B1,Shopping",
scan,scansione,/skansjone/,"Opinion’s but a fool, that makes us scan The outward habit by the inward man.","L'opinione non è che una sciocchezza, che ci fa scrutare l'abitudine esteriore dall'uomo interiore.","/lopinjone non e ke ʊna ʃokːetsːa, ke tʃɪ fa skrʊtare labitudine esteriore dallwɔmo interiore./",B1,Shopping,"B1,Shopping",
scope,ambito di applicazione,/ambito dɪ apːlikatsione/,"These are the three scopes of terminology, labeling, and description.","Questi sono i tre ambiti della terminologia, dell'etichettatura e della descrizione.","/kwestɪ sono i tre ambitɪ della terminolodʒia, delletiketːatura e della deskritsione./",B1,Shopping,"B1,Shopping",
sequence,sequenza,/sekwɛntsa/,↩ This whole ending sequence is unique.,L'intera sequenza finale è unica.,/lintɛra sekwɛntsa finale e unika./,B1,Shopping,"B1,Shopping",
settle,risolvere,/rizolvere/,I must settle this before I sleep.,Devo risolvere questo problema prima di dormire.,/dɛvo rizolvere kwesto problɛma prima dɪ dormire./,B1,Shopping,"B1,Shopping",
shelter,rifugio,/rifudʒo/,I want to build a shelter.,Voglio costruire un rifugio.,/voʎo kostrʊire ʊn rifudʒo./,B1,Shopping,"B1,Shopping",
sidewalk,marciapiede,/martʃapjɛde/,Do not ride bicycles on sidewalks.,Non utilizzate le biciclette sui marciapiedi.,/non ʊtilidzːate le bitʃikletːe sʊi martʃapjedɪ./,B1,Shopping,"B1,Shopping",
silk,seta,/seta/,If I only had a silk!,Se solo avessi una seta!,/se solo avessɪ ʊna seta!/,B1,Shopping,"B1,Shopping",
skyscraper,grattacielo,/ɡratːatʃɛlo/,The skyscraper is too tall.,Il grattacielo è troppo alto.,/il ɡratːatʃɛlo e trɔpːo alto./,B1,Shopping,"B1,Shopping",
sleeve,manica,/manika/,"Come, I will fasten on this sleeve of thine.","Vieni, ti allaccio questa manica.","/vjɛnɪ, tɪ allatʃːo kwesta manika./",B1,Shopping,"B1,Shopping",
snowboard,snowboard,/znowboard/,Karl wanted a place to snowboard.,Karl voleva un posto dove fare snowboard.,/karl volɛva ʊn posto dove fare znowboard./,B1,Shopping,"B1,Shopping",
soap,sapone,/sapone/,"What is meant by ""lime soap""?","Cosa si intende per ""sapone di calce""?","/kɔza sɪ intɛnde per ""sapone dɪ kaltʃe""?/",B1,Shopping,"B1,Shopping",
spending,spesa,/speza/,On Thursday I took 1 florin for my own spending.,Giovedì ho preso 1 fiorino per le mie spese.,/dʒovedi o prezo uno fjorino per le mie speze./,B1,Shopping,"B1,Shopping",
spoil,rovinare,/rovinare/,I will not spoil the set.,Non voglio rovinare il set.,/non voʎo rovinare il sɛt./,B1,Shopping,"B1,Shopping",
stall,bancarella,/bankarɛlla/,I was standing at a book-stall—” Mr.,"Ero in piedi davanti a una bancarella di libri"". Mr.","/ɛro in pjedɪ davantɪ a ʊna bankarɛlla dɪ librɪ"". ɛmmeɛrɾe./",B1,Shopping,"B1,Shopping",
steel,acciaio,/atʃːaio/,It was a clear steel-blue day.,Era una limpida giornata blu acciaio.,/ɛra ʊna limpida dʒornata blu atʃːaio./,B1,Shopping,"B1,Shopping",
storage,immagazzinamento,/immaɡatsːinamento/,Why is cheese cured in cold storage?,Perché il formaggio viene stagionato in cella frigorifera?,/perke il formadʒːo vjɛne stadʒonato in tʃɛlla friɡorifera?/,B1,Shopping,"B1,Shopping",
studio,studio,/studio/,You have never seen a studio?,Non hai mai visto uno studio?,/non aj maj visto uno studio?/,B1,Shopping,"B1,Shopping",
sundial,meridiana,/meridjana/,"↩ “Is it allowable to eat at the wrong time, so long as the shadow of the sundial is within two fingerbreadths of midday?","""È lecito mangiare all'ora sbagliata, purché l'ombra della meridiana sia a due dita da mezzogiorno?","/""e letʃito mandʒare allora zbaʎata, pʊrke lombra della meridjana sia a due dita da medzːodʒɔrno?/",B1,Shopping,"B1,Shopping",
sweatshirt,felpa,/fɛlpa/,Yanni was wearing a sweatshirt.,Yanni indossava una felpa.,/jannɪ indossava ʊna fɛlpa./,B1,Shopping,"B1,Shopping",
switch,interruttore,/interɾʊtːore/,These are but switches to ’em.,Questi non sono che interruttori per loro.,/kwestɪ non sono ke interɾʊtːorɪ per lɔro./,B1,Shopping,"B1,Shopping",
sword,spada,/spada/,And come with naked swords.,E vengono con le spade nude.,/e veŋɡono kon le spade nude./,B1,Shopping,"B1,Shopping",
tent,tenda,/tɛnda/,Go we to our tent.,Andiamo alla nostra tenda.,/andjamo alla nɔstra tɛnda./,B1,Shopping,"B1,Shopping",
throat,gola,/ɡola/,The throat was greatly chafed.,La gola era molto irritata.,/la ɡola ɛra molto irɾitata./,B1,Shopping,"B1,Shopping",
thumb,pollice,/pɔllitʃe/,"I do bite my thumb, sir.","Mi mordo il pollice, signore.","/mɪ mɔrdo il pɔllitʃe, siɲore./",B1,Shopping,"B1,Shopping",
thunder,tuono,/tʊɔno/,What is the cause of thunder?,Qual è la causa del tuono?,/kwal e la kaʊza del tʊɔno?/,B1,Shopping,"B1,Shopping",
tile,piastrella,/pjastrɛlla/,"We have, as learned authors utter, washed a tile.","Abbiamo, come dicono i dotti autori, lavato una piastrella.","/abːjamo, kome dikono i dɔtːɪ aʊtorɪ, lavato ʊna pjastrɛlla./",B1,Shopping,"B1,Shopping",
tin,stagno,/staɲɲo/,"Is he made of tin, or stuffed?",È fatto di latta o è imbottito?,/e fatːo dɪ latːa o e imbotːito?/,B1,Shopping,"B1,Shopping",
tire,pneumatico,/pneʊmatiko/,No labour is sufficient to tire me.,Nessuna fatica è sufficiente a stancarmi.,/nessʊna fatika e sʊffitʃɛnte a stankarmɪ./,B1,Shopping,"B1,Shopping",
tobacco,tabacco,/tabakːo/,"It is excellent, but it is not tobacco.","È eccellente, ma non è tabacco.","/e etʃːellɛnte, ma non e tabakːo./",B1,Shopping,"B1,Shopping",
toothpaste,dentifricio,/dentifritʃo/,Some people say that toothpaste can remove windshield scratches.,Alcuni sostengono che il dentifricio possa rimuovere i graffi del parabrezza.,/alkʊnɪ sosteŋɡono ke il dentifritʃo pɔssa rimʊɔvere i ɡraffɪ del paɾabretsːa./,B1,Shopping,"B1,Shopping",
tornado,tornado,/tornado/,Ziri will never forget that tornado.,Ziri non dimenticherà mai quel tornado.,/dzirɪ non dimentikeɾa maj kwel tornado./,B1,Shopping,"B1,Shopping",
transportation,trasporto,/traspɔrto/,Shall I involve my friend in transportation--possibly for life!,"Dovrei coinvolgere il mio amico nel trasporto, forse per tutta la vita!","/dovrɛi koinvoldʒere il mio amiko nel traspɔrto, forse per tutːa la vita!/",B1,Shopping,"B1,Shopping",
turtle,tartaruga,/tartaruɡa/,Will these turtles be gone?,Queste tartarughe se ne andranno?,/kweste tartaruɡe se ne andranno?/,B1,Shopping,"B1,Shopping",
tyre,pneumatico,/pneʊmatiko/,"So, this is Tyre, and this the court.","Dunque, questa è Tiro e questo è il tribunale.","/dunkwe, kwesta ɛ tiro e kwesto ɛ il tribʊnale./",B1,Shopping,"B1,Shopping",
underpants,mutande,/mʊtande/,These new underpants are too tight for me.,Queste nuove mutande sono troppo strette per me.,/kweste nʊɔve mʊtande sono trɔpːo stretːe per me./,B1,Shopping,"B1,Shopping",
underwear,biancheria intima,/bjankeria intima/,Have you ever worn long underwear?,Avete mai indossato biancheria intima lunga?,/avete maj indossato bjankeria intima luŋɡa?/,B1,Shopping,"B1,Shopping",
vessel,imbarcazione,/imbarkatsione/,She was a noble vessel.,Era una nave nobile.,/ɛra ʊna nave nɔbile./,B1,Shopping,"B1,Shopping",
wagon,carro,/karɾo/,"They thought, ‘This is a large caravan of a thousand wagons.","Pensarono: ""Questa è una grande carovana di mille carri"".","/pensarono: ""kwesta ɛ ʊna ɡrande karovana dɪ mille karɾɪ""./",B1,Shopping,"B1,Shopping",
wardrobe,guardaroba,/ɡwardarɔba/,Look what a wardrobe here is for thee!,Guarda che guardaroba c'è qui per te!,/ɡwarda ke ɡwardarɔba tʃe kwi per te!/,B1,Shopping,"B1,Shopping",
washbowl,lavabo,/lavabo/,Every house here has a washbowl.,Qui ogni casa ha un lavabo.,/kwi oɲɲɪ kaza a ʊn lavabo./,B1,Shopping,"B1,Shopping",
webcam,webcam,/webkam/,I have a built-in webcam.,Ho una webcam integrata.,/o ʊna webkam inteɡrata./,B1,Shopping,"B1,Shopping",
windscreen,parabrezza,/paɾabretsːa/,There was ice on my windscreen.,C'era del ghiaccio sul parabrezza.,/tʃɛra del ɡjatʃːo sʊl paɾabretsːa./,B1,Shopping,"B1,Shopping",
workplace,posto di lavoro,/posto dɪ lavɔro/,This is our common workplace.,Questo è il nostro luogo di lavoro comune.,/kwesto ɛ il nɔstro lʊɔɡo dɪ lavɔro komune./,B1,Shopping,"B1,Shopping",
workshop,officina,/offitʃina/,Say I dreamed it in the workshop.,Diciamo che l'ho sognato in officina.,/ditʃamo ke lo soɲato in offitʃina./,B1,Shopping,"B1,Shopping",
wrapping,avvolgimento,/avvoldʒimento/,This sense is also called phase-wrapping.,Questo senso è anche chiamato phase-wrapping.,/kwesto sɛnso e anke kjamato fazewrapːiŋɡ./,B1,Shopping,"B1,Shopping",
wristwatch,orologio da polso,/orolodʒo da polso/,Your wristwatch is on the table.,Il suo orologio da polso è sul tavolo.,/il sʊo orolodʒo da polso e sʊl tavolo./,B1,Shopping,"B1,Shopping",
