"Time","English","Italian","IPA","Tags"
"05:13","five thirteen","le cinque e tredici","[le ˈtʃiŋkwe e treˈditʃi]"
"05:14","five fourteen","le cinque e quattordici","[le ˈtʃiŋkwe e kwatˈtorditʃi]"
"05:15","five fifteen","le cinque e quindici","[le ˈtʃiŋkwe e ˈkwinditʃi]"
"05:16","five sixteen","le cinque e sedici","[le ˈtʃiŋkwe e seˈditʃi]"
"05:17","five seventeen","le cinque e diciassette","[le ˈtʃiŋkwe e ditʃasˈsɛtte]"
"05:18","five eighteen","le cinque e diciotto","[le ˈtʃiŋkwe e ditʃˈɔtto]"
"05:19","five nineteen","le cinque e diciannove","[le ˈtʃiŋkwe e ditʃanˈnɔve]"
"05:20","five twenty","le cinque e venti","[le ˈtʃiŋkwe e ˈvɛnti]"
"05:21","five twenty-one","le cinque e ventuno","[le ˈtʃiŋkwe e ventuˈno]"
"05:22","five twenty-two","le cinque e ventidue","[le ˈtʃiŋkwe e ventiˈdu.e]"
"05:23","five twenty-three","le cinque e ventitré","[le ˈtʃiŋkwe e ventiˈtrɛ]"
"05:24","five twenty-four","le cinque e ventiquattro","[le ˈtʃiŋkwe e ventiˈkwattro]"
"05:25","five twenty-five","le cinque e venticinque","[le ˈtʃiŋkwe e ventitʃiŋˈkwe]"
"05:26","five twenty-six","le cinque e ventisei","[le ˈtʃiŋkwe e ventiˈsɛi]"
"05:27","five twenty-seven","le cinque e ventisette","[le ˈtʃiŋkwe e ventiˈsɛtte]"
"05:28","five twenty-eight","le cinque e ventotto","[le ˈtʃiŋkwe e ventˈɔtto]"
"05:29","five twenty-nine","le cinque e ventinove","[le ˈtʃiŋkwe e ventiˈnɔve]"
"05:30","five thirty","le cinque e trenta","[le ˈtʃiŋkwe e ˈtrɛnta]"
"05:31","five thirty-one","le cinque e trentuno","[le ˈtʃiŋkwe e trentuˈno]"
"05:32","five thirty-two","le cinque e trentadue","[le ˈtʃiŋkwe e trentaˈdu.e]"
"05:33","five thirty-three","le cinque e trentatré","[le ˈtʃiŋkwe e trentaˈtrɛ]"
"05:34","five thirty-four","le cinque e trentaquattro","[le ˈtʃiŋkwe e trentakˈkwattro]"
"05:35","five thirty-five","le cinque e trentacinque","[le ˈtʃiŋkwe e trentatʃiŋˈkwe]"
"05:36","five thirty-six","le cinque e trentasei","[le ˈtʃiŋkwe e trantaˈsɛi]"
"05:37","five thirty-seven","le cinque e trentasette","[le ˈtʃiŋkwe e trantaˈsɛtte]"
"05:38","five thirty-eight","le cinque e trentotto","[le ˈtʃiŋkwe e trantˈɔtto]"
"05:39","five thirty-nine","le cinque e trentanove","[le ˈtʃiŋkwe e trantaˈnɔve]"
"05:40","five forty","le cinque e quaranta","[le ˈtʃiŋkwe e kwaˈranta]"
"05:41","five forty-one","le cinque e quarantuno","[le ˈtʃiŋkwe e kwarantuˈno]"
"05:42","five forty-two","le cinque e quarantadue","[le ˈtʃiŋkwe e kwarantaˈdu.e]"
"05:43","five forty-three","le cinque e quarantatré","[le ˈtʃiŋkwe e kwarantaˈtrɛ]"
"05:44","five forty-four","le cinque e quarantaquattro","[le ˈtʃiŋkwe e kwarantaˈkwattro]"
"05:45","five forty-five","le cinque e quarantacinque","[le ˈtʃiŋkwe e kwarantaˈtʃiŋkwe]"
"05:46","five forty-six","le cinque e quarantasei","[le ˈtʃiŋkwe e kwarantaˈsɛi]"
"05:47","five forty-seven","le cinque e quarantasette","[le ˈtʃiŋkwe e kwarantaˈsɛtte]"
"05:48","five forty-eight","le cinque e quarantotto","[le ˈtʃiŋkwe e kwarantˈɔtto]"
"05:49","five forty-nine","le cinque e quarantanove","[le ˈtʃiŋkwe e kwarantaˈnɔve]"
"05:50","five fifty","le cinque e cinquanta","[le ˈtʃiŋkwe e tʃiŋˈkwanta]"
"05:51","five fifty-one","le cinque e cinquantuno","[le ˈtʃiŋkwe e tʃiŋkwantuˈno]"
"05:52","five fifty-two","le cinque e cinquantadue","[le ˈtʃiŋkwe e tʃiŋkwantaˈdu.e]"
"05:53","five fifty-three","le cinque e cinquantatré","[le ˈtʃiŋkwe e tʃiŋkwantaˈtrɛ]"
"05:54","five fifty-four","le cinque e cinquantaquattro","[le ˈtʃiŋkwe e tʃiŋkwantaˈkwattro]"
"05:55","five fifty-five","le cinque e cinquantacinque","[le ˈtʃiŋkwe e tʃiŋkwantaˈtʃiŋkwe]"
"05:56","five fifty-six","le cinque e cinquantasei","[le ˈtʃiŋkwe e tʃiŋkwantaˈsɛi]"
"05:57","five fifty-seven","le cinque e cinquantasette","[le ˈtʃiŋkwe e tʃiŋkwantaˈsɛtte]"
"05:58","five fifty-eight","le cinque e cinquantotto","[le ˈtʃiŋkwe e tʃiŋkwantˈɔtto]"
"05:59","five fifty-nine","le cinque e cinquantanove","[le ˈtʃiŋkwe e tʃiŋkwantaˈnɔve]"
"06:00","six o'clock","le sei","[le ˈsɛi]"
"06:01","six oh one","le sei e uno","[le ˈsɛi e ˈuno]"
"06:02","six oh two","le sei e due","[le ˈsɛi e ˈdu.e]"
"06:03","six oh three","le sei e tre","[le ˈsɛi e ˈtrɛ]"
"06:04","six oh four","le sei e quattro","[le ˈsɛi e ˈkwattro]"
"06:05","six oh five","le sei e cinque","[le ˈsɛi e ˈtʃiŋkwe]"
"06:06","six oh six","le sei e sei","[le ˈsɛi e ˈsɛi]"
"06:07","six oh seven","le sei e sette","[le ˈsɛi e ˈsɛtte]"
"06:08","six oh eight","le sei e otto","[le ˈsɛi e ˈɔtto]"
"06:09","six oh nine","le sei e nove","[le ˈsɛi e ˈnɔve]"
"06:10","six ten","le sei e dieci","[le ˈsɛi e ˈdjɛtʃi]"
"06:11","six eleven","le sei e undici","[le ˈsɛi e ˈunditʃi]"
"06:12","six twelve","le sei e dodici","[le ˈsɛi e ˈdoditʃi]"
"06:13","six thirteen","le sei e tredici","[le ˈsɛi e treˈditʃi]"
"06:14","six fourteen","le sei e quattordici","[le ˈsɛi e kwatˈtorditʃi]"
"06:15","six fifteen","le sei e quindici","[le ˈsɛi e ˈkwinditʃi]"
"06:16","six sixteen","le sei e sedici","[le ˈsɛi e seˈditʃi]"
"06:17","six seventeen","le sei e diciassette","[le ˈsɛi e ditʃasˈsɛtte]"
"06:18","six eighteen","le sei e diciotto","[le ˈsɛi e ditʃˈɔtto]"
"06:19","six nineteen","le sei e diciannove","[le ˈsɛi e ditʃanˈnɔve]"
"06:20","six twenty","le sei e venti","[le ˈsɛi e ˈvɛnti]"
"06:21","six twenty-one","le sei e ventuno","[le ˈsɛi e ventuˈno]"
"06:22","six twenty-two","le sei e ventidue","[le ˈsɛi e ventiˈdu.e]"
"06:23","six twenty-three","le sei e ventitré","[le ˈsɛi e ventiˈtrɛ]"
"06:24","six twenty-four","le sei e ventiquattro","[le ˈsɛi e ventiˈkwattro]"
"06:25","six twenty-five","le sei e venticinque","[le ˈsɛi e ventitʃiŋˈkwe]"
"06:26","six twenty-six","le sei e ventisei","[le ˈsɛi e ventiˈsɛi]"
"06:27","six twenty-seven","le sei e ventisette","[le ˈsɛi e ventiˈsɛtte]"
"06:28","six twenty-eight","le sei e ventotto","[le ˈsɛi e ventˈɔtto]"
"06:29","six twenty-nine","le sei e ventinove","[le ˈsɛi e ventiˈnɔve]"
"06:30","six thirty","le sei e trenta","[le ˈsɛi e ˈtrɛnta]"
"06:31","six thirty-one","le sei e trentuno","[le ˈsɛi e trentuˈno]"
"06:32","six thirty-two","le sei e trentadue","[le ˈsɛi e trentaˈdu.e]"
"06:33","six thirty-three","le sei e trentatré","[le ˈsɛi e trentaˈtrɛ]"
"06:34","six thirty-four","le sei e trentaquattro","[le ˈsɛi e trentakˈkwattro]"
"06:35","six thirty-five","le sei e trentacinque","[le ˈsɛi e trentatʃiŋˈkwe]"
"06:36","six thirty-six","le sei e trentasei","[le ˈsɛi e trantaˈsɛi]"
"06:37","six thirty-seven","le sei e trentasette","[le ˈsɛi e trantaˈsɛtte]"
"06:38","six thirty-eight","le sei e trentotto","[le ˈsɛi e trantˈɔtto]"
"06:39","six thirty-nine","le sei e trentanove","[le ˈsɛi e trantaˈnɔve]"
"06:40","six forty","le sei e quaranta","[le ˈsɛi e kwaˈranta]"
"06:41","six forty-one","le sei e quarantuno","[le ˈsɛi e kwarantuˈno]"
"06:42","six forty-two","le sei e quarantadue","[le ˈsɛi e kwarantaˈdu.e]"
"06:43","six forty-three","le sei e quarantatré","[le ˈsɛi e kwarantaˈtrɛ]"
"06:44","six forty-four","le sei e quarantaquattro","[le ˈsɛi e kwarantaˈkwattro]"
"06:45","six forty-five","le sei e quarantacinque","[le ˈsɛi e kwarantaˈtʃiŋkwe]"
"06:46","six forty-six","le sei e quarantasei","[le ˈsɛi e kwarantaˈsɛi]"
"06:47","six forty-seven","le sei e quarantasette","[le ˈsɛi e kwarantaˈsɛtte]"
"06:48","six forty-eight","le sei e quarantotto","[le ˈsɛi e kwarantˈɔtto]"
"06:49","six forty-nine","le sei e quarantanove","[le ˈsɛi e kwarantaˈnɔve]"
"06:50","six fifty","le sei e cinquanta","[le ˈsɛi e tʃiŋˈkwanta]"
"06:51","six fifty-one","le sei e cinquantuno","[le ˈsɛi e tʃiŋkwantuˈno]"
"06:52","six fifty-two","le sei e cinquantadue","[le ˈsɛi e tʃiŋkwantaˈdu.e]"
"06:53","six fifty-three","le sei e cinquantatré","[le ˈsɛi e tʃiŋkwantaˈtrɛ]"
"06:54","six fifty-four","le sei e cinquantaquattro","[le ˈsɛi e tʃiŋkwantaˈkwattro]"
"06:55","six fifty-five","le sei e cinquantacinque","[le ˈsɛi e tʃiŋkwantaˈtʃiŋkwe]"
"06:56","six fifty-six","le sei e cinquantasei","[le ˈsɛi e tʃiŋkwantaˈsɛi]"
"06:57","six fifty-seven","le sei e cinquantasette","[le ˈsɛi e tʃiŋkwantaˈsɛtte]"
"06:58","six fifty-eight","le sei e cinquantotto","[le ˈsɛi e tʃiŋkwantˈɔtto]"
"06:59","six fifty-nine","le sei e cinquantanove","[le ˈsɛi e tʃiŋkwantaˈnɔve]"
"07:00","seven o'clock","le sette","[le ˈsɛtte]"
"07:01","seven oh one","le sette e uno","[le ˈsɛtte e ˈuno]"
"07:02","seven oh two","le sette e due","[le ˈsɛtte e ˈdu.e]"
"07:03","seven oh three","le sette e tre","[le ˈsɛtte e ˈtrɛ]"
"07:04","seven oh four","le sette e quattro","[le ˈsɛtte e ˈkwattro]"
"07:05","seven oh five","le sette e cinque","[le ˈsɛtte e ˈtʃiŋkwe]"
"07:06","seven oh six","le sette e sei","[le ˈsɛtte e ˈsɛi]"
"07:07","seven oh seven","le sette e sette","[le ˈsɛtte e ˈsɛtte]"
"07:08","seven oh eight","le sette e otto","[le ˈsɛtte e ˈɔtto]"
"07:09","seven oh nine","le sette e nove","[le ˈsɛtte e ˈnɔve]"
"07:10","seven ten","le sette e dieci","[le ˈsɛtte e ˈdjɛtʃi]"
"07:11","seven eleven","le sette e undici","[le ˈsɛtte e ˈunditʃi]"
"07:12","seven twelve","le sette e dodici","[le ˈsɛtte e ˈdoditʃi]"
"07:13","seven thirteen","le sette e tredici","[le ˈsɛtte e treˈditʃi]"
"07:14","seven fourteen","le sette e quattordici","[le ˈsɛtte e kwatˈtorditʃi]"
"07:15","seven fifteen","le sette e quindici","[le ˈsɛtte e ˈkwinditʃi]"
"07:16","seven sixteen","le sette e sedici","[le ˈsɛtte e seˈditʃi]"
"07:17","seven seventeen","le sette e diciassette","[le ˈsɛtte e ditʃasˈsɛtte]"
"07:18","seven eighteen","le sette e diciotto","[le ˈsɛtte e ditʃˈɔtto]"
"07:19","seven nineteen","le sette e diciannove","[le ˈsɛtte e ditʃanˈnɔve]"
"07:20","seven twenty","le sette e venti","[le ˈsɛtte e ˈvɛnti]"
"07:21","seven twenty-one","le sette e ventuno","[le ˈsɛtte e ventuˈno]"
"07:22","seven twenty-two","le sette e ventidue","[le ˈsɛtte e ventiˈdu.e]"
"07:23","seven twenty-three","le sette e ventitré","[le ˈsɛtte e ventiˈtrɛ]"
"07:24","seven twenty-four","le sette e ventiquattro","[le ˈsɛtte e ventiˈkwattro]"
"07:25","seven twenty-five","le sette e venticinque","[le ˈsɛtte e ventitʃiŋˈkwe]"
"07:26","seven twenty-six","le sette e ventisei","[le ˈsɛtte e ventiˈsɛi]"
"07:27","seven twenty-seven","le sette e ventisette","[le ˈsɛtte e ventiˈsɛtte]"
"07:28","seven twenty-eight","le sette e ventotto","[le ˈsɛtte e ventˈɔtto]"
"07:29","seven twenty-nine","le sette e ventinove","[le ˈsɛtte e ventiˈnɔve]"
"07:30","seven thirty","le sette e trenta","[le ˈsɛtte e ˈtrɛnta]"
"07:31","seven thirty-one","le sette e trentuno","[le ˈsɛtte e trentuˈno]"
"07:32","seven thirty-two","le sette e trentadue","[le ˈsɛtte e trentaˈdu.e]"
"07:33","seven thirty-three","le sette e trentatré","[le ˈsɛtte e trentaˈtrɛ]"
"07:34","seven thirty-four","le sette e trentaquattro","[le ˈsɛtte e trentakˈkwattro]"
"07:35","seven thirty-five","le sette e trentacinque","[le ˈsɛtte e trentatʃiŋˈkwe]"
"07:36","seven thirty-six","le sette e trentasei","[le ˈsɛtte e trantaˈsɛi]"
"07:37","seven thirty-seven","le sette e trentasette","[le ˈsɛtte e trantaˈsɛtte]"
"07:38","seven thirty-eight","le sette e trentotto","[le ˈsɛtte e trantˈɔtto]"
"07:39","seven thirty-nine","le sette e trentanove","[le ˈsɛtte e trantaˈnɔve]"
"07:40","seven forty","le sette e quaranta","[le ˈsɛtte e kwaˈranta]"
"07:41","seven forty-one","le sette e quarantuno","[le ˈsɛtte e kwarantuˈno]"
"07:42","seven forty-two","le sette e quarantadue","[le ˈsɛtte e kwarantaˈdu.e]"
"07:43","seven forty-three","le sette e quarantatré","[le ˈsɛtte e kwarantaˈtrɛ]"
"07:44","seven forty-four","le sette e quarantaquattro","[le ˈsɛtte e kwarantaˈkwattro]"
"07:45","seven forty-five","le sette e quarantacinque","[le ˈsɛtte e kwarantaˈtʃiŋkwe]"
"07:46","seven forty-six","le sette e quarantasei","[le ˈsɛtte e kwarantaˈsɛi]"
"07:47","seven forty-seven","le sette e quarantasette","[le ˈsɛtte e kwarantaˈsɛtte]"
"07:48","seven forty-eight","le sette e quarantotto","[le ˈsɛtte e kwarantˈɔtto]"
"07:49","seven forty-nine","le sette e quarantanove","[le ˈsɛtte e kwarantaˈnɔve]"
"07:50","seven fifty","le sette e cinquanta","[le ˈsɛtte e tʃiŋˈkwanta]"
"07:51","seven fifty-one","le sette e cinquantuno","[le ˈsɛtte e tʃiŋkwantuˈno]"
"07:52","seven fifty-two","le sette e cinquantadue","[le ˈsɛtte e tʃiŋkwantaˈdu.e]"
"07:53","seven fifty-three","le sette e cinquantatré","[le ˈsɛtte e tʃiŋkwantaˈtrɛ]"
"07:54","seven fifty-four","le sette e cinquantaquattro","[le ˈsɛtte e tʃiŋkwantaˈkwattro]"
"07:55","seven fifty-five","le sette e cinquantacinque","[le ˈsɛtte e tʃiŋkwantaˈtʃiŋkwe]"
"07:56","seven fifty-six","le sette e cinquantasei","[le ˈsɛtte e tʃiŋkwantaˈsɛi]"
"07:57","seven fifty-seven","le sette e cinquantasette","[le ˈsɛtte e tʃiŋkwantaˈsɛtte]"
"07:58","seven fifty-eight","le sette e cinquantotto","[le ˈsɛtte e tʃiŋkwantˈɔtto]"
"07:59","seven fifty-nine","le sette e cinquantanove","[le ˈsɛtte e tʃiŋkwantaˈnɔve]"
"08:00","eight o'clock","le otto","[le ˈɔtto]"
"08:01","eight oh one","le otto e uno","[le ˈɔtto e ˈuno]"
"08:02","eight oh two","le otto e due","[le ˈɔtto e ˈdu.e]"
"08:03","eight oh three","le otto e tre","[le ˈɔtto e ˈtrɛ]"
"08:04","eight oh four","le otto e quattro","[le ˈɔtto e ˈkwattro]"
"08:05","eight oh five","le otto e cinque","[le ˈɔtto e ˈtʃiŋkwe]"
"08:06","eight oh six","le otto e sei","[le ˈɔtto e ˈsɛi]"
"08:07","eight oh seven","le otto e sette","[le ˈɔtto e ˈsɛtte]"
"08:08","eight oh eight","le otto e otto","[le ˈɔtto e ˈɔtto]"
"08:09","eight oh nine","le otto e nove","[le ˈɔtto e ˈnɔve]"
"08:10","eight ten","le otto e dieci","[le ˈɔtto e ˈdjɛtʃi]"
"08:11","eight eleven","le otto e undici","[le ˈɔtto e ˈunditʃi]"
"08:12","eight twelve","le otto e dodici","[le ˈɔtto e ˈdoditʃi]"
"08:13","eight thirteen","le otto e tredici","[le ˈɔtto e treˈditʃi]"
"08:14","eight fourteen","le otto e quattordici","[le ˈɔtto e kwatˈtorditʃi]"
"08:15","eight fifteen","le otto e quindici","[le ˈɔtto e ˈkwinditʃi]"
"08:16","eight sixteen","le otto e sedici","[le ˈɔtto e seˈditʃi]"
"08:17","eight seventeen","le otto e diciassette","[le ˈɔtto e ditʃasˈsɛtte]"
"08:18","eight eighteen","le otto e diciotto","[le ˈɔtto e ditʃˈɔtto]"
"08:19","eight nineteen","le otto e diciannove","[le ˈɔtto e ditʃanˈnɔve]"
"08:20","eight twenty","le otto e venti","[le ˈɔtto e ˈvɛnti]"
"08:21","eight twenty-one","le otto e ventuno","[le ˈɔtto e ventuˈno]"
"08:22","eight twenty-two","le otto e ventidue","[le ˈɔtto e ventiˈdu.e]"
"08:23","eight twenty-three","le otto e ventitré","[le ˈɔtto e ventiˈtrɛ]"
"08:24","eight twenty-four","le otto e ventiquattro","[le ˈɔtto e ventiˈkwattro]"
"08:25","eight twenty-five","le otto e venticinque","[le ˈɔtto e ventitʃiŋˈkwe]"
"08:26","eight twenty-six","le otto e ventisei","[le ˈɔtto e ventiˈsɛi]"
"08:27","eight twenty-seven","le otto e ventisette","[le ˈɔtto e ventiˈsɛtte]"
"08:28","eight twenty-eight","le otto e ventotto","[le ˈɔtto e ventˈɔtto]"
"08:29","eight twenty-nine","le otto e ventinove","[le ˈɔtto e ventiˈnɔve]"
"08:30","eight thirty","le otto e trenta","[le ˈɔtto e ˈtrɛnta]"
"08:31","eight thirty-one","le otto e trentuno","[le ˈɔtto e trentuˈno]"
"08:32","eight thirty-two","le otto e trentadue","[le ˈɔtto e trentaˈdu.e]"
"08:33","eight thirty-three","le otto e trentatré","[le ˈɔtto e trentaˈtrɛ]"
"08:34","eight thirty-four","le otto e trentaquattro","[le ˈɔtto e trentakˈkwattro]"
"08:35","eight thirty-five","le otto e trentacinque","[le ˈɔtto e trentatʃiŋˈkwe]"
"08:36","eight thirty-six","le otto e trentasei","[le ˈɔtto e trantaˈsɛi]"
"08:37","eight thirty-seven","le otto e trentasette","[le ˈɔtto e trantaˈsɛtte]"
"08:38","eight thirty-eight","le otto e trentotto","[le ˈɔtto e trantˈɔtto]"
"08:39","eight thirty-nine","le otto e trentanove","[le ˈɔtto e trantaˈnɔve]"
"08:40","eight forty","le otto e quaranta","[le ˈɔtto e kwaˈranta]"
"08:41","eight forty-one","le otto e quarantuno","[le ˈɔtto e kwarantuˈno]"
"08:42","eight forty-two","le otto e quarantadue","[le ˈɔtto e kwarantaˈdu.e]"
"08:43","eight forty-three","le otto e quarantatré","[le ˈɔtto e kwarantaˈtrɛ]"
"08:44","eight forty-four","le otto e quarantaquattro","[le ˈɔtto e kwarantaˈkwattro]"
"08:45","eight forty-five","le otto e quarantacinque","[le ˈɔtto e kwarantaˈtʃiŋkwe]"
"08:46","eight forty-six","le otto e quarantasei","[le ˈɔtto e kwarantaˈsɛi]"
"08:47","eight forty-seven","le otto e quarantasette","[le ˈɔtto e kwarantaˈsɛtte]"
"08:48","eight forty-eight","le otto e quarantotto","[le ˈɔtto e kwarantˈɔtto]"
"08:49","eight forty-nine","le otto e quarantanove","[le ˈɔtto e kwarantaˈnɔve]"
"08:50","eight fifty","le otto e cinquanta","[le ˈɔtto e tʃiŋˈkwanta]"
"08:51","eight fifty-one","le otto e cinquantuno","[le ˈɔtto e tʃiŋkwantuˈno]"
"08:52","eight fifty-two","le otto e cinquantadue","[le ˈɔtto e tʃiŋkwantaˈdu.e]"
"08:53","eight fifty-three","le otto e cinquantatré","[le ˈɔtto e tʃiŋkwantaˈtrɛ]"
"08:54","eight fifty-four","le otto e cinquantaquattro","[le ˈɔtto e tʃiŋkwantaˈkwattro]"
"08:55","eight fifty-five","le otto e cinquantacinque","[le ˈɔtto e tʃiŋkwantaˈtʃiŋkwe]"
"08:56","eight fifty-six","le otto e cinquantasei","[le ˈɔtto e tʃiŋkwantaˈsɛi]"
"08:57","eight fifty-seven","le otto e cinquantasette","[le ˈɔtto e tʃiŋkwantaˈsɛtte]"
"08:58","eight fifty-eight","le otto e cinquantotto","[le ˈɔtto e tʃiŋkwantˈɔtto]"
"08:59","eight fifty-nine","le otto e cinquantanove","[le ˈɔtto e tʃiŋkwantaˈnɔve]"
"09:00","nine o'clock","le nove","[le ˈnɔve]"
"09:01","nine oh one","le nove e uno","[le ˈnɔve e ˈuno]"
"09:02","nine oh two","le nove e due","[le ˈnɔve e ˈdu.e]"
"09:03","nine oh three","le nove e tre","[le ˈnɔve e ˈtrɛ]"
"09:04","nine oh four","le nove e quattro","[le ˈnɔve e ˈkwattro]"
"09:05","nine oh five","le nove e cinque","[le ˈnɔve e ˈtʃiŋkwe]"
"09:06","nine oh six","le nove e sei","[le ˈnɔve e ˈsɛi]"
"09:07","nine oh seven","le nove e sette","[le ˈnɔve e ˈsɛtte]"
"09:08","nine oh eight","le nove e otto","[le ˈnɔve e ˈɔtto]"
"09:09","nine oh nine","le nove e nove","[le ˈnɔve e ˈnɔve]"
"09:10","nine ten","le nove e dieci","[le ˈnɔve e ˈdjɛtʃi]"
"09:11","nine eleven","le nove e undici","[le ˈnɔve e ˈunditʃi]"
"09:12","nine twelve","le nove e dodici","[le ˈnɔve e ˈdoditʃi]"
"09:13","nine thirteen","le nove e tredici","[le ˈnɔve e treˈditʃi]"
"09:14","nine fourteen","le nove e quattordici","[le ˈnɔve e kwatˈtorditʃi]"
"09:15","nine fifteen","le nove e quindici","[le ˈnɔve e ˈkwinditʃi]"
"09:16","nine sixteen","le nove e sedici","[le ˈnɔve e seˈditʃi]"
"09:17","nine seventeen","le nove e diciassette","[le ˈnɔve e ditʃasˈsɛtte]"
"09:18","nine eighteen","le nove e diciotto","[le ˈnɔve e ditʃˈɔtto]"
"09:19","nine nineteen","le nove e diciannove","[le ˈnɔve e ditʃanˈnɔve]"
"09:20","nine twenty","le nove e venti","[le ˈnɔve e ˈvɛnti]"
"09:21","nine twenty-one","le nove e ventuno","[le ˈnɔve e ventuˈno]"
"09:22","nine twenty-two","le nove e ventidue","[le ˈnɔve e ventiˈdu.e]"
"09:23","nine twenty-three","le nove e ventitré","[le ˈnɔve e ventiˈtrɛ]"
"09:24","nine twenty-four","le nove e ventiquattro","[le ˈnɔve e ventiˈkwattro]"
"09:25","nine twenty-five","le nove e venticinque","[le ˈnɔve e ventitʃiŋˈkwe]"
"09:26","nine twenty-six","le nove e ventisei","[le ˈnɔve e ventiˈsɛi]"
"09:27","nine twenty-seven","le nove e ventisette","[le ˈnɔve e ventiˈsɛtte]"
"09:28","nine twenty-eight","le nove e ventotto","[le ˈnɔve e ventˈɔtto]"
"09:29","nine twenty-nine","le nove e ventinove","[le ˈnɔve e ventiˈnɔve]"
"09:30","nine thirty","le nove e trenta","[le ˈnɔve e ˈtrɛnta]"
"09:31","nine thirty-one","le nove e trentuno","[le ˈnɔve e trentuˈno]"
"09:32","nine thirty-two","le nove e trentadue","[le ˈnɔve e trentaˈdu.e]"
"09:33","nine thirty-three","le nove e trentatré","[le ˈnɔve e trentaˈtrɛ]"
"09:34","nine thirty-four","le nove e trentaquattro","[le ˈnɔve e trentakˈkwattro]"
"09:35","nine thirty-five","le nove e trentacinque","[le ˈnɔve e trentatʃiŋˈkwe]"
"09:36","nine thirty-six","le nove e trentasei","[le ˈnɔve e trantaˈsɛi]"
"09:37","nine thirty-seven","le nove e trentasette","[le ˈnɔve e trantaˈsɛtte]"
"09:38","nine thirty-eight","le nove e trentotto","[le ˈnɔve e trantˈɔtto]"
"09:39","nine thirty-nine","le nove e trentanove","[le ˈnɔve e trantaˈnɔve]"
"09:40","nine forty","le nove e quaranta","[le ˈnɔve e kwaˈranta]"
"09:41","nine forty-one","le nove e quarantuno","[le ˈnɔve e kwarantuˈno]"
"09:42","nine forty-two","le nove e quarantadue","[le ˈnɔve e kwarantaˈdu.e]"
"09:43","nine forty-three","le nove e quarantatré","[le ˈnɔve e kwarantaˈtrɛ]"
"09:44","nine forty-four","le nove e quarantaquattro","[le ˈnɔve e kwarantaˈkwattro]"
"09:45","nine forty-five","le nove e quarantacinque","[le ˈnɔve e kwarantaˈtʃiŋkwe]"
"09:46","nine forty-six","le nove e quarantasei","[le ˈnɔve e kwarantaˈsɛi]"
"09:47","nine forty-seven","le nove e quarantasette","[le ˈnɔve e kwarantaˈsɛtte]"
"09:48","nine forty-eight","le nove e quarantotto","[le ˈnɔve e kwarantˈɔtto]"
"09:49","nine forty-nine","le nove e quarantanove","[le ˈnɔve e kwarantaˈnɔve]"
"09:50","nine fifty","le nove e cinquanta","[le ˈnɔve e tʃiŋˈkwanta]"
"09:51","nine fifty-one","le nove e cinquantuno","[le ˈnɔve e tʃiŋkwantuˈno]"
"09:52","nine fifty-two","le nove e cinquantadue","[le ˈnɔve e tʃiŋkwantaˈdu.e]"
"09:53","nine fifty-three","le nove e cinquantatré","[le ˈnɔve e tʃiŋkwantaˈtrɛ]"
"09:54","nine fifty-four","le nove e cinquantaquattro","[le ˈnɔve e tʃiŋkwantaˈkwattro]"
"09:55","nine fifty-five","le nove e cinquantacinque","[le ˈnɔve e tʃiŋkwantaˈtʃiŋkwe]"
"09:56","nine fifty-six","le nove e cinquantasei","[le ˈnɔve e tʃiŋkwantaˈsɛi]"
"09:57","nine fifty-seven","le nove e cinquantasette","[le ˈnɔve e tʃiŋkwantaˈsɛtte]"
"09:58","nine fifty-eight","le nove e cinquantotto","[le ˈnɔve e tʃiŋkwantˈɔtto]"
"09:59","nine fifty-nine","le nove e cinquantanove","[le ˈnɔve e tʃiŋkwantaˈnɔve]"
"10:00","ten o'clock","le dieci","[le ˈdjɛtʃi]"
"10:01","ten oh one","le dieci e uno","[le ˈdjɛtʃi e ˈuno]"
"10:02","ten oh two","le dieci e due","[le ˈdjɛtʃi e ˈdu.e]"
"10:03","ten oh three","le dieci e tre","[le ˈdjɛtʃi e ˈtrɛ]"
"10:04","ten oh four","le dieci e quattro","[le ˈdjɛtʃi e ˈkwattro]"
"10:05","ten oh five","le dieci e cinque","[le ˈdjɛtʃi e ˈtʃiŋkwe]"
"10:06","ten oh six","le dieci e sei","[le ˈdjɛtʃi e ˈsɛi]"
"10:07","ten oh seven","le dieci e sette","[le ˈdjɛtʃi e ˈsɛtte]"
"10:08","ten oh eight","le dieci e otto","[le ˈdjɛtʃi e ˈɔtto]"
"10:09","ten oh nine","le dieci e nove","[le ˈdjɛtʃi e ˈnɔve]"
"10:10","ten ten","le dieci e dieci","[le ˈdjɛtʃi e ˈdjɛtʃi]"
"10:11","ten eleven","le dieci e undici","[le ˈdjɛtʃi e ˈunditʃi]"
"10:12","ten twelve","le dieci e dodici","[le ˈdjɛtʃi e ˈdoditʃi]"
"10:13","ten thirteen","le dieci e tredici","[le ˈdjɛtʃi e treˈditʃi]"
"10:14","ten fourteen","le dieci e quattordici","[le ˈdjɛtʃi e kwatˈtorditʃi]"
"10:15","ten fifteen","le dieci e quindici","[le ˈdjɛtʃi e ˈkwinditʃi]"
"10:16","ten sixteen","le dieci e sedici","[le ˈdjɛtʃi e seˈditʃi]"
"10:17","ten seventeen","le dieci e diciassette","[le ˈdjɛtʃi e ditʃasˈsɛtte]"
